scenario	century	facet	value	delta_vs_balanced	flag
balanced	100	line_culture	15.25	0.0	
balanced	100	line_labor	12.25	0.0	
balanced	100	line_production	15.25	0.0	
balanced	100	line_infrastructure	15.0	0.0	
balanced	100	line_nutrition	19.0	0.0	
balanced	100	line_health	13.0	0.0	
balanced	100	line_demography	13.0	0.0	
balanced	100	line_logistics	11.75	0.0	
balanced	100	line_ecology	12.0	0.0	
balanced	100	line_security	10.0	0.0	
balanced	200	population	599.4996747340138	0.0	within
balanced	200	growth_pct	0.8065459737393088	0.0	within
balanced	200	life_expectancy	29.860118790935175	0.0	within
balanced	200	infant_mortality	182.0662044959116	0.0	above high (allowed)
balanced	200	child_mortality_1_4	176.0426937492034	0.0	within
balanced	200	maternal_per_100k	1069.531988034462	0.0	within
balanced	200	tfr	5.814358817802109	0.0	within
balanced	200	cbr	43.91894132990254	0.0	within
balanced	200	cdr	32.56450498810421	0.0	within
balanced	200	food_per_worker	6.802467947977227	0.0	
balanced	200	food_security	0.9795426378189412	0.0	
balanced	200	food_share	34.70000000000001	0.0	OUT OF BOUNDS
balanced	200	diet	0.9001571862444288	0.0	
balanced	200	health	0.9699999999999999	0.0	
balanced	200	labor_efficiency	0.8625662424135384	0.0	
balanced	200	cap_production	0.6513057031159161	0.0	
balanced	200	craft_output	0.21983072618440802	0.0	
balanced	200	tool_quality	0.18696057663600785	0.0	
balanced	200	cap_infrastructure	0.6596467612146556	0.0	
balanced	200	housing_ratio	1.080991789966256	0.0	
balanced	200	construction_rate	0.21419187005541673	0.0	
balanced	200	cap_logistics	0.384652115205282	0.0	
balanced	200	trade_capacity	0.20738811159153325	0.0	
balanced	200	ecology	0.7926668513989558	0.0	
balanced	200	ground_health	0.9065029685052801	0.0	
balanced	200	cap_institutions	0.7344380187095689	0.0	
balanced	200	legitimacy	0.8409897206265166	0.0	
balanced	200	state_capacity	0.18712498075000641	0.0	
balanced	200	cap_security	0.5365037599188449	0.0	
balanced	200	warfare_readiness	0.21996968782467452	0.0	
balanced	200	cap_culture	0.634803504695842	0.0	
balanced	200	cohesion	0.4895293142255874	0.0	
balanced	200	known	562.0	0.0	
balanced	200	per_century	73.75	0.0	
balanced	200	per_50	28.197674418604652	0.0	below low
balanced	200	education	0.7690635771236702	0.0	
balanced	200	art_found	567.25	0.0	
balanced	200	art_studied	427.0	0.0	
balanced	200	art_bonus	0.198000000000001	0.0	
balanced	200	allure	0.6019607009391683	0.0	
balanced	200	line_knowledge	9.0	0.0	
balanced	200	line_institutions	5.0	0.0	
balanced	200	line_culture	3.25	0.0	
balanced	200	line_labor	4.5	0.0	
balanced	200	line_production	14.5	0.0	
balanced	200	line_infrastructure	4.25	0.0	
balanced	200	line_nutrition	10.25	0.0	
balanced	200	line_health	4.25	0.0	
balanced	200	line_demography	3.0	0.0	
balanced	200	line_logistics	4.0	0.0	
balanced	200	line_ecology	6.5	0.0	
balanced	200	line_security	5.25	0.0	
balanced	300	population	1495.5671502519335	0.0	within
balanced	300	growth_pct	0.581546384918713	0.0	within
balanced	300	life_expectancy	29.749432666093703	0.0	within
balanced	300	infant_mortality	182.83992690465965	0.0	within
balanced	300	child_mortality_1_4	177.17621120550308	0.0	within
balanced	300	maternal_per_100k	1050.8838891969353	0.0	within
balanced	300	tfr	5.463513144080239	0.0	within
balanced	300	cbr	47.68585566676795	0.0	ABOVE HIGH
balanced	300	cdr	37.54540081396387	0.0	within
balanced	300	food_per_worker	6.395493857863478	0.0	
balanced	300	food_security	0.9793352026244169	0.0	
balanced	300	food_share	34.70000000000001	0.0	OUT OF BOUNDS
balanced	300	diet	0.9161643352553323	0.0	
balanced	300	health	0.9699999999999999	0.0	
balanced	300	labor_efficiency	0.8759758579981557	0.0	
balanced	300	cap_production	0.6678904762603513	0.0	
balanced	300	craft_output	0.2670813934290088	0.0	
balanced	300	tool_quality	0.2194319753329636	0.0	
balanced	300	cap_infrastructure	0.6737030169889051	0.0	
balanced	300	housing_ratio	1.0885757582950906	0.0	
balanced	300	construction_rate	0.27423305440678303	0.0	
balanced	300	cap_logistics	0.42027447207863505	0.0	
balanced	300	trade_capacity	0.22904989904401532	0.0	
balanced	300	ecology	0.7926666669233015	0.0	
balanced	300	ground_health	0.8247403031691517	0.0	
balanced	300	cap_institutions	0.7524724875418812	0.0	
balanced	300	legitimacy	0.8497816256374136	0.0	
balanced	300	state_capacity	0.2247830685214766	0.0	
balanced	300	cap_security	0.558513729136464	0.0	
balanced	300	warfare_readiness	0.24686571581721076	0.0	
balanced	300	cap_culture	0.6442520360372385	0.0	
balanced	300	cohesion	0.49735146113024475	0.0	
balanced	300	known	680.5	0.0	
balanced	300	per_century	47.5	0.0	
balanced	300	per_50	23.734177215189874	0.0	below low
balanced	300	education	0.7884245096435698	0.0	
balanced	300	art_found	569.0	0.0	
balanced	300	art_studied	569.0	0.0	
balanced	300	art_bonus	0.2219625	0.0	
balanced	300	allure	0.6038504072074476	0.0	
balanced	300	line_knowledge	4.5	0.0	
balanced	300	line_institutions	4.0	0.0	
balanced	300	line_culture	4.25	0.0	
balanced	300	line_labor	1.0	0.0	
balanced	300	line_production	5.0	0.0	
balanced	300	line_infrastructure	8.5	0.0	
balanced	300	line_nutrition	5.0	0.0	
balanced	300	line_health	3.0	0.0	
balanced	300	line_demography	0.0	0.0	
balanced	300	line_logistics	6.5	0.0	
balanced	300	line_ecology	3.0	0.0	
balanced	300	line_security	2.75	0.0	
balanced	400	population	2741.449610999258	0.0	within
balanced	400	growth_pct	0.7863643018851008	0.0	within
balanced	400	life_expectancy	29.335866949068645	0.0	within
balanced	400	infant_mortality	185.03647785199192	0.0	within
balanced	400	child_mortality_1_4	180.7079839349288	0.0	within
balanced	400	maternal_per_100k	992.4625653770817	0.0	within
balanced	400	tfr	5.2104368874006735	0.0	within
balanced	400	cbr	40.71233711538987	0.0	within
balanced	400	cdr	34.00493589821661	0.0	within
balanced	400	food_per_worker	6.187646443825081	0.0	
balanced	400	food_security	0.9796915276821048	0.0	
balanced	400	food_share	34.70000000000001	0.0	ABOVE HIGH
balanced	400	diet	0.8959847062924029	0.0	
balanced	400	health	0.9699999999999999	0.0	
balanced	400	labor_efficiency	0.8824732383179676	0.0	
balanced	400	cap_production	0.6888325622308655	0.0	
balanced	400	craft_output	0.33527756043622486	0.0	
balanced	400	tool_quality	0.2933965969721555	0.0	
balanced	400	cap_infrastructure	0.6861628448337344	0.0	
balanced	400	housing_ratio	1.0830135020601899	0.0	
balanced	400	construction_rate	0.31986331003719914	0.0	
balanced	400	cap_logistics	0.44676654194427334	0.0	
balanced	400	trade_capacity	0.26590912001988337	0.0	
balanced	400	ecology	0.7925840374465929	0.0	
balanced	400	ground_health	0.7725542320162087	0.0	
balanced	400	cap_institutions	0.7672400144424667	0.0	
balanced	400	legitimacy	0.8561472832913722	0.0	
balanced	400	state_capacity	0.2640173008472135	0.0	
balanced	400	cap_security	0.5768347126378257	0.0	
balanced	400	warfare_readiness	0.286170980553639	0.0	
balanced	400	cap_culture	0.6519207281603576	0.0	
balanced	400	cohesion	0.5025383835431962	0.0	
balanced	400	known	796.0	0.0	
balanced	400	per_century	57.5	0.0	
balanced	400	per_50	28.525641025641026	0.0	below low
balanced	400	education	0.8040102906748336	0.0	
balanced	400	art_found	569.0	0.0	
balanced	400	art_studied	569.0	0.0	
balanced	400	art_bonus	0.24872499999999997	0.0	
balanced	400	allure	0.6053841456320714	0.0	
balanced	400	line_knowledge	5.25	0.0	
balanced	400	line_institutions	4.0	0.0	
balanced	400	line_culture	7.5	0.0	
balanced	400	line_labor	6.75	0.0	
balanced	400	line_production	4.5	0.0	
balanced	400	line_infrastructure	10.25	0.0	
balanced	400	line_nutrition	5.25	0.0	
balanced	400	line_health	2.75	0.0	
balanced	400	line_demography	1.25	0.0	
balanced	400	line_logistics	5.0	0.0	
balanced	400	line_ecology	1.0	0.0	
balanced	400	line_security	4.0	0.0	
balanced	500	population	3615.299103940898	0.0	within
balanced	500	growth_pct	0.47767100534218676	0.0	within
balanced	500	life_expectancy	29.153447044929948	0.0	within
balanced	500	infant_mortality	186.68296827243097	0.0	within
balanced	500	child_mortality_1_4	182.48934932368036	0.0	within
balanced	500	maternal_per_100k	975.4948337679447	0.0	within
balanced	500	tfr	4.832488344713444	0.0	within
balanced	500	cbr	39.62369345465103	0.0	within
balanced	500	cdr	35.949947363070876	0.0	within
balanced	500	food_per_worker	6.104350674467265	0.0	
balanced	500	food_security	0.9785944037540868	0.0	
balanced	500	food_share	34.70000000000001	0.0	ABOVE HIGH
balanced	500	diet	0.886246785955238	0.0	
balanced	500	health	0.9699999999999999	0.0	
balanced	500	labor_efficiency	0.8831370456953543	0.0	
balanced	500	cap_production	0.7016004089324575	0.0	
balanced	500	craft_output	0.37158052958963544	0.0	
balanced	500	tool_quality	0.3080424257177762	0.0	
balanced	500	cap_infrastructure	0.7016961477055966	0.0	
balanced	500	housing_ratio	1.09995977834717	0.0	
balanced	500	construction_rate	0.3770858412474119	0.0	
balanced	500	cap_logistics	0.47774514422464764	0.0	
balanced	500	trade_capacity	0.31428804973890745	0.0	
balanced	500	ecology	0.7926665518760907	0.0	
balanced	500	ground_health	0.7649049314788653	0.0	
balanced	500	cap_institutions	0.7832390660869678	0.0	
balanced	500	legitimacy	0.8598137045880796	0.0	
balanced	500	state_capacity	0.312599697958698	0.0	
balanced	500	cap_security	0.5982662839533949	0.0	
balanced	500	warfare_readiness	0.32430189896696915	0.0	
balanced	500	cap_culture	0.6568870539351479	0.0	
balanced	500	cohesion	0.5080171560774065	0.0	
balanced	500	known	887.5	0.0	
balanced	500	per_century	46.5	0.0	
balanced	500	per_50	37.301587301587304	0.0	within
balanced	500	education	0.8227499474085246	0.0	
balanced	500	art_found	569.0	0.0	
balanced	500	art_studied	569.0	0.0	
balanced	500	art_bonus	0.2712	0.0	
balanced	500	allure	0.6063774107870296	0.0	
balanced	500	line_knowledge	7.0	0.0	
balanced	500	line_institutions	4.75	0.0	
balanced	500	line_culture	2.5	0.0	
balanced	500	line_labor	3.0	0.0	
balanced	500	line_production	4.25	0.0	
balanced	500	line_infrastructure	8.0	0.0	
balanced	500	line_nutrition	2.25	0.0	
balanced	500	line_health	3.0	0.0	
balanced	500	line_demography	1.0	0.0	
balanced	500	line_logistics	2.0	0.0	
balanced	500	line_ecology	5.25	0.0	
balanced	500	line_security	3.5	0.0	
balanced	600	population	5053.942754547602	0.0	within
balanced	600	growth_pct	0.4460274986737678	0.0	within
balanced	600	life_expectancy	29.373167401191083	0.0	within
balanced	600	infant_mortality	184.80272505216413	0.0	within
balanced	600	child_mortality_1_4	181.11570910365003	0.0	within
balanced	600	maternal_per_100k	958.9692035383014	0.0	within
balanced	600	tfr	4.783783077090221	0.0	within
balanced	600	cbr	38.14058965377869	0.0	within
balanced	600	cdr	35.18554592036949	0.0	within
balanced	600	food_per_worker	5.907889210951007	0.0	
balanced	600	food_security	0.9778126648466586	0.0	
balanced	600	food_share	34.70000000000001	0.0	ABOVE HIGH
balanced	600	diet	0.861693286882691	0.0	
balanced	600	health	0.9699999999999999	0.0	
balanced	600	labor_efficiency	0.8893688099576598	0.0	
balanced	600	cap_production	0.705798667657733	0.0	
balanced	600	craft_output	0.4284	0.0	
balanced	600	tool_quality	0.3083999850447233	0.0	
balanced	600	cap_infrastructure	0.7169452480785712	0.0	
balanced	600	housing_ratio	1.08791533675619	0.0	
balanced	600	construction_rate	0.4284	0.0	
balanced	600	cap_logistics	0.48468659339972564	0.0	
balanced	600	trade_capacity	0.34397244916001907	0.0	
balanced	600	ecology	0.792666666507212	0.0	
balanced	600	ground_health	0.7471949528153604	0.0	
balanced	600	cap_institutions	0.7877696056577819	0.0	
balanced	600	legitimacy	0.8611706932306749	0.0	
balanced	600	state_capacity	0.3334999395576327	0.0	
balanced	600	cap_security	0.6241368037204299	0.0	
balanced	600	warfare_readiness	0.39661893942555687	0.0	
balanced	600	cap_culture	0.6593619475099981	0.0	
balanced	600	cohesion	0.50696393512072	0.0	
balanced	600	known	956.25	0.0	
balanced	600	per_century	29.25	0.0	
balanced	600	per_50	28.07017543859649	0.0	below low
balanced	600	education	0.8348374668944495	0.0	
balanced	600	art_found	569.0	0.0	
balanced	600	art_studied	569.0	0.0	
balanced	600	art_bonus	0.28559999999999997	0.0	
balanced	600	allure	0.6068723895019996	0.0	
balanced	600	line_knowledge	4.0	0.0	
balanced	600	line_institutions	0.5	0.0	
balanced	600	line_culture	3.5	0.0	
balanced	600	line_labor	1.0	0.0	
balanced	600	line_production	5.25	0.0	
balanced	600	line_infrastructure	2.0	0.0	
balanced	600	line_nutrition	1.0	0.0	
balanced	600	line_health	2.0	0.0	
balanced	600	line_demography	1.75	0.0	
balanced	600	line_logistics	2.5	0.0	
balanced	600	line_ecology	2.25	0.0	
balanced	600	line_security	3.5	0.0	
poor	100	population	73.29409822942574	-142.27937615236888	within
poor	100	growth_pct	0.8945679055704203	-0.16232618813910027	within
poor	100	life_expectancy	24.7941001954231	-3.8970791541971934	within
poor	100	infant_mortality	265.06366036285107	70.21029109300036	within
poor	100	child_mortality_1_4	222.2595217242259	35.326358643153384	within
poor	100	maternal_per_100k	2580.322296422917	1475.9181355191176	below low
poor	100	tfr	4.054003204088666	-1.7963093307159053	below low
poor	100	cbr	55.61653757299897	10.525472714280596	OUT OF BOUNDS
poor	100	cdr	194.22955986825843	159.13925413225041	OUT OF BOUNDS
poor	100	food_per_worker	2.2256180492087907	-4.523988623846986	
poor	100	food_security	0.6877942285783251	-0.29210500612220613	
poor	100	food_share	74.38141882109808	39.68141882109807	below low
poor	100	diet	0.7167159204756016	-0.11437567881619881	
poor	100	health	0.8487965247889462	-0.12120347521105368	
poor	100	labor_efficiency	0.8015913762027759	-0.05799964058429252	
poor	100	cap_production	0.5614783507478944	-0.07403329615267862	
poor	100	craft_output	0.13420158568955928	-0.006838276276066035	
poor	100	tool_quality	0.12198469881640285	-0.0041342015285191075	
poor	100	cap_infrastructure	0.5990510085421522	-0.047596921006190174	
poor	100	housing_ratio	1.12	0.03897490907493539	
poor	100	construction_rate	0.12134696496964766	-0.05008020103120518	
poor	100	cap_logistics	0.2864414278226189	-0.06687400309621361	
poor	100	trade_capacity	0.06371136522553103	-0.07646986897393018	
poor	100	ecology	0.04	-0.7527996417204514	
poor	100	ground_health	0.8832867861509311	-0.10208852179900585	
poor	100	cap_institutions	0.5160782100906752	-0.18523877094258467	
poor	100	legitimacy	0.5695869346115415	-0.25075931706973553	
poor	100	state_capacity	0.07515801856965865	-0.05567708906053273	
poor	100	cap_security	0.32908456191816826	-0.17340951226143952	
poor	100	warfare_readiness	0.13480075370344866	-0.0025619875632818256	
poor	100	cap_culture	0.3732287570053333	-0.24388453521188125	
poor	100	cohesion	0.23866005773681642	-0.24358594397253042	
poor	100	known	135.75	-195.5	
poor	100	per_century	54.75	-104.25	
poor	100	per_50	17.372881355932204	-43.64406779661017	OUT OF BOUNDS
poor	100	education	0.7348573177862252	-0.011087068758608765	
poor	100	art_found	20.25	-439.75	
poor	100	art_studied	20.25	-89.25	
poor	100	art_bonus	0.16687152272727274	-0.00112847727272683	
poor	100	allure	0.5471842596669132	-0.05123839877652914	
poor	100	line_knowledge	7.0	-3.25	
poor	100	line_institutions	4.5	-7.75	
poor	100	line_culture	3.5	-11.75	
poor	100	line_labor	7.25	-5.0	
poor	100	line_production	14.0	-1.25	
poor	100	line_infrastructure	4.75	-10.25	
poor	100	line_nutrition	1.75	-17.25	
poor	100	line_health	0.0	-13.0	
poor	100	line_demography	0.0	-13.0	
poor	100	line_logistics	4.0	-7.75	
poor	100	line_ecology	0.25	-11.75	
poor	100	line_security	7.75	-2.25	
poor	200	population	73.80066794352359	-525.6990067904901	within
poor	200	growth_pct	0.06156003805100341	-0.7449859356883054	within
poor	200	life_expectancy	24.943611650550302	-4.916507140384873	within
poor	200	infant_mortality	260.9385246064544	78.8723201105428	within
poor	200	child_mortality_1_4	220.6627768975625	44.6200831483591	within
poor	200	maternal_per_100k	2326.2251334927796	1256.6931454583175	below low
poor	200	tfr	4.740627717077818	-1.0737311007242907	within
poor	200	cbr	42.651609166550614	-1.2673321633519237	within
poor	200	cdr	77.38446350441744	44.81995851631323	OUT OF BOUNDS
poor	200	food_per_worker	2.5076933648477615	-4.294774583129466	
poor	200	food_security	0.6899062405784727	-0.2896363972404685	
poor	200	food_share	67.97616425293566	33.27616425293565	within
poor	200	diet	0.7391878935769634	-0.1609692926674654	
poor	200	health	0.8529671647305341	-0.11703283526946573	
poor	200	labor_efficiency	0.8179038874334414	-0.04466235498009696	
poor	200	cap_production	0.5849148770917585	-0.06639082602415758	
poor	200	craft_output	0.1624313977299895	-0.05739932845441853	
poor	200	tool_quality	0.15117974367963383	-0.03578083295637402	
poor	200	cap_infrastructure	0.604313480536232	-0.05533328067842358	
poor	200	housing_ratio	1.12	0.039008210033744106	
poor	200	construction_rate	0.13863727552365568	-0.07555459453176105	
poor	200	cap_logistics	0.3209671861919095	-0.06368492901337247	
poor	200	trade_capacity	0.08040077129939636	-0.12698734029213687	
poor	200	ecology	0.04	-0.7526668513989557	
poor	200	ground_health	0.9008852800857973	-0.005617688419482847	
poor	200	cap_institutions	0.543703857363941	-0.19073416134562793	
poor	200	legitimacy	0.586315194293974	-0.2546745263325425	
poor	200	state_capacity	0.09844844037055386	-0.08867654037945255	
poor	200	cap_security	0.36002922859971187	-0.17647453131913304	
poor	200	warfare_readiness	0.15843112413034824	-0.06153856369432628	
poor	200	cap_culture	0.3954738203016802	-0.2393296843941618	
poor	200	cohesion	0.25929927956614807	-0.2302300346594393	
poor	200	known	203.0	-359.0	
poor	200	per_century	25.25	-48.5	
poor	200	per_50	6.686046511627907	-21.511627906976745	OUT OF BOUNDS
poor	200	education	0.7435770129033771	-0.025486564220293162	
poor	200	art_found	36.25	-531.0	
poor	200	art_studied	34.75	-392.25	
poor	200	art_bonus	0.18898380681818186	-0.009016193181819149	
poor	200	allure	0.5536853966561188	-0.04827530428304949	
poor	200	line_knowledge	3.25	-5.75	
poor	200	line_institutions	3.25	-1.75	
poor	200	line_culture	3.75	0.5	
poor	200	line_labor	4.5	0.0	
poor	200	line_production	4.25	-10.25	
poor	200	line_infrastructure	2.0	-2.25	
poor	200	line_nutrition	0.0	-10.25	
poor	200	line_health	0.0	-4.25	
poor	200	line_demography	1.0	-2.0	
poor	200	line_logistics	0.75	-3.25	
poor	200	line_ecology	0.5	-6.0	
poor	200	line_security	2.0	-3.25	
poor	300	population	69.31165313312287	-1426.2554971188106	below low
poor	300	growth_pct	0.32455158705838316	-0.25699479786032986	within
poor	300	life_expectancy	25.086719217893595	-4.662713448200108	within
poor	300	infant_mortality	258.3379585183461	75.49803161368646	within
poor	300	child_mortality_1_4	220.18793741590915	43.01172621040607	within
poor	300	maternal_per_100k	2227.1815163237675	1176.2976271268321	below low
poor	300	tfr	5.65296112277139	0.1894479786911507	within
poor	300	cbr	45.18960210702211	-2.4962535597458384	within
poor	300	cdr	43.21495768768899	5.669556873725114	within
poor	300	food_per_worker	2.997420557787234	-3.398073300076244	
poor	300	food_security	0.778622755132316	-0.20071244749210082	
poor	300	food_share	61.7513352013353	27.05133520133529	within
poor	300	diet	0.7601978090005155	-0.15596652625481677	
poor	300	health	0.8964409634602386	-0.07355903653976126	
poor	300	labor_efficiency	0.8249318016664111	-0.05104405633174458	
poor	300	cap_production	0.5928403284229964	-0.07505014783735486	
poor	300	craft_output	0.18463800280562276	-0.08244339062338601	
poor	300	tool_quality	0.16671840274581617	-0.05271357258714743	
poor	300	cap_infrastructure	0.6068875856723448	-0.06681543131656031	
poor	300	housing_ratio	1.12	0.03142424170490954	
poor	300	construction_rate	0.14441641656922555	-0.12981663783755748	
poor	300	cap_logistics	0.32446437586395416	-0.0958100962146809	
poor	300	trade_capacity	0.08484257778125862	-0.1442073212627567	
poor	300	ecology	0.04	-0.7526666669233014	
poor	300	ground_health	0.9436091322293303	0.1188688290601786	
poor	300	cap_institutions	0.5792907140868633	-0.17318177345501795	
poor	300	legitimacy	0.6533059126204372	-0.1964757130169763	
poor	300	state_capacity	0.11245116646341827	-0.11233190205805832	
poor	300	cap_security	0.398118405227772	-0.16039532390869204	
poor	300	warfare_readiness	0.19850917781887897	-0.04835653799833178	
poor	300	cap_culture	0.4395048837883943	-0.20474715224884416	
poor	300	cohesion	0.3034833156704119	-0.19386814545983283	
poor	300	known	239.0	-441.5	
poor	300	per_century	17.25	-30.25	
poor	300	per_50	2.5316455696202533	-21.20253164556962	OUT OF BOUNDS
poor	300	education	0.7485985776929032	-0.03982593195066664	
poor	300	art_found	204.25	-364.75	
poor	300	art_studied	66.5	-502.5	
poor	300	art_bonus	0.2027352272727273	-0.019227272727272704	
poor	300	allure	0.5629006078528392	-0.04094979935460841	
poor	300	line_knowledge	2.25	-2.25	
poor	300	line_institutions	3.75	-0.25	
poor	300	line_culture	1.5	-2.75	
poor	300	line_labor	2.0	1.0	
poor	300	line_production	2.0	-3.0	
poor	300	line_infrastructure	1.5	-7.0	
poor	300	line_nutrition	0.5	-4.5	
poor	300	line_health	0.0	-3.0	
poor	300	line_demography	0.25	0.25	
poor	300	line_logistics	1.5	-5.0	
poor	300	line_ecology	0.0	-3.0	
poor	300	line_security	2.0	-0.75	
poor	400	population	62.43708372805147	-2679.012527271206	below low
poor	400	growth_pct	-0.33223154919935494	-1.1185958510844558	below low
poor	400	life_expectancy	25.07192006302845	-4.263946886040195	within
poor	400	infant_mortality	258.3048875853316	73.26840973333967	within
poor	400	child_mortality_1_4	220.26491039830475	39.55692646337596	within
poor	400	maternal_per_100k	2272.2640221198535	1279.8014567427717	below low
poor	400	tfr	5.61322456950093	0.4027876821002563	within
poor	400	cbr	47.037336927110694	6.324999811720822	ABOVE HIGH
poor	400	cdr	46.34432090944801	12.3393850112314	below low
poor	400	food_per_worker	2.918972450861853	-3.268673992963228	
poor	400	food_security	0.7689105497561954	-0.21078097792590933	
poor	400	food_share	62.00100335818465	27.301003358184637	within
poor	400	diet	0.7569179753459707	-0.13906673094643218	
poor	400	health	0.891448939492157	-0.07855106050784288	
poor	400	labor_efficiency	0.8183863138931644	-0.06408692442480324	
poor	400	cap_production	0.5936591923579838	-0.09517336987288172	
poor	400	craft_output	0.18715569527206916	-0.1481218651641557	
poor	400	tool_quality	0.17583480478404356	-0.11756179218811191	
poor	400	cap_infrastructure	0.6067098297676528	-0.0794530150660816	
poor	400	housing_ratio	1.12	0.03698649793981024	
poor	400	construction_rate	0.14498360558801174	-0.1748797044491874	
poor	400	cap_logistics	0.3208687972147886	-0.12589774472948473	
poor	400	trade_capacity	0.08990263027492702	-0.17600648974495636	
poor	400	ecology	0.04	-0.7525840374465929	
poor	400	ground_health	0.9502622924287343	0.17770806041252563	
poor	400	cap_institutions	0.5837629756684676	-0.18347703877399912	
poor	400	legitimacy	0.6424642603888486	-0.2136830229025236	
poor	400	state_capacity	0.1261061075998937	-0.13791119324731976	
poor	400	cap_security	0.3913170015072042	-0.1855177111306215	
poor	400	warfare_readiness	0.20753757579685797	-0.07863340475678102	
poor	400	cap_culture	0.43611004610283843	-0.2158106820575192	
poor	400	cohesion	0.2955692453133565	-0.20696913822983976	
poor	400	known	266.75	-529.25	
poor	400	per_century	12.0	-45.5	
poor	400	per_50	0.0	-28.525641025641026	OUT OF BOUNDS
poor	400	education	0.7520625668251126	-0.05194772384972102	
poor	400	art_found	367.0	-202.0	
poor	400	art_studied	116.5	-452.5	
poor	400	art_bonus	0.21310772727272728	-0.03561727272727269	
poor	400	allure	0.5622220092205601	-0.04316213641151134	
poor	400	line_knowledge	1.75	-3.5	
poor	400	line_institutions	1.75	-2.25	
poor	400	line_culture	2.5	-5.0	
poor	400	line_labor	1.25	-5.5	
poor	400	line_production	2.0	-2.5	
poor	400	line_infrastructure	0.5	-9.75	
poor	400	line_nutrition	0.5	-4.75	
poor	400	line_health	0.0	-2.75	
poor	400	line_demography	0.5	-0.75	
poor	400	line_logistics	0.75	-4.25	
poor	400	line_ecology	0.0	-1.0	
poor	400	line_security	0.5	-3.5	
poor	500	population	74.45979084780129	-3540.8393130930967	below low
poor	500	growth_pct	-0.0635621019041327	-0.5412331072463195	within
poor	500	life_expectancy	25.174692807814793	-3.9787542371151545	within
poor	500	infant_mortality	259.44541219072437	72.7624439182934	within
poor	500	child_mortality_1_4	219.2472203139573	36.757870990276956	within
poor	500	maternal_per_100k	2257.072638796925	1281.57780502898	below low
poor	500	tfr	5.727917844243292	0.8954294995298477	within
poor	500	cbr	50.297054589029756	10.673361134378723	ABOVE HIGH
poor	500	cdr	46.67860426457635	10.728656901505474	below low
poor	500	food_per_worker	2.931047919913512	-3.1733027545537533	
poor	500	food_security	0.772956760720541	-0.2056376430335458	
poor	500	food_share	67.504375	32.804374999999986	within
poor	500	diet	0.761207696170307	-0.12503908978493095	
poor	500	health	0.8887399813815471	-0.08126001861845278	
poor	500	labor_efficiency	0.8186123602721973	-0.06452468542315704	
poor	500	cap_production	0.5812469773785369	-0.12035343155392053	
poor	500	craft_output	0.19447764485187366	-0.17710288473776178	
poor	500	tool_quality	0.1866306029184786	-0.12141182279929758	
poor	500	cap_infrastructure	0.6081513636845628	-0.09354478402103383	
poor	500	housing_ratio	1.12	0.020040221652830148	
poor	500	construction_rate	0.15028342192961017	-0.22680241931780173	
poor	500	cap_logistics	0.3043791661624746	-0.17336597806217302	
poor	500	trade_capacity	0.09818433342191996	-0.2161037163169875	
poor	500	ecology	0.04	-0.7526665518760907	
poor	500	ground_health	0.9311962739181778	0.16629134243931254	
poor	500	cap_institutions	0.571145584018679	-0.21209348206828882	
