field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D04	welding_metallurgy	Welding Metallurgy	forge_welding,material_phase_diagrams	[]	Relate joining thermal history to local microstructure and mechanical performance	Qualified joining equipment, known materials and inspection or test capacity	Select evaluated joint processes rather than assuming a joined part matches parent material
D04	arc_welding_processes	Arc Welding Processes	electrical_measurement	"[[""electric_arc_furnaces"", ""electrical_generators""], [""welding_metallurgy"", ""forge_welding""]]"	Use a controlled electrical arc to form a qualified metal joint	Compatible power source, consumables, shielding where required and skilled operators	Join suitable metals with real heat, defect and distortion limits
D04	resistance_welding	Resistance Welding	electrical_measurement	"[[""welding_metallurgy"", ""forge_welding""]]"	Generate localized joining heat through controlled electrical resistance and force	Compatible equipment, joint surfaces, power and inspection	Join selected assemblies with contact and geometry constraints
D04	brazed_joint_qualification	Brazed Joint Qualification	copper_casting	"[[""forge_welding"", ""experimental_controls""]]"	Qualify a lower-melting filler joint between compatible surfaces without melting the base members	Suitable filler, surface preparation, heat source and inspection	Join evaluated material combinations while filler and service temperature limit performance
D04	friction_stir_joining	Friction Stir Joining	precision_machinery,welding_metallurgy	[]	Join compatible material through controlled tool-driven plastic deformation	Qualified tool, rigid machine, workholding and joint inspection	Produce selected solid-state joints with tool wear and access constraints
D04	powder_particle_characterization	Powder Particle Characterization	powder_metallurgy,dimensional_metrology	[]	Measure powder size, shape and flow properties against a defined process need	Representative powder samples, qualified instruments and handling controls	Match feedstock to a process without inferring finished-part properties from powder alone
D04	hot_isostatic_densification	Hot Isostatic Densification	powder_metallurgy,pressure_vessels	[]	Densify a suitable material under a qualified combined thermal and pressure treatment	Industrial pressure equipment, appropriate material and property verification	Reduce selected internal defects while material and processing limits remain
D04	metal_casting_feed_design	Metal Casting Feed Design	copper_casting	"[[""flow_continuity"", ""experimental_controls""]]"	Arrange mold filling and solidification feed paths for an evaluated casting	Suitable mold, melt, casting staff and defect inspection	Reduce selected shrinkage and filling defects without guaranteeing zero porosity
D04	continuous_metal_casting	Continuous Metal Casting	steel_refining,metal_casting_feed_design	[]	Solidify a controlled metal stream into a continuously withdrawn shape	Qualified caster, cooling, melt supply and operators	Produce finite intermediate stock with thermal and surface-quality constraints
D04	vacuum_metal_melting	Vacuum Metal Melting	vacuum_pumps,metal_casting_feed_design	[]	Melt qualified metal under controlled reduced-pressure conditions to limit selected contamination	Compatible furnace, vacuum equipment, power and composition testing	Produce evaluated material quality while volatile losses and equipment limits remain
D04	polymer_monomer_purification	Polymer Monomer Purification	experimental_controls	"[[""fractional_distillation"", ""chemical_distillation""]]"	Qualify feed monomers by separating and measuring process-relevant impurities	Suitable feedstock, separation plant, analytical staff and storage	Supply defined polymer feedstock without granting a synthesis process
D04	radical_chain_polymerization	Radical Chain Polymerization	polymer_monomer_purification	[]	Build polymer chains through controlled radical propagation with evaluated product properties	Qualified monomers, controlled reactor, process chemicals and characterization	Produce specified polymer material with conversion and distribution limits
D04	ionic_chain_polymerization	Ionic Chain Polymerization	polymer_monomer_purification	[]	Build polymer chains through qualified ionic active centers under controlled conditions	Compatible feedstock, controlled plant and analytical qualification	Produce selected polymer structures while impurity sensitivity and process limits remain
D04	coordination_polymerization	Coordination Polymerization	industrial_catalyst_design	"[[""polymer_chain_models"", ""experimental_controls""]]"	Use a qualified coordination catalyst system to control chain growth and selected structure	Suitable monomers, catalyst supply, industrial reactor and product testing	Produce evaluated polymer structures with catalyst and feedstock dependence
D04	condensative_step_polymerization	Condensative Step Polymerization	polymer_monomer_purification	[]	Join functional molecules through qualified step reactions that release small-molecule products	Suitable reactants, controlled reactor, separation and molecular characterization	Produce specified polymer material with stoichiometry and removal limits
D04	additive_step_polymerization	Additive Step Polymerization	polymer_monomer_purification	[]	Join functional molecules through qualified step reactions without a required small-molecule elimination	Compatible reactants, controlled plant and product characterization	Produce evaluated polymer networks or chains without conflating all addition with chain propagation
D04	ring_opening_polymerization	Ring Opening Polymerization	industrial_catalyst_design	"[[""polymer_chain_models"", ""experimental_controls""]]"	Convert suitable cyclic monomers into a qualified polymer through ring-opening reactions	Compatible monomers, controlled reactor and analytical qualification	Produce selected chain structures within process and purity limits
D04	copolymer_sequence_control	Copolymer Sequence Control	polymer_molecular_weight_control	"[[""radical_chain_polymerization"", ""ionic_chain_polymerization"", ""coordination_polymerization""]]"	Control and characterize incorporation of different monomer units within a specified copolymer	Qualified feeds, suitable synthesis route and sequence-sensitive evidence	Tune selected properties while composition alone does not establish sequence
D04	polymer_tacticity_characterization	Polymer Tacticity Characterization	coordination_polymerization,spectroscopy	[]	Measure stereochemical ordering in a qualified polymer against a defined analytical method	Representative material, appropriate instrumentation and trained interpretation	Relate evaluated chain ordering to properties without treating one metric as complete quality
D04	polymer_reaction_heat_management	Polymer Reaction Heat Management	calorimetry	"[[""radical_chain_polymerization"", ""condensative_step_polymerization"", ""additive_step_polymerization""]]"	Measure and control heat release and removal in a qualified polymer production process	Suitable reactor, actual cooling capacity, instruments and trained operators	Operate within evaluated thermal limits rather than scaling batch volume without heat transfer
D04	polymer_solution_processing	Polymer Solution Processing	polymer_chain_models,chemical_distillation	[]	Form and recover qualified polymer material through controlled dissolution and solvent handling	Compatible polymer, solvent, process plant and recovery or disposal capacity	Produce selected material forms with solvent and energy costs
D04	polymer_melt_rheology	Polymer Melt Rheology	thermoplastic_processing,viscous_resistance	[]	Measure flow response of a polymer melt under defined thermal and deformation conditions	Representative polymer, qualified rheometry and thermal control	Inform forming conditions while material degradation and history remain relevant
D04	polymer_injection_molding	Polymer Injection Molding	polymer_melt_rheology,precision_machinery	[]	Fill a qualified mold with controlled polymer flow and solidification	Compatible polymer, molding machine, tooling, power and operators	Produce repeatable parts within mold, shrinkage and cycle limits
D04	polymer_blow_molding	Polymer Blow Molding	polymer_melt_rheology,compressed_air_systems	[]	Expand a qualified polymer preform against a mold through controlled pressure	Suitable preforms or melt, tooling, air service and process control	Produce selected hollow parts while wall distribution and defects constrain use
D04	polymer_film_extrusion	Polymer Film Extrusion	polymer_melt_rheology,precision_machinery	[]	Form a continuous qualified polymer film through controlled die flow and cooling	Compatible polymer, extrusion equipment, cooling and inspection	Produce finite film stock with thickness and orientation limits
D04	polymer_thermoforming	Polymer Thermoforming	thermoplastic_processing	"[[""vacuum_pumps"", ""compressed_air_systems"", ""precision_machinery""]]"	Shape a heated qualified polymer sheet against compatible tooling	Suitable sheets, heating, pressure or vacuum service and molds	Form selected parts while thinning and temperature limits remain
D04	polymer_foam_cell_control	Polymer Foam Cell Control	polymer_additive_formulation,polymer_melt_rheology	[]	Control and measure cell structure in a qualified expanded polymer material	Compatible formulation, process plant and density or mechanical testing	Produce selected lightweight material with strength, aging and waste tradeoffs
D04	polymer_weathering_trials	Polymer Weathering Trials	polymer_additive_formulation,statistical_inference	[]	Measure property changes under specified light, moisture and temperature exposure	Representative samples, qualified exposure and property tests	Bound outdoor service claims without equating short tests with indefinite lifetime
D04	polymer_solvent_recovery	Polymer Solvent Recovery	polymer_solution_processing,fractional_distillation	[]	Recover suitable solvent from a characterized polymer-process stream	Separation plant, energy, quality controls and residue handling	Reduce selected make-up solvent needs with finite recovery yield
D04	selective_polymer_depolymerization	Selective Polymer Depolymerization	polymer_chain_models,industrial_catalyst_design	[]	Deconstruct a specified polymer into qualified recoverable intermediates through a selected process	Sorted feedstock, suitable plant, process inputs and purification	Recover selected chemical value without assuming mixed plastics all return to pristine monomers
D04	glass_batch_composition_control	Glass Batch Composition Control	glassmaking,material_accounting	[]	Control measured batch constituents against a qualified glass composition	Characterized minerals or cullet, weighing, melting plant and analysis	Produce consistent composition while impurities and furnace history affect quality
D04	glass_annealing_schedules	Glass Annealing Schedules	glassmaking	"[[""precision_thermometry"", ""kiln_control""]]"	Control cooling through an evaluated stress-relief range for a specified glass article	Suitable annealing equipment, measured thermal conditions and inspection	Reduce retained stress without making glass unbreakable
D04	glass_thermal_tempering	Glass Thermal Tempering	glass_annealing_schedules,residual_stress_assessment	[]	Establish evaluated surface compression through controlled thermal treatment	Compatible glass geometry, thermal equipment and qualification tests	Improve selected strength and fracture behavior within material limits
D04	chemically_strengthened_glass	Chemically Strengthened Glass	glass_batch_composition_control,residual_stress_assessment	[]	Qualify surface compression produced by controlled ion exchange in suitable glass	Compatible glass, industrial treatment and depth or strength testing	Support selected thin-glass applications with flaw and aging limits
D04	glass_lamination	Glass Lamination	glassmaking,adhesive_bond_design	[]	Bond qualified glass layers through compatible interlayers with evaluated failure behavior	Prepared glass, suitable interlayer, forming equipment and tests	Retain fragments or tailor assembly behavior without preventing every fracture
D04	float_glass_forming	Float Glass Forming	glass_batch_composition_control,glass_annealing_schedules	[]	Form continuous glass sheet on a qualified molten support surface and control cooling	Compatible continuous plant, materials, thermal control and inspection	Produce flat sheet stock with real energy and process-quality limits
D04	borosilicate_glass_formulation	Borosilicate Glass Formulation	glass_batch_composition_control,calorimetry	[]	Qualify a boron-containing glass formulation for specified thermal and chemical behavior	Characterized batch materials, melting equipment and property tests	Produce evaluated glass for selected demanding applications
D04	optical_glass_homogeneity	Optical Glass Homogeneity	glass_batch_composition_control,optical_lenses	[]	Assess refractive consistency and internal defects in a qualified optical glass	Suitable melt and annealing control, optical testing and skilled inspection	Support optical performance without treating ordinary clear glass as precision stock
D04	glass_ceramic_crystallization	Glass Ceramic Crystallization	glass_batch_composition_control,material_phase_diagrams	[]	Control crystallization within a suitable glass to achieve evaluated composite microstructure	Qualified composition, thermal treatment and structural testing	Produce selected thermal or mechanical behavior with process sensitivity
D04	ceramic_slip_casting	Ceramic Slip Casting	clay_levigation,clay_shaping	[]	Form qualified ceramic shapes by draining or consolidating a controlled suspension in suitable molds	Prepared slip, molds, drying space and skilled operators	Produce selected shapes while suspension stability and drying constrain quality
D04	ceramic_dry_pressing	Ceramic Dry Pressing	powder_particle_characterization,clay_shaping	[]	Compact suitable ceramic powder into a qualified green shape	Prepared powder, press, tooling and handling staff	Produce repeatable unfired forms with density and tooling limits
D04	ceramic_binder_removal	Ceramic Binder Removal	ceramic_dry_pressing,thermal_plant_heat_balances	[]	Remove forming binders through a qualified controlled treatment before densification	Suitable shaped material, controlled heating or extraction and monitoring	Prepare selected parts without excessive cracking or retained contamination
D04	ceramic_sintering_kinetics	Ceramic Sintering Kinetics	structural_technical_ceramics,material_phase_diagrams	[]	Relate thermal treatment to densification and grain development in qualified ceramics	Known powders, controlled furnace and density or microstructure tests	Choose evaluated densification conditions while shrinkage and coarsening compete
D04	ceramic_tape_casting	Ceramic Tape Casting	ceramic_slip_casting,polymer_additive_formulation	[]	Form thin qualified ceramic precursor sheets from a controlled suspension	Suitable suspension, casting equipment, drying and thickness inspection	Produce finite sheet stock with uniformity and handling limits
D04	porous_ceramic_membranes	Porous Ceramic Membranes	powder_particle_characterization	"[[""ceramic_sintering_kinetics"", ""structural_technical_ceramics""]]"	Qualify connected pore structures for a specified separation or flow service	Suitable feedstock, forming and firing equipment and flow/retention testing	Filter specified streams within pore, pressure and fouling constraints
D04	piezoelectric_ceramic_qualification	Piezoelectric Ceramic Qualification	structural_technical_ceramics,electrical_measurement	[]	Prepare and assess a suitable ceramic's coupled electrical and mechanical response	Qualified composition, processing, electrical conditioning and testing	Supply specified sensing or actuation material with temperature and fatigue limits
D04	ceramic_thermal_barrier_coatings	Ceramic Thermal Barrier Coatings	structural_technical_ceramics,thin_film_deposition	[]	Apply and qualify an insulating ceramic coating over a compatible substrate	Suitable coating plant, materials and adhesion or thermal-cycle tests	Reduce selected substrate heat exposure with coating life and defect limits
D04	functionally_graded_materials	Functionally Graded Materials	material_phase_diagrams	"[[""powder_metallurgy"", ""metal_additive_manufacturing"", ""ceramic_tape_casting""]]"	Create and verify a designed spatial variation of composition or microstructure	Qualified graded process, compatible constituents and spatial property measurements	Tailor local behavior without assuming interfaces or gradients eliminate failure
D04	self_healing_material_trials	Self Healing Material Trials	polymer_chain_models,experimental_controls	[]	Measure recovery of specified damaged properties through an evaluated material mechanism	Qualified material, representative damage and repeatable recovery testing	Establish bounded repair potential without promising autonomous indefinite restoration
