field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D23	propellant_slosh_models	Propellant Slosh Models	rocket_propellant_feed	[]	Model moving liquid mass coupling with vehicle attitude and structural response	Tank geometry, fluid state, measured motion and model validation	Bound control disturbances without assuming rigid or fully settled liquid
D23	engine_restart_qualification	Engine Restart Qualification	liquid_rocket_engines	[]	Demonstrate reliable restart across qualified thermal and propellant inlet states	Actual engine, ignition resources, propellant conditioning and repeated tests	Permit a bounded restart envelope while retaining ignition wear and finite attempts
D23	propulsive_booster_return	Propulsive Booster Return	surface_descent_navigation,engine_restart_qualification	[]	Reserve propellant and control authority for deceleration and powered booster recovery	A suitable returning stage, usable reserves, navigation and a qualified landing site	Recover a stage with a payload penalty and possible landing loss
D23	parachute_stage_recovery	Parachute Stage Recovery	controlled_reentry	"[[""solid_rocket_motors"", ""liquid_rocket_engines""]]"	Decelerate a returning stage with staged drag devices and manage landing or water recovery loads	Qualified parachutes, attachments, deployment system and actual recovery crews	Recover suitable hardware while retaining impact, corrosion and retrieval costs
D23	runway_return_stage_integration	Runway-Return Stage Integration	controlled_reentry,aircraft_landing_gear	"[[""ablative_heat_shields"", ""reusable_thermal_protection""]]"	Integrate a returning lifting vehicle with approach energy management and ground landing loads	Qualified aerodynamic surfaces, thermal protection, landing gear and available runway	Recover a compatible stage without implying vertical recovery or low turnaround cost
D23	recovered_stage_requalification	Recovered Stage Requalification	cyclic_fatigue	"[[""propulsive_booster_return"", ""parachute_stage_recovery"", ""runway_return_stage_integration"", ""surface_descent_navigation""]]"	Inspect a recovered stage against flight history and replace or refurbish life-limited parts before release	Traceable stage history, inspection equipment, spares, labor and acceptance criteria	Permit repeated use only when measured condition supports it
D23	reusable_launch_system_integration	Reusable Launch System Integration	launch_vehicle_mass_closure,stage_separation_dynamics,recovered_stage_requalification	"[[""propulsive_booster_return"", ""parachute_stage_recovery"", ""runway_return_stage_integration""]]"	Close payload, recovery reserves and turnaround resources for a specified reusable launch architecture	Qualified stages, launch facility, recovery capacity, paid refurbishment and actual propellant	Operate repeated launches within measured turnaround and life limits; partial reuse remains possible
D23	deployable_orbital_structures	Deployable Orbital Structures	spacecraft_structural_testing	[]	Package structures for launch and deploy them into a stable qualified configuration	Hinges or extensible elements, release mechanisms, actuation energy and verification	Increase deployed size while retaining deployment failure and stiffness limits
D23	orbital_module_interface_standards	Orbital Module Interface Standards	spacecraft_docking	[]	Qualify mechanical, electrical and fluid interfaces for replaceable orbital modules	Compatible couplings, actual tolerances and isolation tests	Enable compatible module exchange without making all vehicles interoperable
D23	free_flying_manipulator_dynamics	Free-Flying Manipulator Dynamics	remote_manipulation,spacecraft_attitude_sensing	[]	Model reaction motion of a free spacecraft while its manipulator moves or contacts a load	Measured mass properties, joint sensing and limited attitude-control capacity	Plan robotic work without treating the spacecraft base as immovable
D23	noncooperative_capture_navigation	Noncooperative Capture Navigation	orbital_rendezvous	[]	Estimate target pose and motion without relying on an active cooperative docking beacon	Observable target geometry, suitable sensors and bounded closing trajectories	Attempt capture planning while retaining uncertain spin and inaccessible grasp points
D23	orbital_component_exchange	Orbital Component Exchange	orbital_module_interface_standards	"[[""free_flying_manipulator_dynamics"", ""space_suit_pressure_systems""]]"	Isolate, remove and replace a qualified spacecraft module using controlled handling	Compatible replacement unit, service vehicle or crew, tools and energy	Restore a specified service while consuming real spares and servicing capacity
D23	spacecraft_passivation	Spacecraft Passivation	spacecraft_thermal_balance	[]	Place stored energy and pressure systems in a qualified low-risk end state	Controllable valves and circuits, known remaining energy and final-command capability	Reduce post-mission fragmentation risk without eliminating all debris hazards
D23	orbit_disposal_design	Orbit Disposal Design	orbital_transfer_planning,orbital_environment_monitoring	[]	Choose an end-of-service trajectory and reserve resources for its execution	Vehicle capability, observed environment and actual maneuver reserves	Reduce persistent interference without assuming abandoned objects disappear
D23	electrodynamic_tether_exchange	Electrodynamic Tether Exchange	plasma_physics,orbital_dynamics	[]	Exchange orbital momentum through a conducting tether interacting with ambient magnetic field and plasma	Conductive tether, current closure, attitude control and suitable environment	Change orbital energy with coupled electrical and drag constraints
D23	orbital_transfer_stage_reuse	Orbital Transfer Stage Reuse	orbital_transfer_planning,orbital_component_exchange	"[[""engine_restart_qualification"", ""electric_space_propulsion"", ""solid_rocket_motors""]]"	Plan repeated in-space transfers with replenishment, inspection and component-life limits	A serviceable stage, compatible replenishment or actual replacement motor modules, paid servicing and verified maneuver reserves	Reuse a transfer stage without requiring atmospheric return or free refueling
D23	formation_flying_control	Formation Flying Control	orbital_rendezvous,spacecraft_thruster_control	[]	Maintain prescribed relative geometry among separately orbiting vehicles	Relative measurements, communication where needed and finite maneuver reserves	Support distributed instruments while retaining drift and collision constraints
D23	capillary_propellant_acquisition	Capillary Propellant Acquisition	rocket_propellant_feed	[]	Use wetted structures and surface forces to present liquid at an outlet under low acceleration	Qualified fluid-surface compatibility, clean acquisition structures and bounded flow demand	Feed liquid without assuming gravity always separates liquid from gas
D23	low_gravity_propellant_gauging	Low-Gravity Propellant Gauging	propellant_slosh_models	[]	Infer remaining usable liquid from qualified measurements despite uncertain liquid position	Calibrated sensors, known tank and fluid conditions and estimation margins	Bound available propellant without assuming a conventional level gauge works
D23	propellant_settling_maneuvers	Propellant Settling Maneuvers	spacecraft_thruster_control,propellant_slosh_models	[]	Apply bounded acceleration to collect liquid at a qualified feed location before use	Actual maneuver capability, propellant reserves and verified inlet conditions	Condition feed at an impulse and time cost
D23	cryogenic_active_heat_removal	Cryogenic Active Heat Removal	cryogenic_propellant_storage,spacecraft_thermal_balance,mechanical_refrigeration	[]	Remove incoming tank heat with a powered refrigerator matched to the required temperature	Qualified cooling machine, electrical power and heat rejection capacity	Reduce measured boiloff within the installed heat-load envelope
D23	cryogenic_tank_pressure_control	Cryogenic Tank Pressure Control	cryogenic_propellant_storage,pressure_vessels	[]	Manage vapor pressure through qualified thermal, mixing and venting responses	Tank pressure sensing, controllable hardware and finite thermal or vent resources	Maintain tank limits while accounting for vented mass and changing fluid state
D23	orbital_fluid_connector_qualification	Orbital Fluid Connector Qualification	orbital_module_interface_standards	[]	Demonstrate repeatable sealed fluid connection and disconnection across orbital operating conditions	Compatible connectors, alignment, leak tests and qualified material seals	Enable fluid service without assuming docking alone makes a leak-free transfer path
D23	orbital_propellant_transfer	Orbital Propellant Transfer	orbital_fluid_connector_qualification,low_gravity_propellant_gauging	"[[""capillary_propellant_acquisition"", ""propellant_settling_maneuvers""]]"	Move and account for usable propellant between attached orbital systems under controlled feed conditions	Actual donor stock, receiving capacity, qualified plumbing and energy	Refill a compatible system while accounting for residuals and transfer losses
D23	cryogenic_orbital_depot_integration	Cryogenic Orbital Depot Integration	orbital_propellant_transfer,cryogenic_tank_pressure_control	"[[""cryogenic_active_heat_removal"", ""multilayer_space_insulation""]]"	Integrate low-gravity fluid transfer, phase-dependent inventory and thermal support into a maintained cryogenic depot	Installed storage, actual deliveries, gauging, thermal support and service staff or automation	Schedule finite deliveries without double-counting reserved or boiled-off propellant
D23	cryogenic_line_chilldown	Cryogenic Line Chilldown	cryogenic_propellant_storage	[]	Condition transfer plumbing to the fluid temperature while accounting for vapor generation and thermal stress	Actual conditioning fluid or cooling capacity, qualified lines and monitored temperatures	Prepare a usable transfer path at a material, energy and time cost
D23	propellant_transfer_contamination_control	Propellant Transfer Contamination Control	orbital_fluid_connector_qualification,gas_composition_analysis	[]	Qualify transferred fluid against contamination and compatibility limits before admitting it to a receiving system	Representative measurement, clean isolation equipment and reject or quarantine capacity	Prevent incompatible stock from being counted as usable propulsion supply
D23	planetary_entry_aerodynamics	Planetary Entry Aerodynamics	controlled_reentry	[]	Model entry forces and heating for a specified atmosphere and vehicle geometry	Atmospheric uncertainty, mass properties, thermal limits and validated models	Adapt entry planning to another environment without assuming Earth-derived margins transfer
D23	terrain_relative_landing	Terrain-Relative Landing	surface_descent_navigation,multispectral_surface_mapping	[]	Match onboard observations to a terrain reference and divert within available control authority	Usable local map, qualified sensors, computation and finite landing reserves	Improve site-relative accuracy while retaining map mismatch and hazard limits
D23	plume_regolith_interaction_models	Plume-Regolith Interaction Models	surface_descent_navigation,regolith_excavation	[]	Predict erosion, ejecta and surface response under exhaust loading	Qualified simulants or observations, plume data and uncertain terrain properties	Plan surface exclusion and protection without assuming dust-free landings
D23	low_gravity_surface_anchoring	Low-Gravity Surface Anchoring	regolith_excavation	[]	Secure equipment against tool reaction forces where weight provides little restraint	Characterized terrain, actual anchors or restraint equipment and load tests	Enable bounded excavation or manipulation without treating low weight as firm support
D23	regolith_electrostatic_dust_control	Regolith Electrostatic Dust Control	electrical_measurement	[]	Use controlled electrical fields to move qualified charged dust from selected exposed surfaces	Powered electrodes, qualified surface geometry and environmental measurements	Reduce specific dust accumulation while retaining abrasive and uncharged contamination
D23	planetary_sample_containment	Planetary Sample Containment	spacecraft_structural_testing	[]	Maintain a defined sample boundary through collection, transport and controlled examination	Qualified vessels, cleanliness controls, integrity checks and review appropriate to uncertain samples	Preserve sample evidence and containment without presuming sterility or biological harmlessness
D23	reusable_surface_lander_integration	Reusable Surface Lander Integration	surface_descent_navigation,launch_vehicle_mass_closure,engine_restart_qualification,recovered_stage_requalification	[]	Close repeated surface-to-orbit transport around actual refueling and maintained flight hardware	Qualified lander, local or delivered propellant, surface support and orbital destination capacity	Permit repeated transport within reserve and component-life limits
D23	surface_launch_pad_stabilization	Surface Launch Pad Stabilization	plume_regolith_interaction_models,in_situ_construction_materials	[]	Prepare a load-bearing surface that limits exhaust erosion under a qualified launch vehicle	Actual surface preparation, construction equipment and inspected material	Reduce ejecta around a maintained pad without eliminating plume loads
D23	fission_electric_space_power	Fission-Electric Space Power	reactor_engineering,space_radiators	[]	Integrate a fission heat source, electric conversion and space heat rejection within mission mass and control limits	Qualified reactor, fuel, conversion equipment, shielding and radiators	Supply finite onboard electricity while retaining decay heat, startup and lifetime limits
D23	nuclear_electric_transfer_integration	Nuclear-Electric Transfer Integration	fission_electric_space_power,electric_space_propulsion	[]	Close a transfer mission around reactor power, electric thrust, heat rejection and finite reaction mass	Qualified propulsion system, actual propellant and verified mission mass and power budgets	Trade low thrust and long maneuver duration for a specified mission capability
D23	solar_sail_navigation	Solar Sail Navigation	orbital_dynamics,spacecraft_attitude_sensing	[]	Steer a reflective sail to exchange momentum with incident sunlight	Deployed qualified sail, attitude control and available solar flux	Change a trajectory with weak flux-dependent acceleration without reaction-mass consumption
D23	beamed_sail_acceleration	Beamed-Sail Acceleration	solar_sail_navigation,optical_space_links	[]	Evaluate acceleration of a qualified sail by a remotely powered directed light source	A real transmitter, tracking, sail thermal margins and full source energy accounting	Support a conditional probe architecture without assuming arbitrary speed or demonstrated interstellar delivery
D23	deep_space_clock_navigation	Deep-Space Clock Navigation	orbit_determination	"[[""atomic_timekeeping"", ""quartz_frequency_standards""]]"	Infer motion from one-way timing observations using a characterized onboard time reference	Stable calibrated clock, known transmitted timing and explicit bias estimates	Reduce dependence on immediate two-way tracking while retaining accumulated clock uncertainty
D23	space_interferometer_baseline_control	Space Interferometer Baseline Control	formation_flying_control,optical_interferometry	[]	Measure and control separated optical paths so distributed space apertures can combine coherently	Qualified metrology, timing, optical delay control and finite formation reserves	Enable a bounded distributed instrument without assuming formation geometry alone supplies optical coherence
D23	rotating_habitat_bearing_services	Rotating Habitat Bearing Services	rotating_habitat_dynamics,bearing_surfaces	[]	Transfer qualified mechanical loads and utilities across rotating and stationary habitat sections	Actual bearings or contactless support, seals, service interfaces and maintenance access	Support a specified rotating interface while retaining wear, vibration and isolation needs
D23	momentum_exchange_tether_capture	Momentum-Exchange Tether Capture	orbital_dynamics,formation_flying_control	[]	Model timed payload capture by a rotating tether and replenish the resulting orbital momentum change	Qualified tensile structure, precise navigation, capture hardware and recovery propulsion or other momentum source	Evaluate a transfer architecture without free net momentum or assured capture
D23	asteroid_contact_processing	Asteroid Contact Processing	low_gravity_surface_anchoring,ore_assaying	"[[""magnetic_mineral_separation"", ""gravity_mineral_concentration""]]"	Contain, process and collect characterized asteroid material while controlling reaction motion and escaped particles	A reachable characterized body, attached machinery, real energy and contained material handling	Produce qualified recovered stock without assuming every asteroid is accessible or profitable
