field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D08	basement_waterproofing_systems	Basement Waterproofing Systems	building_drainage_coordination	"[[""pressure_pipe_jointing"", ""bitumen_sealing""]]"	Combine evaluated water barriers, joints and drainage for below-ground spaces	Compatible materials, site groundwater evidence and qualified installation	Limit water entry while joints, maintenance and pressure remain critical
D08	building_capillary_breaks	Building Capillary Breaks	masonry_moisture_management	[]	Interrupt supported liquid-water movement across an assembly interface	Compatible barrier materials, continuity and skilled installation	Reduce selected capillary transfer without blocking every moisture pathway
D08	building_vapor_diffusion_control	Building Vapor Diffusion Control	building_insulation_assemblies	"[[""humidity_measurement"", ""experimental_controls""]]"	Arrange materials against evaluated vapor movement and condensation conditions	Climate evidence, material properties and compatible installation	Reduce condensation risk while drying paths and actual use remain relevant
D08	building_air_barrier_continuity	Building Air Barrier Continuity	building_envelope_testing,building_insulation_assemblies	[]	Maintain and test a continuous resistance to unintended air flow across the enclosure	Compatible barriers, sealed interfaces, installers and leakage measurement	Reduce uncontrolled infiltration while intentional ventilation remains necessary
D08	rainscreen_wall_assemblies	Rainscreen Wall Assemblies	building_drainage_coordination,building_wind_load_assessment	[]	Separate an outer rain-shedding layer from a drained and protected inner wall	Compatible cladding, cavity, drainage and qualified supports	Manage penetrating rain while joints and maintenance constrain performance
D08	roof_flashing_interfaces	Roof Flashing Interfaces	building_drainage_coordination	[]	Direct water across roof edges, penetrations and adjoining surfaces through qualified interfaces	Compatible flashing, skilled installation and inspection access	Reduce specific leakage paths while roof condition remains important
D08	green_roof_load_water_design	Green Roof Load Water Design	structural_load_testing,stormwater_detention	[]	Integrate vegetation, retained water and drainage with qualified roof capacity	Suitable structure, growing medium, waterproofing and maintenance	Provide bounded planting and runoff functions with real water and load costs
D08	daylighting_aperture_design	Daylighting Aperture Design	building_shading_design,experimental_optics	[]	Place and qualify light-admitting openings against illumination and glare evidence	Suitable apertures, glazing or openings, climate context and occupants' needs	Reduce some lighting demand while glare, heat and weather remain tradeoffs
D08	insulating_glazing_assemblies	Insulating Glazing Assemblies	glassmaking,building_insulation_assemblies	[]	Qualify separated glazing layers and edge seals for stated thermal and optical service	Compatible panes, spacers, seals and fabrication quality checks	Reduce selected heat transfer while seal aging and framing remain limits
D08	building_thermal_bridge_assessment	Building Thermal Bridge Assessment	building_insulation_assemblies,calorimetry	[]	Identify concentrated conductive heat paths through enclosure junctions	Known assemblies, suitable calculations or measurements and competent assessment	Target heat loss and local condensation conditions without assuming uniform insulation
D08	ventilation_heat_recovery	Ventilation Heat Recovery	mechanical_building_ventilation	"[[""heat_pump_cycles"", ""steam_condensers"", ""geothermal_heat_exchange""]]"	Exchange heat between appropriately separated exhaust and supply air streams	Qualified exchanger, fans, controls, filters and maintenance	Recover part of ventilation heat while pressure losses and contamination control remain
D08	building_air_filtration_services	Building Air Filtration Services	mechanical_building_ventilation,textile_filtration_media	[]	Maintain qualified filtration against defined indoor-air particle needs	Compatible filters, airflow capacity, replacement stocks and operators	Reduce specified airborne particles without eliminating all indoor hazards
D08	building_humidity_control	Building Humidity Control	mechanical_building_ventilation,humidity_measurement	[]	Regulate indoor moisture using evaluated removal or addition processes	Suitable equipment, energy, water where needed and maintenance	Maintain supported humidity conditions while outdoor loads and use vary
D08	hydronic_building_balancing	Hydronic Building Balancing	district_heating_loops,flow_continuity	[]	Distribute fluid flow among building heat-transfer branches against actual demand	Compatible piping, valves, measurements and technicians	Deliver more consistent service without increasing the source heat by balancing
D08	radiant_building_surfaces	Radiant Building Surfaces	thermal_mass_building_design	"[[""hydronic_building_balancing"", ""electrical_generators""]]"	Deliver qualified heating or cooling through controlled building surfaces	Suitable surfaces, fluid or electrical supply, controls and installation	Condition occupied space with thermal-response and condensation limits
D08	building_electrical_earthing	Building Electrical Earthing	alternating_current_distribution,protective_circuit_breakers	[]	Provide qualified grounding and fault-return arrangements for building electrical systems	Compatible conductors, protective equipment and inspected installation	Support specified electrical protection without preventing every fault
D08	building_lightning_protection	Building Lightning Protection	electrical_measurement,building_electrical_earthing	[]	Qualify strike interception and current paths for an evaluated building	Suitable conductors, bonding, installation and inspection	Reduce selected lightning damage risk without guaranteeing immunity
D08	building_emergency_lighting	Building Emergency Lighting	safe_building_egress	"[[""battery_bank_wiring"", ""islandable_microgrids""]]"	Maintain qualified illumination of defined escape paths during normal-power loss	Actual reserve energy, suitable lights, inspection and maintenance	Support evacuation within finite backup duration and visibility conditions
D08	lift_drive_and_braking	Lift Drive And Braking	safety_lifts	"[[""electric_motors"", ""pneumatic_cylinders"", ""heat_engine_cycles""]]"	Qualify powered lift motion and independent stopping behavior for a stated service	Actual lift equipment, power, inspections and trained maintenance	Move bounded loads vertically while faults and service limits remain
D08	lift_traffic_dispatch	Lift Traffic Dispatch	lift_drive_and_braking,process_scheduling	[]	Assign finite lift capacity to calls under evaluated traffic and access needs	Working lifts, suitable controls and actual demand	Reduce some waiting while capacity and emergency rules constrain dispatch
D08	building_acoustic_isolation	Building Acoustic Isolation	building_insulation_assemblies	"[[""performance_space_acoustics"", ""experimental_controls""]]"	Limit evaluated airborne or structure-borne sound transmission between spaces	Compatible assemblies, sealed paths and qualified installation	Improve specified sound separation without eliminating every transmission path
D08	structural_vibration_serviceability	Structural Vibration Serviceability	mechanical_oscillation,structural_load_testing	[]	Assess occupied-structure motion against defined use and comfort requirements	Known loads, measurements or models and competent interpretation	Identify vibration limits independently from ultimate structural strength
D08	building_fire_detection_services	Building Fire Detection Services	electrical_measurement	"[[""building_fire_compartmentation"", ""urban_fire_response_services""]]"	Detect qualified fire-related signals and communicate actionable alarms	Appropriate detectors, actual power, maintained communication and response arrangements	Provide bounded warning without assuming every fire will be detected immediately
D08	building_smoke_control	Building Smoke Control	building_fire_compartmentation	"[[""mechanical_building_ventilation"", ""passive_building_ventilation""]]"	Manage evaluated smoke movement through qualified building pressure and flow arrangements	Compatible fans or passive paths, controls and maintained fire strategy	Support defined conditions while fire size, openings and failures remain limits
D08	building_suppression_water_supply	Building Suppression Water Supply	urban_fire_response_services,water_pressure_zones	[]	Maintain qualified water availability for a building's adopted suppression service	Actual water, pumps where needed, distribution and regular inspection	Supply bounded suppression demand while outages and depletion remain possible
D08	building_occupancy_feedback	Building Occupancy Feedback	building_energy_controls,statistical_sampling	[]	Compare measured building use and occupant reports with intended service performance	Appropriate observations, consent where relevant and accountable facility staff	Revise controls or maintenance based on evidence rather than design assumptions alone
D08	adaptive_envelope_actuation	Adaptive Envelope Actuation	building_energy_controls	"[[""robotic_contact_force_control"", ""feedback_governors""]]"	Change qualified enclosure elements in response to evaluated environmental and use conditions	Compatible actuators, sensors, power, maintenance and fallback states	Adjust selected light or heat exchange while wear and control errors remain
