field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D01	hand_dough_forming	Hand Dough Forming	grain_milling	[]	Shape a prepared dough through repeated hand or simple-tool work	Suitable ingredients, working surface and skilled labor	Produce consistent forms for compatible cooking processes
D01	managed_bee_hives	Managed Bee Hives	seasonal_patterns	[]	Maintain suitable bee colonies in accessible constructed nesting spaces	Appropriate bees, forage, hive materials and practiced care	Obtain finite colony products while colony survival and forage limit yield
D01	movable_comb_frames	Movable Comb Frames	managed_bee_hives,joinery	[]	Support removable comb structures that permit qualified colony inspection and product handling	Compatible hive design, fitted frames and trained beekeepers	Inspect and harvest selected colonies with less structural disturbance
D01	bee_colony_health_observation	Bee Colony Health Observation	managed_bee_hives	[]	Track colony behavior, brood condition and population changes against seasonal context	Repeated inspections, competent interpretation and suitable management resources	Identify concerning changes without diagnosing every cause from one observation
D01	managed_pollination_contracts	Managed Pollination Contracts	managed_bee_hives,orchard_pollination_planning	[]	Coordinate suitable pollinator service with crop flowering and colony requirements	Healthy compatible colonies, flowering crops, actual transport and negotiated service	Support pollination-dependent crop production without benefiting every crop equally
D01	honey_extraction_separation	Honey Extraction Separation	managed_bee_hives,sealed_vessels	[]	Separate and handle qualified hive products while preserving identity and quality	Suitable extraction equipment, clean containers and beekeeping labor	Recover usable honey with handling and storage limits
D01	fish_net_mesh_design	Fish Net Mesh Design	cordage	[]	Construct and select meshes against target catch and observed escape characteristics	Suitable fibers, net-making skill, accessible fish stocks and maintenance	Catch a bounded size range while bycatch and stock effects remain
D01	fish_trap_flow_siting	Fish Trap Flow Siting	basketry,seasonal_patterns	[]	Place retrievable traps using observed fish movement and local water flow	Suitable traps, permitted access, actual stocks and checking labor	Obtain finite catches with ecological and animal-welfare consequences
D01	shellfish_harvest_area_assessment	Shellfish Harvest Area Assessment	edible_resource_recognition	"[[""raw_water_quality_sampling"", ""food_contaminant_sampling_plans""]]"	Assess harvest-area conditions against qualified contamination and closure evidence	Reliable local observations, appropriate monitoring and accountable harvest decisions	Restrict unsafe harvest rather than assuming appearance establishes edibility
D01	ice_chilling_foods	Ice Chilling Foods		"[[""food_freezing"", ""seasonal_patterns""]]"	Transfer heat from suitable food into melting ice through a controlled chilled handling arrangement	Actual suitable ice, compatible clean containers, drainage, handling labor and validated product conditions	Slow selected food deterioration while consuming finite ice and retaining time-temperature limits
D01	shellfish_aquaculture_substrates	Shellfish Aquaculture Substrates	pond_aquaculture	[]	Provide suitable settlement and growing structures for evaluated shellfish cultivation	Appropriate seed stocks, water conditions, farm structures and husbandry	Grow finite shellfish biomass while disease and site carrying capacity remain
D01	seaweed_farm_cultivation	Seaweed Farm Cultivation	seasonal_patterns,cordage	[]	Establish and manage suitable seaweed growth on qualified farm structures	Appropriate propagules, water conditions, access and farm labor	Harvest finite algal biomass without assuming all species are edible or ecologically suitable
D01	fish_stock_catch_assessment	Fish Stock Catch Assessment	material_accounting	"[[""population_mark_recapture"", ""statistical_sampling""]]"	Relate observed catches and sampling to uncertain stock change and harvest effort	Catch records, representative monitoring and analytical labor	Guide bounded harvest decisions without guaranteeing exact stock abundance
D01	animal_handling_enclosures	Animal Handling Enclosures	animal_taming,joinery	[]	Organize accessible barriers and handling spaces matched to animal behavior	Suitable materials, space, trained handlers and actual animals	Improve controlled handling while crowding and welfare constrain use
D01	livestock_body_condition_scoring	Livestock Body Condition Scoring	animal_taming,standard_measures	[]	Compare species-appropriate condition observations using a repeatable assessment scale	Trained observers, repeated access and feeding or care options	Identify changing nutritional condition without equating size with health
D01	livestock_birth_support	Livestock Birth Support	animal_taming	[]	Observe birth-related needs and provide qualified assistance or referral	Competent animal carers, suitable space and veterinary access where available	Support viable births without guaranteed offspring or survival
D01	veterinary_case_records	Veterinary Case Records	case_records,animal_taming	[]	Retain animal identity and longitudinal care observations for clinical review	Identified animals, trained carers and usable records	Support continuity of animal care rather than automatic disease protection
D01	herd_quarantine_practice	Herd Quarantine Practice	animal_taming,isolation_practice	[]	Separate and observe incoming or affected animals through a qualified health protocol	Suitable separate space, staff, feed, water and veterinary evidence	Reduce selected disease introduction risks while isolation consumes real capacity
D01	livestock_parasite_monitoring	Livestock Parasite Monitoring	veterinary_case_records	"[[""microbial_observation"", ""clinical_observation_rounds""]]"	Use qualified observations or tests to assess relevant parasite burdens	Competent animal-health staff, suitable diagnostics and records	Guide indicated management without routine universal treatment bonuses
D01	animal_feed_storage_hygiene	Animal Feed Storage Hygiene	animal_taming	"[[""food_process_hazard_analysis"", ""raised_granaries""]]"	Maintain feed quality through controlled handling, exclusion and condition checks	Suitable feed stores, actual stocks, monitoring and cleaning labor	Reduce avoidable contamination and loss while feed remains finite
D01	feed_digestibility_trials	Feed Digestibility Trials	livestock_feed_rations,experimental_controls	[]	Compare usable nutritional contribution of defined feed under controlled evidence	Qualified trial design, animal care, characterized feeds and measurements	Improve feed evaluation without treating laboratory composition as complete utilization
D01	pasture_forage_budgeting	Pasture Forage Budgeting	rotational_grazing_plans,material_accounting	[]	Match planned grazing demand to measured forage growth and accessible reserves	Pasture observations, actual herd demand and controllable access	Reduce grazing shortfalls without creating forage from a schedule
D01	livestock_heat_stress_management	Livestock Heat Stress Management	animal_taming	"[[""temperature_station_networks"", ""seasonal_patterns""]]"	Identify heat exposure and apply qualified shade, ventilation or water support	Appropriate shelters, actual water, labor and species-specific observations	Reduce selected heat-related losses within resource and environmental limits
D01	milking_machine_qualification	Milking Machine Qualification	clean_milk_handling,vacuum_pumps	[]	Qualify controlled mechanical milk extraction and hygienic equipment handling	Compatible machines, power, cleaning supplies and trained herd care	Collect milk with finite equipment throughput and animal-health constraints
D01	milk_pasteurization_control	Milk Pasteurization Control	clean_milk_handling,thermal_process_validation	[]	Apply and verify a product-specific evaluated heat process to milk	Qualified heating and cooling equipment, measurements and hygienic handling	Reduce specified hazards while preventing post-process recontamination remains necessary
D01	milk_homogenization	Milk Homogenization	clean_milk_handling,pressure_vessels	[]	Alter fat-droplet distribution through qualified mechanical processing	Compatible equipment, power and hygienic product handling	Change physical milk stability without independently providing microbial safety
D01	fermentation_starter_cultures	Fermentation Starter Cultures	fermentation_control	"[[""microbial_isolation_methods"", ""experimental_controls""]]"	Maintain and use characterized cultures for a specified food fermentation	Qualified cultures, suitable substrate, hygiene and controlled process conditions	Improve reproducibility while contamination and culture drift remain
D01	food_water_activity_measurement	Food Water Activity Measurement	food_process_hazard_analysis,humidity_measurement	[]	Measure available water in a defined food matrix against a validated method	Qualified instrument, representative samples and competent interpretation	Support product-specific stability assessment without substituting for all hazard controls
D01	food_acidity_measurement	Food Acidity Measurement	standard_measures,electrochemical_cells	[]	Measure a specified acidity property with calibrated food-analysis methods	Qualified testing, representative samples and retained process context	Inform product assessment without assuming acidity alone establishes safety
D01	food_freeze_concentration	Food Freeze Concentration	food_freezing	"[[""phase_change_heat_storage"", ""experimental_controls""]]"	Separate ice from suitable liquids to concentrate retained constituents	Qualified freezing and separation equipment, power and hygiene	Concentrate selected products while separation losses and energy costs remain
D01	vacuum_food_evaporation	Vacuum Food Evaporation	vacuum_pumps,thermal_plant_heat_balances	[]	Remove water from suitable foods under controlled reduced-pressure conditions	Qualified vessels, vacuum, heating, cooling and process monitoring	Concentrate selected foods within thermal-damage and energy limits
D01	spray_food_drying	Spray Food Drying	food_drying	"[[""compressed_air_systems"", ""pressure_vessels""]]"	Dry dispersed food droplets through a qualified heat-and-mass-transfer process	Food-compatible atomization, air handling, energy and powder collection	Produce suitable powders with finite throughput and contamination controls
D01	food_extrusion_cooking	Food Extrusion Cooking	controlled_baking,precision_machinery	[]	Combine mechanical working and controlled heat in a qualified continuous food-forming process	Food-compatible extruder, actual ingredients, power and process monitoring	Produce selected textures and shapes with equipment and formulation limits
D01	food_emulsion_stabilization	Food Emulsion Stabilization	edible_oil_clarification,experimental_controls	[]	Maintain evaluated mixtures of otherwise separating food phases through suitable formulation and processing	Qualified ingredients, mixing equipment and stability testing	Produce specified emulsified foods without unlimited shelf life
D01	food_package_barrier_testing	Food Package Barrier Testing	food_process_hazard_analysis	"[[""polymer_chain_models"", ""experimental_controls""]]"	Measure package transmission and compatibility against a specified food-storage requirement	Representative packages, qualified tests and product evidence	Select suitable packaging while real sealing and handling remain necessary
D01	aseptic_food_filling	Aseptic Food Filling	thermal_process_validation,aseptic_laboratory_practice	[]	Keep qualified processed food and packaging protected during a validated filling operation	Appropriate plant, validated processes, hygiene controls and trained operators	Package specified foods with finite throughput and verified process limits
D01	food_package_leak_detection	Food Package Leak Detection	food_package_barrier_testing	"[[""pressure_vessels"", ""electrical_measurement""]]"	Test finished package integrity through a qualified non-destructive or sampling method	Suitable inspection equipment, samples and rejection controls	Find supported seal defects without certifying every possible contamination hazard
D01	fresh_produce_ripening_control	Fresh Produce Ripening Control	controlled_atmosphere_food_storage,gas_composition_analysis	[]	Manage measured storage atmosphere and conditions for a specific ripening behavior	Suitable produce, qualified rooms, sensors and operating staff	Schedule selected quality changes while losses and species differences remain
D01	food_allergen_segregation	Food Allergen Segregation	food_batch_traceability,food_process_hazard_analysis	[]	Separate and verify relevant allergen handling across a food-production process	Accurate ingredient information, dedicated or validated cleaned equipment and trained staff	Reduce specified cross-contact risk without treating labels as physical separation
D01	food_contaminant_sampling_plans	Food Contaminant Sampling Plans	food_process_hazard_analysis,statistical_sampling	[]	Choose representative sampling and acceptance rules for specified contamination questions	Validated tests, representative samples and accountable release decisions	Bound evidence on lots while acknowledging undetected hazards and sampling uncertainty
D01	food_recall_traceback	Food Recall Traceback	food_batch_traceability,public_correction_records	[]	Identify affected product movements and coordinate removal or correction against verified evidence	Maintained lot records, reachable recipients and actual retrieval capacity	Limit continued exposure while untraceable stock remains uncertain
D01	postharvest_loss_measurement	Postharvest Loss Measurement	material_accounting,statistical_sampling	[]	Measure quantity and quality losses across defined handling stages with explicit boundaries	Representative observation, scales, condition assessment and records	Target avoidable losses without counting moisture change as all lost food
D01	crop_yield_mapping	Crop Yield Mapping	material_accounting	"[[""satellite_navigation"", ""geometric_survey""]]"	Associate calibrated harvest measurements with position and field conditions	Suitable harvest sensors, positioning, actual harvested crop and data review	Reveal spatial yield variation without diagnosing its cause automatically
D01	variable_rate_crop_inputs	Variable Rate Crop Inputs	crop_yield_mapping,nutrient_response_trials	[]	Apply qualified crop inputs at spatially differentiated rates based on measured evidence	Compatible application equipment, actual inputs and locally validated plans	Adjust resource use while response uncertainty and soil constraints remain
D01	microbial_food_protein_qualification	Microbial Food Protein Qualification	bioreactor_process_control,food_process_hazard_analysis	[]	Evaluate harvested microbial biomass as a specified food ingredient	Qualified organism, feedstock, process containment, purification and food-safety evidence	Supply evaluated protein-containing biomass with finite energy and substrate requirements
D01	precision_fermented_food_ingredients	Precision Fermented Food Ingredients	recombinant_bioproduction,food_process_hazard_analysis	[]	Produce and qualify a specified food ingredient through a characterized fermentation process	Suitable production strain, feedstock, plant, purification and release testing	Supply a defined ingredient without making a complete diet from a fermenter
D01	cultured_food_cell_expansion	Cultured Food Cell Expansion	cell_culture_methods,food_process_hazard_analysis	[]	Expand qualified food-production cells under evaluated culture and harvest conditions	Suitable cell source, culture inputs, controlled plant and food qualification	Produce limited cell biomass without assuming low cost or complete meat equivalence
D01	cultured_food_structure_formation	Cultured Food Structure Formation	cultured_food_cell_expansion,tissue_scaffold_engineering	[]	Organize qualified food-cell biomass into an evaluated edible structure	Food-compatible supports, cells, nutrients, process equipment and product testing	Investigate desired food texture and composition with uncertain scale and affordability
