field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D16	competitive_public_tendering	Competitive Public Tendering	procurement_specifications,public_rule_proclamation	[]	Invite comparable offers under declared selection conditions	Accessible notice, evaluators and credible bidding rules	Broaden competition while introducing administrative work
D16	procurement_acceptance_checks	Procurement Acceptance Checks	procurement_specifications,dimensional_metrology	[]	Inspect delivered work before accepting performance and payment	Inspectors, test methods and contract records	Reject nonconforming delivery instead of counting a contract as an asset
D16	public_procurement_audits	Public Procurement Audits	procurement_acceptance_checks,public_budget_accounts	[]	Trace procurement decisions and payments against authority and evidence	Independent access to records and competent auditors	Expose specified irregularities without automatically preventing them
D16	civil_service_examinations	Civil-Service Examinations	public_schools,professional_service	[]	Assess candidates against declared job-relevant tasks	Exam design, examiners and accessible administration	Make appointment evidence comparable while risking narrow credential selection
D16	public_office_handover	Public Office Handover	professional_service,formal_archives	[]	Transfer pending duties, records and assets when officials change	Handover time, records and successor access	Reduce knowledge loss at office turnover
D16	official_mandate_registers	Official Mandate Registers	professional_service,jurisdiction_boundaries	[]	Record which powers each office holds and when authorization ends	Maintained registers and enforceable delegation rules	Distinguish an official title from current authority
D16	ombuds_review	Ombuds Review	administrative_appeals,conflict_of_interest_recusal	[]	A designated office investigates complaints about administration	Access, independence and a defined remedy or recommendation process	Surface maladministration outside ordinary case selection
D16	petition_registers	Petition Registers	phonetic_notation,professional_service	[]	Record submitted grievances and their disposition	Clerks, public access and response procedures	Make ignored or recurring requests visible
D16	representative_agenda_rules	Representative Agenda Rules	household_councils,public_rule_proclamation	[]	Define how proposals reach a representative assembly and receive deliberation	Recognized representation and published procedures	Structure deliberation while leaving political outcomes contested
D16	assembly_quorum_rules	Assembly Quorum Rules	representative_agenda_rules,tallies	[]	Specify the participation needed to conduct a valid decision	Attendance records and enforcement of the threshold	Prevent a small unrecognized subset from acting as the entire assembly
D16	roll_call_decision_records	Roll-Call Decision Records	representative_agenda_rules,formal_archives	[]	Record how individual representatives voted on a decision	Clerks and authenticated membership	Permit later scrutiny while potentially increasing coercive pressure
D16	secret_ballot_procedures	Secret-Ballot Procedures	tallies,procedural_notice	[]	Separate eligibility checking from the observable content of a vote	Private marking, custody and trustworthy counting	Reduce direct observation of individual choices when secrecy holds
D16	electoral_roll_maintenance	Electoral Roll Maintenance	census_rolls,procedural_notice	[]	Maintain and challenge the roster eligible for a defined election	Registration staff, identity evidence and appeal access	Reduce duplicate or missing registrations under the chosen franchise
D16	ballot_chain_of_custody	Ballot Chain of Custody	secret_ballot_procedures,cargo_seals	[]	Track ballots from issue through secure transport and counting	Seals, custody records and observable transfers	Make unexplained ballot additions or losses detectable
D16	election_result_audits	Election Result Audits	ballot_chain_of_custody,statistical_sampling	[]	Compare reported outcomes with retained evidence using a declared audit procedure	Independent evidence access and competent review	Detect specified counting errors with stated confidence
D16	emergency_power_sunset_rules	Emergency-Power Sunset Rules	official_mandate_registers,public_rule_proclamation	[]	Require extraordinary powers to expire or receive a renewed decision	Time records, review authority and enforceable expiry	Bound emergency delegation when institutions honor the rule
D16	emergency_coordination_centers	Emergency Coordination Centers	municipal_service_charters,crew_handoffs	[]	Bring authorized service representatives together around a shared incident picture	Communication, staff, logs and actual response resources	Coordinate scarce response capacity without creating supplies
D16	mutual_aid_activation	Mutual-Aid Activation	intergovernmental_compacts	"[[""emergency_coordination_centers"", ""team_briefing_protocols""]]"	Use pre-agreed triggers to request and dispatch assistance between authorities	Available responders, travel capacity and cost agreements	Deliver help after actual mobilization and travel
D16	independent_statistical_offices	Independent Statistical Offices	census_rolls,statistical_inference	[]	Separate production of public statistics from immediate policy advocacy	Competent statisticians, access and safeguards against interference	Publish estimates with methods and uncertainty
D16	public_records_access	Public Records Access	formal_archives,procedural_notice	[]	Provide a defined process for requesting and reviewing public records	Archivists, retrieval systems and explicit exceptions	Expand inspectability while consuming retrieval and review effort
D16	personal_data_stewardship	Personal Data Stewardship	public_records_access,official_mandate_registers	[]	Assign responsibility for collecting, using, retaining and correcting personal records	Data inventories, access controls and accountable custodians	Limit unauthorized uses under adopted rules
D16	data_access_auditing	Data-Access Auditing	personal_data_stewardship,store_forward_archives	[]	Record and inspect accesses to controlled digital records	Authenticated systems, logs and review capacity	Expose specified misuse without making logs self-enforcing
D16	algorithmic_decision_review	Algorithmic Decision Review	administrative_appeals,stored_program_control	[]	Inspect automated recommendations, their inputs and avenues for challenge	Records, qualified reviewers and a responsible decision authority	Permit contest of automated errors rather than treating software as authority
D16	public_model_registers	Public Model Registers	algorithmic_decision_review,public_records_access	[]	Record where models are used, their versions and responsible operators	Maintained inventories and update obligations	Reveal model dependence and unreviewed replacements
D16	cross_border_resource_arbitration	Cross-Border Resource Arbitration	water_allocation_compacts,arbitration_procedures	[]	Apply agreed evidence and forum rules to a shared resource dispute	Monitoring across jurisdictions and accepted enforcement arrangements	Resolve some allocation conflicts without assuming a world government
D16	long_horizon_public_trusts	Long-Horizon Public Trusts	public_asset_registers,official_mandate_registers	[]	Assign assets and fiduciary duties to a purpose extending beyond current officeholders	Durable oversight, asset custody and succession rules	Preserve designated resources subject to real enforcement and losses
D16	future_obligation_disclosure	Future-Obligation Disclosure	public_budget_accounts,long_horizon_public_trusts	[]	Record costs and liabilities whose payments fall after the current budget period	Actuarial estimates, contracts and public reporting	Expose deferred commitments rather than making them disappear
D16	habitat_constitutional_compacts	Habitat Constitutional Compacts	orbital_habitat_assembly,intergovernmental_compacts	[]	Specify authority, rights and service obligations within a dependent habitat	Residents, recognized decision procedures and life-support responsibilities	Coordinate governance without claiming any single constitutional form is inevitable
D16	life_support_priority_rules	Life-Support Priority Rules	habitat_constitutional_compacts,closed_habitat_material_accounts	[]	Define reviewable allocation and emergency rules for indispensable shared services	Measured capacity, representation and enforceable operating responsibilities	Make scarcity decisions explicit without removing scarcity
D16	interhabitat_jurisdiction	Interhabitat Jurisdiction	habitat_constitutional_compacts,jurisdiction_boundaries	[]	Allocate responsibility for events involving several habitats or mobile vehicles	Compatible compacts and communication	Provide a forum despite separation and divided authority
D16	delayed_governance_protocols	Delayed Governance Protocols	official_mandate_registers	"[[""intergovernmental_compacts"", ""interhabitat_jurisdiction""]]"	Delegate bounded local authority when consultation cannot be immediate	Recorded limits, durable messages and later review	Allow decisions during communication delay without granting unlimited autonomy
D16	machine_action_accountability	Machine-Action Accountability	algorithmic_decision_review,official_mandate_registers	[]	Assign responsibility and evidence requirements for actions taken through automated systems	Action logs, human authority and reviewable delegation	Preserve contestable responsibility when execution is automated
D16	distributed_civic_verification	Distributed Civic Verification	data_access_auditing,intergovernmental_compacts	[]	Several authorized custodians compare signed records rather than trusting one unchecked copy	Independent custody, authentication and reconciliation rules	Detect inconsistent civic records while retaining governance over disputes
D16	institutional_continuity_exercises	Institutional Continuity Exercises	public_office_handover,emergency_coordination_centers	[]	Rehearse transfer of authority and records during loss of a normal office	Staff time, duplicate records and realistic exercises	Reveal missing succession paths before an actual disruption
D16	constitutional_revision_procedures	Constitutional Revision Procedures	representative_agenda_rules,public_rule_proclamation	[]	Specify how foundational rules may be reconsidered and adopted	Recognized procedures, deliberation and accepted authority	Allow institutional adaptation without making every rule permanently unknowable
D17	reciprocal_gift_accounts	Reciprocal Gift Accounts	tallies,oral_epics	[]	Remember transfers and expectations across repeated gift relationships	Witnesses or records and recognized participants	Track obligations without requiring a monetary price
D17	barter_equivalence_tables	Barter Equivalence Tables	standard_measures,tallies	[]	Record commonly accepted exchange comparisons between unlike goods	Measured quantities and repeated market observations	Reduce negotiation work while equivalences remain local and changeable
D17	market_gathering_schedules	Market Gathering Schedules	seasonal_patterns,route_memory	[]	Coordinate where and when traders can expect counterparties	Accessible meeting sites and communication	Concentrate exchange opportunities at a cost in travel and security
D17	merchant_weight_verification	Merchant Weight Verification	standard_measures,dimensional_metrology	[]	Compare trading weights with recognized references	Reference weights, inspectors and correction procedures	Detect specified quantity misrepresentation
D17	commodity_quality_grading	Commodity Quality Grading	workshop_standards,material_accounting	[]	Classify traded goods by observable quality attributes	Sampling, declared grades and competent assessors	Distinguish unlike goods that share a common quantity label
D17	warehouse_receipts	Warehouse Receipts	public_stores,cargo_seals,material_accounting	[]	Issue a claim against a specified quantity held in identified storage	Secure warehouses, custody records and redemption rules	Transfer a stored-goods claim without moving the goods each time
D17	debt_maturity_records	Debt Maturity Records	witnessed_obligations,tallies	[]	Record when an obligation becomes payable and to whom	Accepted terms and retained records	Distinguish a future claim from present available stock
D17	interest_accrual_accounts	Interest Accrual Accounts	debt_maturity_records,fractional_quantities	[]	Calculate agreed time-dependent charges on outstanding obligations	Consistent time and balance records	Track owed charges while leaving their legitimacy and limits contestable
D17	collateral_registration	Collateral Registration	property_registers,debt_maturity_records	[]	Record assets pledged to support a claim and the order of competing interests	Reliable asset identification and enforceable registration	Reduce undisclosed multiple pledges without guaranteeing recovery
D17	merchant_credit_networks	Merchant Credit Networks	debt_maturity_records	"[[""market_gathering_schedules"", ""bills_of_exchange""]]"	Extend delayed payment through repeated relationships and assessed reputation	Working capital, information and enforceable claims	Finance trade while exposing creditors to default and concentration
D17	bills_of_exchange	Bills of Exchange	merchant_credit_networks,phonetic_notation	[]	Direct payment through counterparties in different places under stated terms	Trusted correspondents and transferable written obligations	Settle some distant trades without transporting every payment asset
D17	commercial_endorsement	Commercial Endorsement	bills_of_exchange,witnessed_obligations	[]	Transfer or guarantee a payment instrument through an authenticated endorsement	Recognized signatures and liability rules	Move claims while preserving a traceable chain of responsibility
D17	trade_draft_acceptance	Trade-Draft Acceptance	bills_of_exchange,debt_maturity_records	[]	A designated payer acknowledges an obligation to honor a presented draft	Verification and acceptance records	Distinguish an issued request from an accepted payment commitment
D17	partnership_capital_accounts	Partnership Capital Accounts	material_accounting,witnessed_obligations	[]	Record each partner's contribution, withdrawals and agreed share	Partnership terms and reconciled ledgers	Separate partnership resources from participants' personal holdings
D17	profit_loss_allocation	Profit-and-Loss Allocation	partnership_capital_accounts,fractional_quantities	[]	Apply agreed rules to distribute residual gains and losses	Reliable accounts and enforceable agreements	Reveal who bears a venture's outcomes
D17	double_entry_bookkeeping	Double-Entry Bookkeeping	material_accounting	"[[""place_value"", ""symbolic_algebra""]]"	Record each transaction as linked changes whose totals balance	Account definitions, trained bookkeepers and reconciliations	Detect some recording inconsistencies without proving the transaction was honest
D17	trial_balance_reconciliation	Trial-Balance Reconciliation	double_entry_bookkeeping	[]	Compare ledger totals and investigate differences between accounts and evidence	Ledgers, source documents and accountant time	Find specified posting errors while balanced fraud may remain
D17	inventory_cost_accounts	Inventory Cost Accounts	commodity_quality_grading,double_entry_bookkeeping	[]	Assign recorded acquisition and conversion costs to stored goods	Inventory movements and a consistent costing method	Separate stock quantity from its recorded production cost
D17	depreciation_accounts	Depreciation Accounts	public_asset_registers,double_entry_bookkeeping	[]	Allocate an asset's recorded cost over an estimated useful service period	Asset records, chosen assumptions and review	Recognize consumed service potential without equating book value with condition
D17	industrial_job_costing	Industrial Job Costing	inventory_cost_accounts,work_motion_studies	[]	Associate materials, labor and overhead with a particular production job	Time records, material issues and allocation rules	Compare estimates with the cost of actual jobs
D17	standard_cost_variance_analysis	Standard-Cost Variance Analysis	industrial_job_costing,statistical_sampling	[]	Compare actual input use and prices against declared standards	Current standards and reliable production records	Identify deviations requiring investigation rather than automatic blame
D17	cash_flow_statements	Cash-Flow Statements	double_entry_bookkeeping,debt_maturity_records	[]	Trace actual receipts and payments separately from recognized profit	Reconciled cash and obligation records	Expose ventures that report gains while running out of spendable resources
D17	joint_stock_organization	Joint-Stock Organization	partnership_capital_accounts	"[[""written_legal_codes"", ""witnessed_obligations""]]"	Divide a venture's residual ownership into transferable shares	Recognized ownership records and governance rules	Pool capital while separating some ownership from daily management
D17	limited_liability_rules	Limited-Liability Rules	joint_stock_organization,collateral_registration	[]	Define which obligations attach to the venture and which extend to owners	Enforceable legal boundaries and disclosure	Change investor exposure while shifting risks toward counterparties
D17	shareholder_meeting_procedures	Shareholder Meeting Procedures	joint_stock_organization,assembly_quorum_rules	[]	Define how recognized owners authorize major decisions and oversight	Ownership register, notice and voting procedures	Coordinate dispersed ownership without ensuring equal influence
D17	commercial_disclosure	Commercial Disclosure	joint_stock_organization,double_entry_bookkeeping	[]	Provide defined financial and governance information to counterparties	Reporting standards, records and responsible officers	Reduce some information gaps while leaving estimates uncertain
D17	independent_financial_audits	Independent Financial Audits	commercial_disclosure,trial_balance_reconciliation	[]	Examine accounts and evidence under a declared assurance scope	Independent qualified reviewers and record access	Provide bounded assurance rather than a guarantee against failure
D17	bank_deposit_accounts	Bank Deposit Accounts	double_entry_bookkeeping,merchant_credit_networks	[]	Record redeemable customer claims against an institution	Custody, liquidity and reliable account records	Support payments while creating an obligation for the institution
D17	payment_clearing_houses	Payment Clearing Houses	bank_deposit_accounts,bills_of_exchange	[]	Compare payment claims among participants before final settlement	Agreed rules, timely records and participating institutions	Reduce gross transfers while creating settlement dependencies
D17	net_settlement	Net Settlement	debt_maturity_records,material_accounting	[]	Offset reciprocal claims and settle their residual balances	Valid obligations and an agreed settlement asset	Lower required transfer volume without eliminating default exposure
D17	gross_real_time_settlement	Gross Real-Time Settlement	payment_clearing_houses,store_forward_archives	[]	Settle individual payments when sufficient funds and system access exist	Reliable communication, settlement balances and operating oversight	Reduce unsettled exposure at greater intraday liquidity demand
D17	liquidity_reserve_planning	Liquidity Reserve Planning	cash_flow_statements,bank_deposit_accounts,probability_theory	[]	Hold accessible resources against uncertain payment timing	Scenario estimates and genuinely liquid reserves	Reduce inability to pay without making insolvent obligations disappear
D17	lender_of_last_resort_procedures	Lender-of-Last-Resort Procedures	liquidity_reserve_planning,public_credit	[]	Specify emergency liquidity support and its terms for eligible institutions	An authorized provider, collateral assessment and accountable decisions	Bridge some liquidity disruptions while transferring risk and incentives
D17	deposit_protection_pools	Deposit Protection Pools	bank_deposit_accounts,risk_pools	[]	Pool resources to honor defined depositor claims after qualifying failures	Funded reserves, coverage rules and resolution capacity	Protect covered claims only within actual institutional resources
D17	bank_resolution_planning	Bank Resolution Planning	deposit_protection_pools,collateral_registration	[]	Prepare procedures for loss allocation and continuity when an institution fails	Creditor records, legal authority and operational plans	Wind down or restructure a failure without assuming all creditors are paid
D17	public_bond_issuance	Public Bond Issuance	public_credit,debt_maturity_records,public_budget_accounts	[]	Issue standardized claims on future public payments	Authorized borrowing, credible records and willing lenders	Finance current activity while creating future debt service
D17	bond_yield_comparison	Bond Yield Comparison	public_bond_issuance,logarithms	[]	Compare price with a schedule of promised payments using consistent assumptions	Prices, maturities and calculation capacity	Distinguish stated coupon from return implied by the purchase price
D17	project_finance_accounts	Project Finance Accounts	cash_flow_statements,collateral_registration	[]	Structure claims around a project's assets, cash flows and allocated risks	Contracts, forecasts and enforceable separation	Fund large projects without assuming future revenues will materialize
D17	performance_bonds	Performance Bonds	procurement_specifications,risk_pools	[]	A third party undertakes defined compensation if contracted performance fails	Underwriting, collateral and enforceable triggers	Transfer specified performance risk at a real premium
D17	marine_cargo_insurance	Marine Cargo Insurance	risk_pools,commodity_quality_grading,coastal_watercraft	[]	Pool specified voyage-loss risks against a premium	Cargo descriptions, route information and claims assessment	Compensate covered losses while leaving exclusions and counterparty risk
D17	actuarial_loss_tables	Actuarial Loss Tables	statistical_sampling,probability_theory,risk_pools	[]	Estimate loss distributions from classified past exposures	Comparable data, statistical skill and periodic updates	Price reserves with uncertainty rather than assuming the past repeats exactly
D17	reinsurance_treaties	Reinsurance Treaties	actuarial_loss_tables,witnessed_obligations	[]	Transfer an agreed portion of pooled insurance exposure to another risk carrier	Contracts, capacity and counterparty evaluation	Spread concentrations while adding dependence on another institution
D17	mutual_credit_associations	Mutual Credit Associations	merchant_credit_networks,partnership_capital_accounts	[]	Members jointly govern credit provision and share defined financial responsibilities	Membership rules, accounts and funded lending capacity	Provide an alternative ownership form for credit operations
D17	cooperative_purchasing	Cooperative Purchasing	partnership_capital_accounts,commodity_quality_grading	[]	Combine member demand into negotiated purchases with agreed distribution	Member commitments, storage and purchasing staff	Reduce some transaction costs while requiring coordination
D17	supply_chain_credit	Supply-Chain Credit	warehouse_receipts,merchant_credit_networks	[]	Advance resources against verified orders, deliveries or receivables	Evidence of trade performance and enforceable claims	Fund working capital while transmitting buyer and supplier failures
D17	invoice_verification	Invoice Verification	procurement_acceptance_checks,double_entry_bookkeeping	[]	Match billed quantities and terms against ordered and received goods	Purchase records, receiving evidence and independent checks	Reject duplicate or unsupported claims before payment
D17	payment_fraud_detection	Payment Fraud Detection	invoice_verification,statistical_inference	[]	Flag unusual payment patterns for further investigation	Transaction records, calibrated rules and reviewers	Identify some suspicious activity while producing false alarms
D17	electronic_payment_authentication	Electronic Payment Authentication	store_forward_archives,commercial_endorsement	[]	Authenticate a payment instruction and bind it to a specified transaction	Managed credentials, secure systems and verification	Reduce unauthorized instruction while retaining endpoint and credential risk
D17	settlement_finality_rules	Settlement Finality Rules	payment_clearing_houses,written_legal_codes	[]	Specify when a settled transfer can no longer be routinely revoked	Compatible legal rules and reliable settlement records	Clarify residual obligations after a payment is completed
D17	programmable_settlement_agreements	Programmable Settlement Agreements	electronic_payment_authentication,stored_program_control,settlement_finality_rules	[]	Execute recorded payment conditions through a reviewed program	Funded balances, tested code and trustworthy condition inputs	Automate defined transfers without making external facts self-verifying
D17	resource_circularity_accounts	Resource Circularity Accounts	inventory_cost_accounts,closed_habitat_material_accounts	[]	Track material recovery, contamination, losses and replacement inputs	Material identification, measurements and reconciled flow records	Distinguish genuine recovery from repeatedly counting the same stock
D17	extended_producer_obligations	Extended Producer Obligations	resource_circularity_accounts,written_legal_codes	[]	Assign a defined share of end-of-use collection or treatment costs to producers	Traceable products, collection systems and enforceable rules	Fund specified recovery duties while retaining actual processing costs
D17	long_duration_liability_funds	Long-Duration Liability Funds	future_obligation_disclosure,actuarial_loss_tables	[]	Reserve assets against obligations extending beyond the original project's active life	Durable custody, revised estimates and oversight	Support later payments while remaining vulnerable to misestimation and losses
D17	interplanetary_clearing	Interplanetary Clearing	delay_tolerant_space_networks,payment_clearing_houses	[]	Reconcile distant claims while explicitly retaining unsettled balances during communication delay	Compatible ledgers, reserves and delayed-message procedures	Enable delayed settlement without instantaneous cross-world liquidity
D17	settlement_dispute_escrow	Settlement Dispute Escrow	witnessed_obligations	"[[""arbitration_procedures"", ""mediation_practice""]]"	Hold an agreed asset until defined release or dispute conditions are resolved	Independent custody and enforceable release terms	Reduce unilateral nonperformance while immobilizing resources
D17	automated_market_oversight	Automated Market Oversight	payment_fraud_detection,algorithmic_decision_review	[]	Use monitored rules to flag market conduct and route decisions to accountable review	Data access, oversight staff and tested detection systems	Increase review coverage without equating anomalies with proven misconduct
D17	contingent_supply_contracts	Contingent Supply Contracts	procurement_specifications,witnessed_obligations	[]	Specify deliveries that activate under observable future conditions	Reserved capacity, verified triggers and contract administration	Prepare for uncertain demand while paying for availability
D17	critical_supplier_exposure_maps	Critical-Supplier Exposure Maps	supply_chain_credit,regional_maps	[]	Trace which obligations and operations depend on shared upstream suppliers	Verified supplier records and dependency analysis	Reveal common failure points hidden by separate immediate vendors
D17	trade_disruption_reserves	Trade-Disruption Reserves	material_accounting	"[[""critical_supplier_exposure_maps"", ""market_gathering_schedules""]]"	Hold goods or liquid resources against specified interruption scenarios	Storage, capital and periodic stock review	Buffer a finite disruption at ongoing holding cost
D17	cross_currency_risk_accounts	Cross-Currency Risk Accounts	bills_of_exchange,probability_theory	[]	Record mismatches between the units in which resources and obligations are valued	Exchange observations, position records and scenario analysis	Expose conversion risk without assuming a stable exchange rate
D18	demonstration_teaching	Demonstration Teaching	oral_epics,hafted_tools	[]	Show a task while identifying its important actions and failure points	A competent practitioner, learners and real practice materials	Transfer observable technique through guided demonstration
D18	guided_practice_cycles	Guided Practice Cycles	demonstration_teaching	[]	Alternate learner attempts with specific corrective feedback	Instructor time, safe practice conditions and consumable supplies	Build task proficiency through repeated supervised performance
D18	skill_progression_records	Skill Progression Records	guided_practice_cycles,tallies	[]	Record which tasks a learner can perform independently	Consistent assessments and maintained learner records	Assign work using demonstrated competence rather than elapsed time alone
D18	peer_instruction_groups	Peer Instruction Groups	guided_practice_cycles,household_councils	[]	Learners explain and compare methods while a group checks results	Shared tasks, participation and correction of persistent errors	Spread instructional effort without assuming every explanation is correct
D18	craft_demonstration_collections	Craft Demonstration Collections	apprentice_contracts,formal_archives	[]	Retain representative work and its production notes for teaching	Curated examples, space and competent instructors	Make successful and failed methods available to later learners
D18	journeyman_skill_trials	Journeyman Skill Trials	apprentice_contracts,skill_progression_records	[]	Assess independent performance of a declared craft task	Materials, assessors and an explicit task standard	Support a portable competence claim while leaving unfamiliar tasks unproven
D18	traveling_master_instruction	Traveling Master Instruction	apprentice_contracts,route_memory	[]	Bring a skilled practitioner to teach tasks in another community	Travel provisions, compensation, host capacity and practice supplies	Transfer know-how through a temporary physical visit
D18	technical_translation_workshops	Technical Translation Workshops	phonetic_notation,craft_demonstration_collections	[]	Translate specialized instructions while checking terms against practical demonstrations	Multilingual specialists and subject experts	Reduce misunderstanding across language communities
D18	shared_technical_lexicons	Shared Technical Lexicons	technical_translation_workshops,formal_archives	[]	Maintain agreed mappings for technical terms and quantities	Editors, practitioners and versioned records	Make cross-community instruction more interpretable
D18	illustrated_instruction_manuals	Illustrated Instruction Manuals	printing_process,craft_demonstration_collections	[]	Combine visual sequences with explanations of a task	Illustrators, competent authors and printing supplies	Distribute repeatable instruction while practice remains necessary
D18	worked_example_teaching	Worked-Example Teaching	public_schools,phonetic_notation	[]	Expose intermediate reasoning and decisions in a solved problem	Prepared examples and an instructor who can answer questions	Help learners compare a procedure with its result
D18	question_driven_tutorials	Question-Driven Tutorials	public_schools,peer_instruction_groups	[]	Use questions to reveal assumptions and guide a learner's reasoning	Small-group instructor time and suitable problems	Identify misconceptions that rote reproduction can conceal
D18	curriculum_sequence_design	Curriculum Sequence Design	skill_progression_records,public_schools	[]	Order instruction around dependencies between competences	Subject expertise and evidence about learner performance	Reduce instruction that presumes skills not yet learned
D18	practical_assessment_rubrics	Practical Assessment Rubrics	skill_progression_records,workshop_standards	[]	Describe observable criteria for judging a practical performance	Agreed standards and assessor calibration	Make assessment more consistent without exhausting every aspect of expertise
D18	instructor_training	Instructor Training	guided_practice_cycles,practical_assessment_rubrics	[]	Teach practitioners how to demonstrate, observe and give useful feedback	Mentors, classroom practice and supervised teaching	Increase instructional capacity at the cost of expert time
D18	teacher_observation_review	Teacher Observation Review	instructor_training,practical_assessment_rubrics	[]	Observe teaching and compare feedback against learner performance	Peer reviewers and access to actual instruction	Improve teaching practice while avoiding a guarantee from credentials alone
D18	accessible_learning_materials	Accessible Learning Materials	illustrated_instruction_manuals,instructor_training	[]	Provide alternative representations and access methods for different learner needs	Adaptation expertise, suitable media and learner feedback	Expand practical access without requiring a single presentation format
