field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D06	production_line_balancing	Production-Line Balancing	material_accounting,work_motion_studies	[]	Allocate work among connected production stages against measured capacity	Actual stations, workers, inputs and timing evidence	Reduce selected bottlenecks while total capacity remains finite
D06	conveyor_material_handling	Conveyor Material Handling	belt_power_transmission,structural_load_testing	[]	Move compatible material continuously along a maintained handling path	Conveyor, drive, loading points and operators	Provide fixed-path throughput while jams and upstream shortages interrupt flow
D06	bulk_hopper_flow_design	Bulk-Hopper Flow Design	flow_continuity,friction_measurement	[]	Match storage and discharge geometry to measured bulk-material behavior	Qualified hoppers, feed characterization and flow trials	Reduce some bridging or segregation without guaranteeing flow for every feed
D06	centrifugal_pump_design	Centrifugal-Pump Design	rotational_dynamics,flow_continuity	[]	Transfer rotary work to a fluid through a qualified rotating passage	Suitable pump, drive, priming conditions and maintenance	Provide a supported flow-pressure envelope while cavitation and losses remain
D06	positive_displacement_pumps	Positive-Displacement Pumps	packed_piston_seals,flow_continuity	[]	Move defined fluid volumes through a maintained displacement mechanism	Compatible pump, drive, pressure protection and fluid supply	Deliver controlled volumes with leakage, pulsation and pressure limits
D06	hydraulic_power_machinery	Hydraulic Power Machinery	hydrostatic_pressure,pressure_pipe_jointing,positive_displacement_pumps	[]	Transmit usable power through a qualified pressurized-fluid circuit	Actual pump, fluid, actuators, controls and maintenance	Operate supported loads while leaks, heat and contamination reduce service
D06	hydraulic_excavation_equipment	Hydraulic Excavation Equipment	hydraulic_power_machinery,structural_load_testing	[]	Integrate powered working members with a stable excavation platform	Qualified machine, operators, energy and service support	Move assessed ground material within reach and load limits
D06	steam_excavation_equipment	Steam Excavation Equipment	heat_engine_cycles,counterweight_cranes	[]	Provide qualified steam-powered excavation and handling work	Suitable machine, fuel, water, crew and maintenance	Increase selected earthmoving capacity with substantial replenishment demand
D06	centrifugal_material_separation	Centrifugal Material Separation	rotational_dynamics,material_accounting	[]	Separate suitable material fractions through controlled rotational acceleration	Qualified rotor, containment, feed and inspection	Recover selected fractions while throughput and stability limits remain
D06	industrial_mixing_design	Industrial Mixing Design	viscous_resistance,rotational_dynamics	[]	Provide measured mixing performance for a declared process material	Suitable vessel, impeller or mechanism, drive and tests	Improve selected uniformity while scale and material behavior affect results
D06	industrial_heat_exchangers	Industrial Heat Exchangers	calorimetry,flow_continuity	[]	Transfer heat between qualified process streams through a maintained interface	Suitable materials, area, flow supply and cleaning	Recover or reject actual heat while fouling and temperature differences limit duty
D06	industrial_drying_control	Industrial Drying Control	food_drying,calorimetry	[]	Control heat and mass transfer for a qualified drying duty	Suitable equipment, energy, airflow and material monitoring	Remove specified moisture without treating all products as equally heat tolerant
D06	process_instrument_loops	Process-Instrument Loops	electrical_measurement,feedback_governors	[]	Connect calibrated sensing, control and actuation for a declared process variable	Working sensors, controllers, actuators and power	Maintain supported conditions while failed or misleading sensors remain consequential
D06	industrial_alarm_management	Industrial Alarm Management	process_instrument_loops,crew_handoffs	[]	Prioritize and maintain actionable indications around observed process deviations	Qualified alarms, trained operators and response capacity	Reduce some missed warnings without making every alarm useful
D06	statistical_process_control	Statistical Process Control	statistical_inference,measurement_uncertainty	[]	Compare production observations with a declared variation model	Representative measurements, maintained charts and response procedures	Detect some process changes without proving every output acceptable
D06	nondestructive_inspection_qualification	Nondestructive-Inspection Qualification	measurement_uncertainty,material_property_databases	[]	Demonstrate detection capability for specified defects without consuming the inspected part	Qualified methods, reference specimens and trained inspectors	Support acceptance decisions with explicit detection limits
D06	ultrasonic_flaw_mapping	Ultrasonic Flaw Mapping	mechanical_oscillation,nondestructive_inspection_qualification	[]	Infer selected internal discontinuities from qualified acoustic measurements	Suitable instruments, access, references and interpretation	Locate some hidden flaws while geometry and material structure limit coverage
D06	machine_condition_monitoring	Machine-Condition Monitoring	mechanical_oscillation,statistical_sampling	[]	Track observed machine behavior against a maintained condition baseline	Sensors or inspections, records and qualified review	Detect some deterioration before failure while unobserved faults remain
D06	maintenance_work_planning	Maintenance-Work Planning	machine_condition_monitoring,material_accounting	[]	Schedule qualified work around observed condition, risk and real resources	Maintainers, parts, access and downtime allocation	Retain service capacity while maintenance itself removes equipment from duty
D06	numerical_machine_control	Numerical Machine Control	electronic_machine_control,coordinate_geometry	[]	Drive qualified machine motion from a defined numerical program	Compatible machine, program, tools and setup verification	Produce repeatable paths while bad programs or setup can damage work
D06	computer_aided_manufacturing	Computer-Aided Manufacturing	numerical_machine_control,coordinate_geometry,structured_programming	[]	Translate qualified part geometry and process decisions into machine instructions	Compatible models, software, tooling and verification	Reduce some programming work without guaranteeing manufacturability
D06	robotic_workcell_integration	Robotic Workcell Integration	robotic_task_planning,human_robot_work_coordination	[]	Coordinate a bounded robotic process with feeding, sensing and nearby people	Actual robots, fixtures, safeguards, energy and trained staff	Automate supported work while variability and failures require handling
D06	robotic_gripper_design	Robotic-Gripper Design	robotic_task_planning,friction_measurement	[]	Match a controlled end interface to qualified parts and tasks	Suitable gripper, sensing, actuators and trials	Handle selected objects while force, shape and surface limits remain
D06	machine_vision_inspection	Machine-Vision Inspection	computer_vision,statistical_process_control	[]	Evaluate production images against a qualified defect or measurement task	Suitable optics, lighting, models and validation data	Inspect supported features while hidden defects and changed conditions can evade detection
D06	adaptive_factory_scheduling	Adaptive Factory Scheduling	production_line_balancing,dynamic_programming	[]	Revise feasible work schedules as actual resources and orders change	Current shop state, computation and accountable dispatch	Improve selected throughput while unknown failures and competing objectives remain
D06	in_process_defect_response	In-Process Defect Response	machine_vision_inspection,process_instrument_loops	[]	Apply qualified adjustments or stops when a monitored process departs from limits	Validated detection, compatible control and operator oversight	Limit some scrap while correction can fail or introduce new defects
D06	polymer_additive_manufacturing	Polymer Additive Manufacturing	thermoplastic_processing,numerical_machine_control	[]	Build qualified polymer forms through controlled layerwise placement	Suitable feed, machine, power and part inspection	Produce selected geometries with anisotropy and process limits
D06	additive_process_qualification	Additive-Process Qualification	nondestructive_inspection_qualification,statistical_process_control	"[[""metal_additive_manufacturing"", ""polymer_additive_manufacturing""]]"	Establish a declared additive process's reproducible material and part envelope	Representative builds, tests, controlled feed and maintained equipment	Qualify specified production rather than accepting every printed shape
D06	hybrid_additive_subtractive_work	Hybrid Additive–Subtractive Work	numerical_machine_control	"[[""metal_additive_manufacturing"", ""polymer_additive_manufacturing""]]"	Combine qualified material addition and removal in one controlled part route	Compatible machines, fixtures, process plans and inspection	Produce selected parts while transfers and accumulated error remain
D06	microfabrication_assembly	Microfabrication Assembly	photolithographic_patterning,dimensional_metrology	[]	Position and join small fabricated components through qualified handling	Suitable tools, clean conditions, optics and inspection	Assemble supported small systems with contamination and alignment limits
D06	precision_robot_calibration	Precision-Robot Calibration	robotic_workcell_integration,dimensional_metrology	[]	Relate commanded robot motion to measured physical motion over a declared envelope	Qualified references, measurements and recalibration	Improve supported placement while loads and thermal changes alter accuracy
D06	robotic_field_repair	Robotic Field Repair	robotic_gripper_design,maintenance_work_planning	[]	Perform bounded inspection or repair tasks outside a fixed workshop	Actual mobile equipment, tools, energy, parts and supervision	Restore selected functions while uncontrolled sites limit usable tasks
D06	distributed_manufacturing_verification	Distributed Manufacturing Verification	machine_readable_record_schemas,industrial_material_traceability,nondestructive_inspection_qualification	[]	Compare process and acceptance evidence across separate qualified producers	Traceable records, compatible criteria and actual inspections	Support distributed supply without assuming identical files create identical parts
D06	manufacturing_digital_twins	Manufacturing Digital Twins	numerical_simulation_software,machine_condition_monitoring	[]	Maintain a calibrated model linked to an observed manufacturing asset	Working data links, qualified models and continuing validation	Support selected forecasts while a stale model can misrepresent the asset
D06	reconfigurable_tooling_systems	Reconfigurable Tooling Systems	interchangeable_component_fits,dimensional_metrology	[]	Rearrange qualified fixtures or tooling for a declared family of production tasks	Compatible modules, setup labor and verification	Reduce some changeover burden while rigidity and accuracy remain bounded
D06	industrial_material_traceability	Industrial Material Traceability	material_accounting,crew_handoffs	"[[""metallurgical_mass_balances"", ""stock_rotation""]]"	Link incoming material and intermediate batches to actual process outputs	Identified batches, records and accountable handovers	Investigate affected output while mixing or missing records can break the link
D06	manufacturing_energy_accounting	Manufacturing Energy Accounting	material_accounting,electrical_measurement	[]	Attribute measured process energy to declared production boundaries	Meters, fuel records and reliable output counts	Expose energy costs without confusing accounting improvements with physical efficiency
D06	remanufacturing_processes	Remanufacturing Processes	maintenance_work_planning,component_reuse_certification	[]	Restore qualified used products through inspection and controlled replacement or rework	Suitable cores, parts, skilled labor and acceptance tests	Return supported products to service while some cores remain unsuitable
D06	modular_machine_repair	Modular Machine Repair	interchangeable_component_fits,maintenance_work_planning	[]	Replace qualified machine modules through accessible and verified interfaces	Compatible modules, tools, maintainers and actual spares	Reduce some repair time while module supply remains a dependency
D06	factory_material_recirculation	Factory Material Recirculation	industrial_material_traceability	"[[""selective_metal_recovery"", ""polymer_mechanical_recycling""]]"	Return qualified process residues to compatible production stages	Measured streams, separation or treatment and acceptance criteria	Reduce some fresh input demand while losses and contamination accumulate
D06	human_centered_machine_interfaces	Human-Centered Machine Interfaces	human_machine_team_training,guided_practice_cycles	[]	Evaluate controls and feedback against real operator tasks and limits	Actual users, prototypes, observation and revision	Reduce some operating errors without making complex machinery foolproof
D07	hide_tanning	Hide Tanning	curing_regimens,herbal_classification	[]	Stabilize suitable hides through a qualified tanning process	Actual hides, compatible agents, water and skilled handling	Produce usable leather with process, durability and waste constraints
D07	bone_needle_sewing	Bone-Needle Sewing	hafted_tools,cordage	[]	Join suitable flexible material using a prepared needle and thread	Needles, thread, material and practiced hands	Make fitted or repaired assemblies with finite labor and seam strength
D07	garment_pattern_cutting	Garment-Pattern Cutting	bone_needle_sewing,standard_measures	[]	Translate a declared fit into cut pieces and assembly references	Suitable material, measurements, tools and skilled fitting	Produce repeatable garment forms while bodies and materials vary
D07	layered_clothing_design	Layered-Clothing Design	fiber_grading,seasonal_patterns	[]	Arrange worn materials around observed thermal, moisture and movement needs	Suitable clothing, fit and actual wearing conditions	Improve supported comfort or protection without universal insulation benefits
D07	felt_fabric_making	Felt-Fabric Making	fiber_grading	[]	Consolidate suitable fibers through qualified entangling and finishing work	Compatible fibers, equipment or hand labor and process control	Make nonwoven fabric without requiring yarn or a loom
D07	knitted_loop_fabrics	Knitted-Loop Fabrics	drop_spindles	"[[""bone_needle_sewing"", ""cordage""]]"	Build a fabric from intermeshed yarn loops	Suitable yarn, tools and skilled work	Provide stretchable structures with snagging and shape-retention limits
D07	net_fabric_construction	Net-Fabric Construction	cordage,standard_measures	[]	Join strands into a maintained open mesh with declared spacing	Suitable cord, knots or equivalent joints and skilled labor	Provide lightweight carrying or screening material within mesh and load limits
D07	twill_weave_structures	Twill-Weave Structures	plain_weaving	[]	Arrange interlacings in repeated offset sequences	Suitable loom, yarn and practiced weaver	Change fabric drape, surface and wear behavior through structure
D07	pile_fabric_weaving	Pile-Fabric Weaving	plain_weaving	[]	Form raised loops or cut surfaces over a supporting woven ground	Compatible yarn, loom arrangement and finishing	Provide textured or insulating surfaces with added material and wear demands
D07	drawloom_pattern_control	Drawloom-Pattern Control	plain_weaving,crew_handoffs	[]	Select groups of warp threads for controlled figured weaving	Suitable loom, trained operators and pattern knowledge	Produce complex woven patterns with substantial setup and labor
D07	punched_card_loom_control	Punched-Card Loom Control	drawloom_pattern_control,pictographic_records	[]	Use a physical sequence of encoded selections to control a compatible loom	Qualified mechanism, prepared cards and maintained loom	Repeat selected patterns while coding and equipment errors remain
D07	textile_dye_extraction	Textile-Dye Extraction	fiber_grading	"[[""herbal_classification"", ""mineral_pigment_preparation""]]"	Prepare characterized colorants from suitable sources for textile use	Compatible feed, extraction equipment and skilled handling	Supply dye materials whose behavior depends on fiber and process
D07	textile_dye_fixation	Textile-Dye Fixation	textile_dye_extraction,experimental_controls	[]	Qualify a dyeing process that retains intended color on a specific fiber	Compatible fibers, agents, water and process control	Produce selected lasting color while washing and light can alter it
D07	resist_dye_patterning	Resist-Dye Patterning	textile_dye_fixation,cordage	[]	Prevent dye access to selected areas through a qualified resist method	Suitable cloth, resist materials and skilled sequence control	Create patterned textiles with labor and registration demands
D07	textile_printing	Textile Printing	textile_dye_fixation,printing_process	[]	Apply qualified color patterns to a textile surface through repeatable printing	Compatible cloth, colorants, forms and fixation	Produce repeated surface patterns while wash fastness and fabric variation remain
D07	soap_manufacture	Soap Manufacture	experimental_controls	"[[""seed_oil_pressing"", ""hide_tanning""]]"	Produce a qualified cleaning material from compatible feedstocks	Suitable fats or oils, processing equipment and quality control	Supply a cleaning agent whose usefulness depends on water and application
D07	textile_laundering_practice	Textile-Laundering Practice	clean_water,fiber_grading	[]	Clean selected textiles while respecting material and contamination conditions	Usable water, labor, suitable agents where needed and drying access	Restore some usability while wear, water demand and incomplete cleaning remain
D07	cloth_fulling	Cloth Fulling	felt_fabric_making,plain_weaving	[]	Consolidate and finish a compatible woven fabric through controlled working	Suitable cloth, water, agents and labor or powered equipment	Alter density and handle while shrinkage requires control
D07	textile_calendering	Textile Calendering	plain_weaving,mechanical_screw_presses	[]	Finish a qualified fabric through controlled pressure and surface contact	Suitable rollers or presses, cloth and process control	Alter surface and thickness while excessive treatment can damage material
D07	yarn_count_standards	Yarn-Count Standards	standard_measures,drop_spindles	[]	Describe and compare yarn linear density through maintained conventions	Qualified measures, samples and trained workers	Match yarn to intended processing without making all yarn properties equivalent
D07	yarn_tension_control	Yarn-Tension Control	plain_weaving,feedback_governors	[]	Manage yarn loading through a qualified textile process	Suitable controls, guides and monitored material	Reduce some breakage or variation while fibers and machine conditions differ
D07	ring_spinning_systems	Ring-Spinning Systems	flyer_spinning,rotational_dynamics	[]	Form and wind yarn through a qualified rotating spindle and traveler arrangement	Suitable machinery, prepared fiber, power and maintenance	Provide continuous yarn production with speed and fiber limits
D07	rotor_spinning_systems	Rotor-Spinning Systems	drop_spindles,rotational_dynamics,electric_motors	[]	Collect and twist prepared fibers in a qualified rotating chamber	Suitable equipment, feed preparation, power and cleaning	Produce selected yarns with different fiber and structure constraints
D07	continuous_filament_spinning	Continuous-Filament Spinning	polymer_chain_models,viscous_resistance	[]	Form continuous qualified filaments from a controlled fluid feed	Suitable material, forming equipment and solidification control	Supply engineered fibers while chemistry and process determine properties
D07	solution_spun_fibers	Solution-Spun Fibers	continuous_filament_spinning,chemical_distillation	[]	Form qualified filaments through a controlled solution-based route	Compatible feed, solvent handling, recovery and finishing	Process selected polymers with solvent and waste burdens
D07	melt_spun_fibers	Melt-Spun Fibers	continuous_filament_spinning,thermoplastic_processing	[]	Form qualified filaments from a controlled polymer melt	Suitable resin, heat, shaping and cooling equipment	Produce selected fibers without a solution stage while thermal limits remain
D07	sewing_machine_mechanisms	Sewing-Machine Mechanisms	bone_needle_sewing,cam_motion_design	[]	Coordinate needle, thread and material feed in a qualified machine stitch	Suitable mechanism, thread, power or human drive and maintenance	Increase repeatable sewing throughput while setup and material limits remain
D07	garment_size_grading	Garment-Size Grading	garment_pattern_cutting,statistical_sampling	[]	Develop a declared family of garment dimensions from representative body evidence	Measurements, pattern expertise and fit trials	Support repeatable sizing while individual fit can still require alteration
D07	textile_waterproofing	Textile Waterproofing	plain_weaving,adhesive_bond_design	[]	Apply or integrate a qualified water-resistant barrier with a textile	Compatible materials, preparation and durability tests	Limit selected water entry while comfort, seams and aging remain constraints
D07	textile_moisture_transport	Textile Moisture Transport	fiber_grading,experimental_controls	[]	Characterize and shape movement of moisture through a textile assembly	Suitable fibers, structures and representative tests	Manage some wetness while conditions and use determine comfort
D07	flame_resistant_textiles	Flame-Resistant Textiles	polymer_chain_models,experimental_controls	[]	Qualify fabric behavior under a declared fire exposure	Suitable materials or treatments, tests and maintained condition	Provide bounded protection without making a garment fireproof
D07	cut_resistant_fabrics	Cut-Resistant Fabrics	stress_strain_relations	"[[""fiber_composite_lamination"", ""twill_weave_structures""]]"	Arrange qualified fibers or layers to resist specified mechanical cutting exposure	Suitable materials, manufacture, fit and testing	Provide selected protection with flexibility and weight tradeoffs
D07	textile_filtration_media	Textile Filtration Media	felt_fabric_making,flow_continuity	[]	Qualify a porous textile for declared particle or fluid-separation service	Suitable fibers, structure, tests and replacement capacity	Separate supported contaminants while pressure loss and breakthrough remain
D07	medical_barrier_textiles	Medical-Barrier Textiles	textile_filtration_media	"[[""instrument_sterilization"", ""clinical_hand_hygiene""]]"	Qualify textiles for a specified clinical barrier and handling purpose	Suitable materials, processing, testing and accountable supply	Support selected clinical protection while damage and misuse can defeat it
D07	conductive_textile_paths	Conductive Textile Paths	plain_weaving,wire_drawing,electrical_measurement	[]	Integrate qualified conductive routes into a flexible textile structure	Suitable conductors, textile process, contacts and inspection	Provide flexible electrical paths with washing and fatigue limits
D07	wearable_textile_sensing	Wearable-Textile Sensing	conductive_textile_paths,signal_sampling	[]	Collect qualified measurements through a worn textile assembly	Suitable sensors, power, fit and calibration	Observe selected variables while contact and movement can distort readings
D07	adaptive_assistive_clothing	Adaptive Assistive Clothing	garment_pattern_cutting,rehabilitation_services	[]	Adapt clothing interfaces or support features to an assessed user's needs	Qualified design, fitting, accessible fastenings and user feedback	Improve supported dressing or function without a universal solution
D07	responsive_insulating_textiles	Responsive Insulating Textiles	layered_clothing_design,elastic_deformation	[]	Alter a qualified textile's insulating configuration in response to defined conditions	Suitable responsive material or actuation and durability evidence	Adjust some thermal behavior while response range and reliability remain bounded
D07	textile_fiber_identification	Textile-Fiber Identification	fiber_grading,material_accounting	"[[""compound_microscopy"", ""spectroscopy"", ""experimental_controls""]]"	Identify textile fiber composition through qualified observations or tests	Suitable samples, instruments and trained interpretation	Guide processing and reuse while blends or finishes can obscure composition
D07	textile_fiber_separation	Textile-Fiber Separation	textile_fiber_identification,scrap_material_sorting	[]	Separate qualified textile streams into usable constituent fractions	Suitable sorting or separation plant, energy and residue management	Recover some fibers while mixed construction can prevent economical separation
D07	textile_regeneration_processes	Textile Regeneration Processes	textile_fiber_separation,solution_spun_fibers	[]	Convert a qualified recovered feed into usable regenerated fiber	Compatible feed, chemical processing, recovery and quality tests	Restore selected material value while contamination and process losses remain
D07	low_energy_fabric_finishing	Low-Energy Fabric Finishing	textile_calendering,manufacturing_energy_accounting	[]	Qualify finishing alternatives against measured energy and required textile performance	Actual process trials, metering and material tests	Reduce some energy use without assuming every substitute has lower total impact
D07	textile_process_water_reuse	Textile-Process Water Reuse	textile_dye_fixation,raw_water_quality_sampling	"[[""wastewater_screening"", ""activated_sludge_treatment"", ""water_ultrafiltration""]]"	Treat and reuse a qualified textile-process water stream	Suitable treatment, monitoring and contamination limits	Reduce fresh-water demand while treatment energy and residuals remain
D07	closed_loop_textile_production	Closed-Loop Textile Production	textile_regeneration_processes,industrial_material_traceability	[]	Return qualified textile material through a maintained production and recovery chain	Actual collection, processing, demand and loss accounting	Recirculate some material without promising zero waste or infinite reuse
D07	household_cooking_stoves	Household Cooking Stoves	clay_shaping	"[[""kiln_control"", ""calorimetry""]]"	Contain and direct heat around a qualified domestic cooking task	Suitable stove, actual fuel, cookware and safe operating space	Use supplied heat more deliberately while emissions and fuel quality remain
D07	insulated_food_cookers	Insulated Food Cookers	layered_clothing_design,calorimetry	[]	Retain heat around a compatible cooking vessel for a qualified task	Suitable insulation, vessel, initial heat and validated handling	Reduce some continuing heat demand while food requirements still apply
D07	domestic_refrigeration_appliances	Domestic Refrigeration Appliances	mechanical_refrigeration,stock_rotation	[]	Provide a maintained small-scale cold-storage service for household use	Actual appliance, power, suitable storage and maintenance	Preserve supported foods while capacity, outages and handling limit benefit
D07	mechanical_washing_machines	Mechanical Washing Machines	textile_laundering_practice,crank_linkages	"[[""treadle_lathe_drive"", ""water_mills"", ""electric_motors""]]"	Provide controlled mechanical working for a qualified washing task	Suitable appliance, water, drive and maintenance	Reduce some manual washing labor while material damage and water demand remain
D07	household_drying_appliances	Household Drying Appliances	textile_laundering_practice,calorimetry	"[[""household_cooking_stoves"", ""industrial_drying_control""]]"	Provide a qualified domestic drying service matched to fabrics and space	Suitable appliance, energy, ventilation and maintenance	Reduce dependence on drying weather while consuming real energy
D07	household_task_ergonomics	Household-Task Ergonomics	work_motion_studies,household_space_planning	[]	Adapt tools and work arrangements to observed household tasks and users	User participation, suitable tools and evaluation	Reduce some strain or effort without assuming identical needs
D07	repairable_domestic_robots	Repairable Domestic Robots	robotic_task_planning,modular_machine_repair	[]	Provide a bounded household robot with accessible maintained service modules	Actual robot, parts, energy and competent service	Automate selected chores while repair access and unsupported tasks remain constraints
D07	household_appliance_interoperability	Household-Appliance Interoperability	communication_protocol_negotiation,workshop_standards	[]	Verify selected service or control interfaces among domestic devices	Compatible equipment, declared interfaces and tests	Coordinate supported appliances without making all brands or designs interchangeable
D07	textile_repair_methods	Textile Repair Methods	bone_needle_sewing,fiber_grading	[]	Restore selected damaged textile structures through compatible repair	Suitable material, tools and practiced workers	Extend some garment or fabric life while original strength may not return
D07	leather_goods_patterning	Leather-Goods Patterning	hide_tanning,garment_pattern_cutting	[]	Fit and assemble qualified leather pieces for a declared flexible product	Suitable leather, tools, hardware and skilled fitting	Produce durable goods with stretching, moisture and repair requirements
D07	footwear_last_design	Footwear-Last Design	leather_goods_patterning,standard_measures	[]	Shape a manufacturing reference around intended fit and use	Suitable lasts, materials, measurements and user trials	Support repeatable footwear while individual feet and work demands vary
D07	textile_chemical_residue_control	Textile Chemical-Residue Control	textile_dye_fixation,measurement_uncertainty	[]	Assess and control specified retained process substances in a textile	Qualified tests, traceable processes and handling controls	Reject unsuitable batches without equating untested cloth with safe cloth
D07	textile_durability_testing	Textile Durability Testing	textile_repair_methods,measurement_uncertainty	[]	Compare fabric or garment performance under declared wear and cleaning cycles	Representative samples, test equipment and review	Specify a supported service expectation while actual use varies
D07	textile_product_passports	Textile-Product Passports	industrial_material_traceability,textile_fiber_identification	[]	Retain usable composition and care information for a textile product	Identifiable items, maintained records and accountable suppliers	Support repair and recovery while missing records still require investigation
D07	garment_mass_customization	Garment Mass Customization	garment_size_grading,sewing_machine_mechanisms,numerical_machine_control	[]	Produce varied qualified garments through linked measurement and production data	Actual measurements, compatible machines and fit checks	Offer tailored production with data, setup and throughput costs
D07	textile_service_reuse_systems	Textile-Service Reuse Systems	textile_durability_testing,textile_repair_methods,material_accounting	[]	Maintain reusable textile stocks through actual return, cleaning and replacement cycles	Collection, laundering, repair, inventory and willing users	Provide repeated service while losses, contamination and transport remain costs
D22	weather_observation_logs	Weather-Observation Logs	seasonal_patterns,pictographic_records	[]	Record comparable local atmospheric observations with time and place	Observers, shared conventions and retained records	Build local evidence while unobserved conditions remain unknown
D22	rainfall_gauge_networks	Rainfall-Gauge Networks	standard_measures,weather_observation_logs	[]	Collect and compare measured precipitation at maintained stations	Suitable gauges, observers and actual reporting	Estimate sampled rainfall while siting and coverage affect results
D22	river_stage_records	River-Stage Records	standard_measures,route_memory	[]	Record water level against maintained local references	Accessible sites, gauges and repeated observation	Track local change without assuming level alone gives discharge
D22	river_discharge_rating	River-Discharge Rating	river_stage_records,flow_continuity	[]	Relate observed river conditions to a qualified flow estimate	Representative measurements, a maintained relation and review	Estimate discharge while channel changes can invalidate the relation
D22	seasonal_flood_reconstruction	Seasonal-Flood Reconstruction	river_stage_records,relative_stratigraphy	[]	Compare retained observations and deposits to reconstruct flood evidence	Records, field evidence and qualified interpretation	Inform exposure estimates without treating the past as a complete forecast
D22	groundwater_level_monitoring	Groundwater-Level Monitoring	well_siting,standard_measures	[]	Measure water levels at identified subsurface observation points	Suitable wells, references and repeated measurements	Track sampled groundwater conditions while coverage remains limited
D22	aquifer_response_testing	Aquifer-Response Testing	groundwater_level_monitoring,flow_continuity	[]	Assess observed groundwater response to a qualified controlled disturbance	Suitable wells, instruments, responsible operation and interpretation	Estimate local hydraulic behavior without assuming one uniform aquifer
