field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D15	microbial_observation	Microbial Observation	compound_microscopy	"[[""fermentation_control"", ""clean_water""]]"	Observe microscopic organisms associated with changing biological materials	Microscopy, suitable samples and contamination-aware handling	Distinguish living microscopic forms from unaided assumptions about decay
D15	microbial_isolation_methods	Microbial Isolation Methods	microbial_observation,experimental_controls	[]	Separate mixed biological observations into reproducible identified laboratory subjects	Appropriate laboratory containment, trained personnel and validated methods	Permit comparisons tied to identified organisms rather than an uncontrolled mixture
D15	microbial_growth_measurement	Microbial Growth Measurement	microbial_isolation_methods,statistical_sampling	[]	Measure changes in an identified microbial population under declared conditions	Qualified laboratory systems, monitoring and controls	Compare growth behavior with stated measurement limits
D15	germ_theory	Germ Theory	microbial_observation,contagion_mapping,experimental_controls	[]	Connect specified microorganisms with particular disease processes through converging evidence	Clinical and laboratory observations with suitable controls	Support targeted prevention while distinguishing association from causation
D15	aseptic_laboratory_practice	Aseptic Laboratory Practice	microbial_isolation_methods,experimental_protocol_publication	[]	Maintain separation between intended biological material and contaminating sources	Qualified facilities, trained staff and validated contamination controls	Make experiments more interpretable without guaranteeing absence of contamination
D15	enzyme_catalysis	Enzyme Catalysis	fermentation_control,chemical_distillation	[]	Identify biological catalysts that alter reaction rates under suitable conditions	Purified fractions, controlled assays and comparative measurements	Separate catalytic activity from an assumption that whole living organisms are required
D15	protein_separation	Protein Separation	enzyme_catalysis,chemical_distillation	[]	Separate biological macromolecules using measured differences in physical or chemical behavior	Appropriate separation apparatus, reagents and integrity checks	Produce characterized fractions with finite recovery and contamination limits
D15	protein_structure_analysis	Protein Structure Analysis	protein_separation	"[[""crystallography"", ""spectroscopy""]]"	Infer molecular arrangement from suitable physical measurements	Qualified instruments, prepared material and computational interpretation	Relate molecular structure to proposed biological function with uncertainty
D15	metabolic_pathway_analysis	Metabolic Pathway Analysis	enzyme_catalysis,material_accounting	[]	Trace related transformations and material balances within biological systems	Controlled measurements, chemical identification and models	Identify connected metabolic steps without assuming a complete pathway from one reaction
D15	cellular_respiration_models	Cellular Respiration Models	metabolic_pathway_analysis,gas_composition_analysis	[]	Relate substrate use and gas exchange to cellular energy transformations	Measured fluxes and controlled biological observations	Account for biological energy demand without treating organisms as lossless converters
D15	photosynthetic_process_analysis	Photosynthetic Process Analysis	metabolic_pathway_analysis,experimental_optics	[]	Measure how light and biological reactions support carbon assimilation	Controlled illumination, gas measurements and suitable organisms	Distinguish limiting stages in photosynthetic production
D15	nucleic_acid_characterization	Nucleic-Acid Characterization	protein_separation,biological_staining	[]	Distinguish nucleic acids and their chemical components in biological material	Qualified analytical chemistry and traceable samples	Provide a chemical foundation for investigating hereditary information
D15	dna_replication_models	DNA Replication Models	nucleic_acid_characterization,cell_division_observation	[]	Explain how complementary molecular information can be copied during cellular reproduction	Molecular evidence, controlled observations and model testing	Connect chemical structure to hereditary continuity without assuming error-free copying
D15	genetic_code_analysis	Genetic Code Analysis	nucleic_acid_characterization,protein_separation	[]	Relate nucleotide sequences to the production of protein sequences	Qualified molecular experiments, sequence evidence and interpretation	Describe the coding relationship while retaining regulation and processing complexity
D15	gene_expression_measurement	Gene-Expression Measurement	genetic_code_analysis,statistical_sampling	[]	Measure production of selected gene products under defined conditions	Validated assays, reference material and representative sampling	Compare expression while avoiding direct equivalence between one signal and organism behavior
D15	dna_sequence_reading	DNA Sequence Reading	nucleic_acid_characterization	"[[""spectroscopy"", ""radiation_measurement""]]"	Infer nucleotide order from calibrated molecular measurements	Qualified molecular preparation and separation, detectable labels, trained interpretation and recording; automated readout additionally needs computing	Produce sequence estimates with coverage and error limits
D15	sequence_alignment	Sequence Alignment	dna_sequence_reading,constrained_optimization	[]	Compare biological sequences under an explicit similarity model	Sequence records, algorithms and computing capacity	Identify candidate correspondences without proving common function
D15	genome_assembly	Genome Assembly	sequence_alignment,probability_theory	[]	Reconstruct longer sequence representations from overlapping or linked observations	Adequate data, computation and independent validation	Create a genome model while retaining gaps and ambiguous regions
D15	genomic_variant_analysis	Genomic Variant Analysis	genome_assembly,statistical_inference	[]	Identify differences from a reference while accounting for measurement uncertainty	Qualified sequence data, reference standards and interpretation	Distinguish candidate variants from technical noise without assigning automatic clinical meaning
D15	genomic_selection	Genomic Selection	genomic_variant_analysis	"[[""selective_herd_breeding"", ""progeny_rows""]]"	Use measured genetic markers with performance data to estimate breeding value	Representative training populations and maintained breeding programs	Guide selection while predictions remain population and environment dependent
D15	recombinant_bioproduction	Recombinant Bioproduction	genetic_code_analysis,aseptic_laboratory_practice	[]	Use a qualified engineered biological production system to manufacture a specified product	Authorized facilities, containment, validated production and purification	Produce an identified biological material at finite yield and quality-control cost
D15	bioprocess_scale_up	Bioprocess Scale-Up	microbial_growth_measurement,flow_continuity,calorimetry	[]	Transfer a qualified biological process to larger equipment while controlling transport and heat limits	Pilot equipment, instrumentation and staged validation	Increase output only where the larger process remains within its validated envelope
D15	bioreactor_process_control	Bioreactor Process Control	bioprocess_scale_up,electronic_machine_control	[]	Monitor and adjust a bounded biological manufacturing process	Qualified sensors, actuators, trained operators and input supply	Maintain conditions while detecting departures and failed batches
D15	bioproduct_purification	Bioproduct Purification	protein_separation,bioprocess_scale_up	[]	Remove specified process residues while retaining the intended biological product	Validated separation stages, assays and clean handling	Deliver a characterized product with finite losses rather than raw broth as finished output
D15	cell_culture_methods	Cell-Culture Methods	cell_theory,aseptic_laboratory_practice	[]	Maintain defined cells outside their original tissue environment	Qualified facilities, appropriate media and identity checks	Support controlled cellular observations while retaining contamination and selection effects
D15	tissue_culture_propagation	Tissue-Culture Propagation	cell_culture_methods,vegetative_stock_sanitation	[]	Regenerate suitable plants from qualified cultured tissue	Specialized facilities, validated methods and monitored planting stock	Multiply selected plants while requiring checks for identity and unintended variation
D15	stem_cell_characterization	Stem-Cell Characterization	cell_culture_methods,developmental_stage_series	[]	Assess self-renewal and differentiation properties through controlled evidence	Qualified cell systems, assays and independent verification	Distinguish demonstrated cell potential from a label or appearance
D15	tissue_scaffold_engineering	Tissue-Scaffold Engineering	cell_culture_methods,stress_strain_relations	[]	Provide a qualified structure supporting organized tissue growth and exchange	Biocompatible materials, cell systems and functional testing	Enable tissue prototypes without assuming integration into a living recipient
D15	organoid_models	Organoid Models	stem_cell_characterization,tissue_histology	[]	Produce bounded cellular models reproducing selected tissue features	Qualified cultures, monitoring and comparison with relevant tissue	Support limited biological investigations rather than duplicating an entire organism
D15	targeted_genome_editing	Targeted Genome Editing	genomic_variant_analysis,dna_replication_models	[]	Alter a selected genomic target using a qualified and controlled editing system	Authorized research facilities, validated methods and outcome assessment	Enable bounded studies while unintended changes and biological context remain important
D15	gene_editing_outcome_review	Gene-Editing Outcome Review	targeted_genome_editing,gene_expression_measurement,research_ethics_review	[]	Evaluate intended and unintended consequences of an editing intervention	Independent assays, suitable models and accountable review	Separate successful targeting from demonstrated safety or benefit
D15	microbial_community_analysis	Microbial Community Analysis	dna_sequence_reading,ecological_detection_models	[]	Characterize mixed microbial communities using sampling and molecular evidence	Representative specimens, controls and computation	Compare communities without attributing every effect to one detected organism
D15	engineered_microbial_consortia	Engineered Microbial Consortia	microbial_community_analysis,bioreactor_process_control	[]	Combine qualified organisms around a specified benign production or treatment function	Contained facilities, compatibility studies and monitoring	Distribute functions among organisms while introducing ecological stability constraints
D15	biomanufacturing_containment	Biomanufacturing Containment	aseptic_laboratory_practice,bioreactor_process_control	[]	Maintain engineered biological processes within reviewed physical and organizational boundaries	Qualified containment, trained staff and verified waste treatment	Limit unintended release and mixing under specified operating conditions
D15	cell_free_biomanufacturing	Cell-Free Biomanufacturing	enzyme_catalysis,bioproduct_purification	[]	Use qualified extracted biological machinery for a bounded production process	Prepared components, reagents and controlled reactors	Produce selected materials without maintaining a complete living production organism
D15	protein_design_models	Protein Design Models	protein_structure_analysis,constrained_optimization	[]	Propose molecular sequences against explicit structural or functional objectives	Computing, experimental validation and appropriate review	Generate candidates without equating a predicted structure with a working product
D15	biological_digital_models	Biological Digital Models	metabolic_pathway_analysis,statistical_inference	[]	Represent selected biological processes computationally and compare predictions with observations	Qualified data, computing and model validation	Explore bounded hypotheses while exposing model scope and uncertainty
D15	programmable_cell_systems	Programmable Cell Systems	gene_expression_measurement,gene_editing_outcome_review	[]	Combine qualified cellular control elements to pursue a specified benign response	Contained research, validated components and monitoring	Enable controlled prototypes without assuming reliable behavior in an open environment
D15	bioprocess_evolution_monitoring	Bioprocess Evolution Monitoring	population_genetics,bioreactor_process_control	[]	Track population changes that can alter a maintained biological production process	Longitudinal sampling, assays and retained reference stocks	Detect drift or loss of function before treating output as unchanged
D15	bioprocess_stability_design	Bioprocess Stability Design	bioprocess_evolution_monitoring,engineered_microbial_consortia	[]	Design operating conditions and controls around measured stability limits	Validated production systems and continuing monitoring	Reduce some performance drift without claiming evolution has been eliminated
D15	single_cell_analysis	Single-Cell Analysis	gene_expression_measurement,cell_culture_methods	[]	Measure cellular variation that pooled observations can conceal	Qualified sampling, sensitive instruments and computation	Resolve heterogeneity while retaining sampling and measurement bias
D15	spatial_biology_mapping	Spatial Biology Mapping	single_cell_analysis,tissue_histology	[]	Relate molecular or cellular measurements to locations within tissue	Preserved spatial references, imaging and analytical tools	Connect cellular variation with organization rather than losing location during analysis
D15	biological_reference_standards	Biological Reference Standards	measurement_uncertainty	"[[""protein_separation"", ""microbial_isolation_methods""]]"	Maintain characterized materials for comparing biological measurements	Stable references, custody and periodic qualification	Make results more comparable without replacing context-specific interpretation
D15	long_term_biological_archives	Long-Term Biological Archives	biological_reference_collections,cell_culture_methods,food_freezing	[]	Preserve qualified biological material and its provenance for later recovery	Validated storage, monitoring, backup capacity and recovery checks	Retain usable biological resources only while preservation and identity remain sound
D15	immune_response_models	Immune-Response Models	germ_theory,preventive_inoculation	[]	Relate observed protection and inflammatory responses to distinct immune mechanisms	Clinical observations, qualified laboratory evidence and suitable controls	Explain some protective and harmful responses without assuming immunity is universal
D14	fracture_immobilization	Fracture Immobilization	hafted_tools	"[[""case_records"", ""surgical_anatomy""]]"	Support an injured skeletal region to limit harmful movement during recovery	Trained care workers, suitable supports and follow-up	Improve recovery prospects for appropriate injuries while severe cases need additional care
D14	wound_closure_practice	Wound-Closure Practice	wound_cleaning	"[[""case_records"", ""surgical_anatomy""]]"	Approximate suitable wound edges under assessed clinical conditions	Skilled practitioners, clean instruments and follow-up	Support selected healing while inappropriate closure can retain contamination
D14	bleeding_control_practice	Bleeding-Control Practice	case_records	"[[""wound_cleaning"", ""surgical_anatomy""]]"	Recognize and control accessible bleeding through qualified care	Trained responders, appropriate materials and escalation capacity	Reduce blood loss in suitable cases without replacing definitive treatment
D14	clinical_observation_rounds	Clinical Observation Rounds	case_records	"[[""birth_attendants"", ""civic_infirmaries""]]"	Repeat and record a patient's condition rather than relying on one encounter	Care staff, records and a consistent observation schedule	Detect changes during care while consuming finite staff time
D14	clinical_temperature_records	Clinical Temperature Records	precision_thermometry,clinical_observation_rounds	[]	Interpret repeated calibrated temperature observations alongside other findings	Thermometers, hygienic handling and trained care workers	Track a clinical sign without identifying its cause from temperature alone
D14	clinical_pulse_assessment	Clinical Pulse Assessment	clinical_observation_rounds,standard_measures	[]	Compare pulse features and their change over time in clinical context	Trained observers and consistent records	Recognize some deterioration while retaining diagnostic uncertainty
D14	stethoscopic_examination	Stethoscopic Examination	surgical_anatomy	"[[""joinery"", ""acoustic_diaphragms""]]"	Use a listening instrument to assess internal body sounds	Suitable instruments and trained interpretation	Add examination evidence without making every sound diagnostic
D14	blood_pressure_measurement	Blood-Pressure Measurement	hydrostatic_pressure,clinical_pulse_assessment	[]	Measure arterial pressure through a calibrated clinical method	Validated apparatus, trained operators and suitable measurement conditions	Assess a clinically relevant variable with technique-dependent uncertainty
D14	differential_diagnosis	Differential Diagnosis	case_records,clinical_observation_rounds	[]	Compare plausible explanations for findings and select further discriminating evidence	Qualified clinicians, records and available investigations	Reduce premature diagnostic closure without guaranteeing a correct diagnosis
D14	clinical_referral_networks	Clinical Referral Networks	case_records,route_memory	"[[""civic_infirmaries"", ""field_aid_stations""]]"	Transfer a patient to an available service matched to assessed need	Communication, receiving capacity and actual transport	Access specialized care after referral and travel delays
D14	nursing_care_organization	Nursing Care Organization	clinical_observation_rounds,crew_handoffs	[]	Organize continuous practical care, monitoring and handover around patient needs	Trained nurses, supplies and sustainable rosters	Provide care continuity while consuming real labor capacity
D14	maternal_risk_referral	Maternal-Risk Referral	trained_midwives,clinical_referral_networks	[]	Identify assessed maternal complications requiring a higher level of care	Skilled attendants, transport and receiving clinical capacity	Reach appropriate services without assuming referral alone delivers treatment
D14	neonatal_thermal_care	Neonatal Thermal Care	trained_midwives	"[[""case_records"", ""precision_thermometry""]]"	Maintain appropriate warmth while observing newborn condition	Trained staff, suitable warming arrangements and monitoring	Reduce avoidable thermal stress without substituting for other newborn care
D14	obstetric_service_readiness	Obstetric Service Readiness	maternal_risk_referral,nursing_care_organization	[]	Maintain personnel and equipment for indicated urgent obstetric care	Qualified teams, supplies, facilities and reliable access	Make emergency capability available only when staffed and supplied
D14	clinical_hand_hygiene	Clinical Hand Hygiene	wound_cleaning,case_records	[]	Interrupt transfer of contaminants by validated hand-hygiene practice	Accessible supplies, trained staff and observed practice	Reduce some care-associated transmission without eliminating every route
D14	instrument_sterilization	Instrument Sterilization	precision_thermometry,experimental_controls	[]	Apply and verify a validated process for reusable clinical instruments	Qualified equipment, compatible instruments and cycle verification	Supply sterile instruments only when the required process succeeds
D14	antiseptic_surgery	Antiseptic Surgery	surgical_anatomy,clinical_hand_hygiene	[]	Use qualified antimicrobial practices to reduce contamination in a surgical setting	Trained teams, appropriate agents and controlled procedures	Reduce selected infection risks while retaining tissue and treatment risks
D14	aseptic_operating_practice	Aseptic Operating Practice	instrument_sterilization,nursing_care_organization	[]	Maintain separation between prepared sterile items and contamination sources during care	Qualified facilities, trained teams and verified supplies	Reduce contamination opportunities rather than merely treating them afterward
D14	clinical_anesthesia	Clinical Anesthesia	clinical_observation_rounds,chemical_distillation	[]	Provide controlled anesthesia appropriate to an indicated procedure	Qualified clinicians, validated agents, monitoring and rescue capacity	Enable otherwise intolerable procedures while introducing serious monitoring demands
D14	anesthesia_monitoring	Anesthesia Monitoring	clinical_anesthesia,blood_pressure_measurement	[]	Continuously assess critical patient functions during anesthesia and recovery	Validated monitors, trained personnel and response capability	Detect deterioration while intervention still depends on available staff and equipment
D14	sterile_infusion_services	Sterile Infusion Services	instrument_sterilization,nursing_care_organization	[]	Deliver indicated sterile preparations through a qualified clinical service	Validated fluids and devices, trained staff and monitoring	Provide controlled treatment while preventing preparation and administration errors
D14	blood_group_compatibility	Blood-Group Compatibility	clinical_observation_rounds,experimental_controls	"[[""immune_response_models"", ""microscopic_cell_observation""]]"	Identify clinically relevant blood-group differences and compatibility requirements	Qualified assays, reference material and trained laboratories	Reduce specified transfusion incompatibility risks
D14	blood_transfusion_services	Blood Transfusion Services	blood_group_compatibility,sterile_infusion_services	[]	Collect, verify, store and administer suitable blood products through an accountable service	Qualified donors, screening, storage, personnel and traceability	Treat indicated blood deficits while remaining dependent on safe finite supplies
D14	blood_component_separation	Blood-Component Separation	blood_transfusion_services,protein_separation	[]	Separate donated blood into qualified components for different clinical uses	Validated processing, storage and identification	Use donations for selected component needs without increasing total donated material
D14	clinical_laboratory_quality	Clinical Laboratory Quality	laboratory_quality_systems,biological_reference_standards	[]	Control specimen identity, measurement quality and reporting in clinical testing	Qualified laboratories, reference materials and trained staff	Reduce diagnostic error arising from failed laboratory processes
D14	clinical_hematology	Clinical Hematology	microscopic_cell_observation,clinical_laboratory_quality	[]	Measure and interpret relevant cellular properties of blood	Qualified sampling, laboratory instruments and clinicians	Provide evidence for specified blood disorders rather than treating counts as complete diagnoses
D14	clinical_chemistry	Clinical Chemistry	clinical_laboratory_quality	"[[""protein_separation"", ""chemical_distillation""]]"	Measure selected chemical constituents in clinical specimens	Validated assays, reference ranges and qualified interpretation	Support diagnosis and monitoring with specimen- and context-dependent limits
D14	pathology_diagnosis	Pathology Diagnosis	tissue_histology,clinical_laboratory_quality	[]	Interpret sampled tissue changes in relation to a clinical question	Proper specimens, qualified pathologists and laboratory support	Provide tissue-based evidence while sampling can miss disease
D14	radiographic_imaging	Radiographic Imaging	radiation_measurement,experimental_optics,electrical_generators	[]	Form diagnostic images from differential attenuation of suitable radiation	Qualified imaging equipment, protection and trained interpretation	Reveal selected internal structures with exposure and image-quality constraints
D14	ultrasound_imaging	Ultrasound Imaging	mechanical_oscillation,electronic_machine_control	[]	Interpret reflected high-frequency sound to form clinical images	Validated high-frequency transducers, timing and signal electronics, acoustic coupling and trained operators	Image selected structures without treating every tissue or depth as equally accessible
D14	computed_tomography	Computed Tomography	radiographic_imaging,matrix_algebra,stored_program_control	[]	Reconstruct cross-sectional images from multiple measured projections	Qualified scanners, computing and trained clinical interpretation	Resolve selected internal anatomy with radiation and artifact tradeoffs
D14	magnetic_resonance_imaging	Magnetic Resonance Imaging	atomic_physics,electromagnetic_wave_theory,harmonic_analysis	[]	Use controlled magnetic resonance measurements to form clinically interpreted images	Qualified magnets, radio-frequency systems, computing and safety controls	Provide selected tissue information under equipment and patient constraints
D14	clinical_endoscopy	Clinical Endoscopy	optical_lenses,aseptic_operating_practice	[]	Inspect accessible internal surfaces using a qualified viewing instrument	Suitable instruments, trained clinicians and validated reprocessing	Obtain direct visual evidence while retaining procedural risks and access limits
D14	antibacterial_drug_evaluation	Antibacterial Drug Evaluation	germ_theory,clinical_laboratory_quality,experimental_controls	[]	Evaluate whether a candidate treatment has reproducible benefit against a specified bacterial condition	Authorized research, qualified assays and clinical evidence	Distinguish potential antibacterial activity from a usable treatment
D14	antibiotic_manufacturing	Antibiotic Manufacturing	antibacterial_drug_evaluation,bioproduct_purification	[]	Produce a qualified antibacterial medicine under controlled manufacturing and release requirements	Validated facilities, inputs, quality systems and authorized oversight	Supply approved treatments without granting effectiveness against every infection
D14	antimicrobial_stewardship	Antimicrobial Stewardship	antibacterial_drug_evaluation,differential_diagnosis	[]	Review antimicrobial use against indication, evidence and evolving resistance	Qualified clinicians, diagnostics and surveillance	Preserve appropriate treatment while limiting avoidable use and resistance pressure
D14	vaccine_product_development	Vaccine Product Development	immune_response_models,biological_reference_standards,research_ethics_review	[]	Evaluate a defined immunization product for an intended population and disease	Authorized development, controlled evidence and qualified manufacture	Produce a candidate whose benefit and risk require demonstration
D14	immunization_service_delivery	Immunization Service Delivery	clinical_referral_networks	"[[""preventive_inoculation"", ""vaccine_product_development""]]"	Provide indicated vaccination with verified product handling and patient records	Qualified products, staff, access and adverse-event response	Deliver protection only to actually reached eligible recipients
D14	medical_cold_chain	Medical Cold Chain	mechanical_refrigeration	"[[""food_batch_traceability"", ""stock_rotation""]]"	Maintain qualified temperature conditions for sensitive medical products during storage and transport	Validated containers, energy, monitoring and accountable handling	Preserve usable products while excursions can invalidate stock
D14	public_health_surveillance	Public Health Surveillance	contagion_mapping	"[[""case_records"", ""independent_statistical_offices""]]"	Collect and interpret consistent health observations across a population	Reporting channels, qualified staff and representative information	Detect trends with reporting delay and ascertainment limits
D14	outbreak_investigation	Outbreak Investigation	public_health_surveillance,differential_diagnosis	[]	Investigate linked cases to identify plausible sources and transmission conditions	Qualified teams, laboratories and timely access to evidence	Guide proportionate response without presuming the cause from a cluster alone
D14	clinical_trial_design	Clinical Trial Design	statistical_analysis_plans,research_ethics_review	[]	Design a controlled study to evaluate a defined clinical question	Qualified investigators, participants, oversight and reliable outcome measurement	Estimate treatment effects and uncertainty for the studied conditions
D14	pharmacokinetic_analysis	Pharmacokinetic Analysis	clinical_chemistry,differential_equations	[]	Model how measured drug concentrations change through distribution and elimination	Qualified studies, assays and computational interpretation	Support product-specific evaluation without substituting a generic model for clinical judgment
D14	medicine_quality_assurance	Medicine Quality Assurance	clinical_laboratory_quality,procurement_acceptance_checks	[]	Verify identity, consistency and appropriate handling of medicinal products	Validated manufacture, assays, inspection and traceability	Reject unsuitable products instead of counting every shipment as usable medicine
D14	pharmacovigilance	Pharmacovigilance	public_health_surveillance,medicine_quality_assurance	[]	Collect and evaluate possible adverse effects after medicines are used	Reporting systems, qualified review and product identification	Detect safety signals while distinguishing suspicion from demonstrated causation
D14	emergency_care_systems	Emergency Care Systems	clinical_referral_networks,nursing_care_organization	"[[""casualty_collection_posts"", ""emergency_coordination_centers""]]"	Coordinate recognition, dispatch, transport and receiving care for urgent illness or injury	Trained responders, communications, transport and staffed facilities	Shorten selected care delays without creating treatment capacity at the destination
D14	intensive_care_services	Intensive Care Services	anesthesia_monitoring,sterile_infusion_services,nursing_care_organization	[]	Provide sustained monitoring and qualified support for critically ill patients	Specialized staff, equipment, power and supplies	Maintain advanced care only for the number of patients actually supportable
D14	renal_replacement_services	Renal Replacement Services	flow_continuity,hydrostatic_pressure,clinical_chemistry,sterile_infusion_services	[]	Use qualified clinical equipment to replace selected lost renal functions	Specialized clinicians, validated water, selectively permeable exchange equipment, fluid-control monitoring and continuing consumables	Support indicated patients through a recurring treatment dependency
D14	organ_transplant_services	Organ Transplant Services	immune_response_models,aseptic_operating_practice,intensive_care_services	[]	Coordinate suitable organ procurement, surgery and long-term recipient care	Qualified teams, compatibility assessment, donors and continuing treatment	Treat selected organ failure while retaining rejection, supply and follow-up constraints
D14	rehabilitation_services	Rehabilitation Services	clinical_observation_rounds,guided_practice_cycles	[]	Use assessed repeated practice and support to recover or adapt functional ability	Qualified therapists, suitable equipment and patient time	Improve selected functions without reversing every injury or disability
D14	prosthetic_fitting	Prosthetic Fitting	comparative_anatomy,rehabilitation_services	"[[""structural_load_testing"", ""stress_strain_relations""]]"	Fit and adapt an external device to an individual's functional needs	Qualified assessment, manufactured components and follow-up	Replace selected functions while requiring maintenance and learned use
D14	mental_health_care_services	Mental-Health Care Services	case_records	"[[""nursing_care_organization"", ""guided_practice_cycles""]]"	Provide assessed, evidence-informed care for mental-health needs	Qualified practitioners, access, consent and autonomy safeguards, privacy and continuity	Offer treatment and support without reducing diverse conditions to one universal intervention
D14	palliative_care_organization	Palliative Care Organization	clinical_observation_rounds,nursing_care_organization	[]	Coordinate relief of suffering and support around serious illness and patient priorities	Qualified teams, appropriate supplies and communication	Improve comfort and support without requiring a claim of cure
D14	telemedicine_consultation	Telemedicine Consultation	clinical_referral_networks	"[[""telephone_circuits"", ""data_modems""]]"	Exchange suitable clinical information for a remote consultation	Actual links, privacy controls, qualified clinicians and local examination or escalation capacity	Extend specialist advice while physical procedures and some examinations remain local
D14	molecular_diagnostics	Molecular Diagnostics	genomic_variant_analysis,clinical_laboratory_quality	[]	Use validated molecular measurements to address a specified clinical question	Qualified assays, specimens and clinical interpretation	Identify selected molecular evidence without assuming every detected variant is causal
D14	personalized_cell_therapy	Personalized Cell Therapy	stem_cell_characterization,bioproduct_purification,clinical_trial_design	[]	Prepare and evaluate a qualified cell-based treatment matched to a defined clinical use	Authorized facilities, identity control, clinical evidence and follow-up	Enable selected treatments only after demonstrated benefit and acceptable risk
D14	regenerative_tissue_treatment	Regenerative Tissue Treatment	tissue_scaffold_engineering,clinical_trial_design,aseptic_operating_practice	[]	Evaluate a qualified tissue-restoration intervention for a specified injury or disease	Validated materials or cells, clinicians and long-term outcome assessment	Restore selected function where demonstrated without granting universal regeneration
D14	targeted_drug_delivery	Targeted Drug Delivery	pharmacokinetic_analysis,protein_structure_analysis,clinical_trial_design	[]	Use a qualified delivery system to change where or when a medicine is available	Characterized materials, manufacture and evidence for the intended use	Alter exposure with product-specific benefits and failure risks
D14	long_term_implant_integration	Long-Term Implant Integration	prosthetic_fitting,immune_response_models,cyclic_fatigue	[]	Evaluate biological and mechanical behavior of a device retained within the body	Qualified materials, clinical follow-up and failure monitoring	Support durable function only while the tissue-device system remains suitable
D14	habitat_health_services	Habitat Health Services	closed_habitat_material_accounts,emergency_care_systems,remote_research_supervision	[]	Plan clinical capability around an isolated habitat's people, supplies and communication delay	Qualified local staff, maintainable equipment and finite reserves	Provide bounded care while exposing conditions that require unavailable external capability
D21	photolithographic_patterning	Photolithographic Patterning	wafer_sawing,experimental_optics	[]	Transfer a mask-defined pattern to a prepared surface through controlled exposure and development	Clean processing space, masks, optical equipment and qualified materials	Pattern multiple small structures with resolution and defect limits
D21	thin_film_deposition	Thin-Film Deposition	vacuum_pumps,dimensional_metrology	[]	Deposit controlled material layers with measured thickness and uniformity	Deposition equipment, suitable feedstock, energy and surface preparation	Create functional coatings whose defects affect device yield
