field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D05	salinity_gradient_power	Salinity Gradient Power	membrane_transport_models,gas_composition_analysis	[]	Recover a fraction of the free energy released as separated salinities mix	Sustained fresh and saline feeds, qualified membranes, pretreatment and discharge handling	Generate limited site-dependent power with fouling, pumping and ecological constraints
D05	reactor_neutron_economy	Reactor Neutron Economy	nuclear_fission,neutron_moderation	[]	Account for neutron production, absorption and leakage in a modeled reactor configuration	Validated nuclear data, geometry, composition and measurement evidence	Compare reactor concepts and margins without creating a functioning or self-regulating core
D05	reactor_fuel_burnup_models	Reactor Fuel Burnup Models	reactor_neutron_economy,nuclear_fuel_fabrication	[]	Track changing fuel composition and reactivity through irradiation	Validated depletion models, irradiation history, measurements and qualified fuel limits	Plan finite fuel use and replacement while representing changing heat and radiation inventories
D05	reactor_containment_systems	Reactor Containment Systems	reactor_engineering,pressure_vessels	[]	Provide monitored confinement boundaries for specified reactor release scenarios	Qualified structure, isolation equipment, inspection, power and scenario evidence	Limit modeled releases within demonstrated design conditions; no absolute containment guarantee
D05	passive_reactor_cooling	Passive Reactor Cooling	reactor_heat_removal,hydrostatic_pressure	[]	Use gravity or natural circulation to transfer heat under defined conditions	Maintained flow paths, adequate reservoirs or heat sinks and tested transition behavior	Reduce selected powered-cooling dependencies while retaining finite duration and geometry limits
D05	reactor_decommissioning_sequence	Reactor Decommissioning Sequence	nuclear_waste_characterization,radiation_measurement	[]	Sequence characterization, isolation and dismantling against changing radiological conditions	Competent crews, shielding, remote tools, waste routes and continuing site support	Retire an installation through costly work instead of deleting its residual material obligations
D05	fusion_blanket_fuel_breeding	Fusion Blanket Fuel Breeding	fusion_plasma_confinement,neutron_moderation,radiation_measurement	[]	Evaluate a blanket that uses fusion neutrons to regenerate a required fuel component	Qualified blanket materials, measured neutron balance, extraction system and startup inventory	Investigate fuel self-supply only when breeding, recovery, losses and inventory jointly close
D05	fusion_fuel_inventory_control	Fusion Fuel Inventory Control	fusion_blanket_fuel_breeding,material_accounting	[]	Track fuel storage, retention, processing, decay and leakage across a fusion plant	Measured inventories, containment, processing capacity and replenishment access	Constrain plant availability by recoverable fuel rather than theoretical breeding alone
D05	fusion_divertor_heat_management	Fusion Divertor Heat Management	fusion_plasma_confinement,reactor_heat_removal	[]	Direct and remove concentrated exhaust heat and particles from a confined plasma	Qualified exhaust geometry, cooling, plasma control and replaceable exposed components	Extend an operating envelope only within demonstrated erosion and heat-flux limits
D05	fusion_blanket_heat_extraction	Fusion Blanket Heat Extraction	fusion_blanket_fuel_breeding,industrial_heat_exchangers	[]	Transfer deposited blanket heat to a useful plant loop while maintaining fuel and structural functions	Qualified coolant, heat exchangers, pumping, materials compatibility and remote maintenance	Make measured thermal output available to conversion equipment with auxiliary demand and outages
