field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D02	precipitative_water_softening	Precipitative Water Softening	lime_burning,raw_water_quality_sampling	[]	Convert selected dissolved hardness constituents into removable precipitates	Qualified reagents, reaction control, separation and residuals handling	Reduce specified hardness while consuming chemicals and producing sludge
D02	water_distribution_corrosion_control	Water Distribution Corrosion Control	raw_water_quality_sampling	[]	Adjust compatible water chemistry and verify metal release under actual pipe conditions	Characterized network materials, suitable treatment and continuing sampling	Reduce qualified corrosion or leaching without assuming all pipes respond equally
D02	disinfection_byproduct_assessment	Disinfection Byproduct Assessment	water_disinfection_control	[]	Measure and compare unwanted reaction products alongside achieved microbial treatment	Suitable assays, representative samples and known treatment conditions	Expose treatment tradeoffs without replacing required disinfection with unchecked delivery
D02	filter_ripening_control	Filter Ripening Control	rapid_granular_filtration,filter_backwashing	[]	Qualify filtrate after filter cleaning before returning a unit to normal service	Actual monitoring, diversion capacity and qualified filter recovery criteria	Prevent startup breakthrough from being counted as fully treated output
D02	membrane_integrity_testing	Membrane Integrity Testing		"[[""membrane_microfiltration"", ""water_ultrafiltration"", ""reverse_osmosis_desalination""]]"	Check whether a membrane assembly retains its qualified barrier continuity	Compatible challenge or physical integrity measurements and isolation capacity	Detect specified barrier failures without guaranteeing removal of untested constituents
D02	membrane_fouling_control	Membrane Fouling Control		"[[""membrane_microfiltration"", ""water_ultrafiltration"", ""reverse_osmosis_desalination""]]"	Diagnose and limit deposits that alter membrane flow or separation performance	Observed pressure and flux, compatible cleaning and finite replacement stock	Maintain bounded throughput while retaining cleaning downtime and membrane wear
D02	sewer_gas_ventilation	Sewer Gas Ventilation	covered_sewers	[]	Manage gas accumulation and exposure in confined wastewater infrastructure	Qualified ventilation paths, monitoring and maintained equipment	Reduce specified exposure and pressure risks without making confined spaces automatically safe
D02	anaerobic_baffled_reactors	Anaerobic Baffled Reactors	biological_wastewater_filters	[]	Pass wastewater through retained anaerobic treatment zones to increase contact with active biomass	Suitable temperature, feed, retention volume and controlled gas and solids handling	Treat a biodegradable load with finite capacity and residual contamination
D02	sequencing_batch_wastewater_treatment	Sequencing-Batch Wastewater Treatment	activated_sludge_treatment	[]	Alternate filling, biological reaction, separation and withdrawal in a timed reactor cycle	Actual tank capacity, controls, energy and sludge management	Perform sequential treatment in shared volume while retaining cycle and inflow constraints
D02	membrane_bioreactor_treatment	Membrane Bioreactor Treatment	activated_sludge_treatment,membrane_integrity_testing	[]	Retain treatment biomass with a membrane while withdrawing qualified permeate	Actual biological capacity, membrane area, energy, cleaning and residuals handling	Separate treated liquid from biomass without eliminating dissolved-contaminant treatment needs
D02	anammox_wastewater_treatment	Anammox Wastewater Treatment	wastewater_nutrient_removal	[]	Use a qualified anaerobic microbial pathway to convert supplied nitrogen species to nitrogen gas	Suitable feed chemistry, retained active biomass and monitored process conditions	Reduce a specified nitrogen load with startup and stability limits
D02	struvite_nutrient_recovery	Struvite Nutrient Recovery	wastewater_nutrient_removal	[]	Recover a qualified phosphorus-bearing crystalline product from suitable wastewater streams	Characterized feed, reaction control, product separation and contaminant testing	Recover some nutrients without claiming all residuals are usable fertilizer
D02	sludge_mechanical_dewatering	Sludge Mechanical Dewatering		"[[""sludge_digesters"", ""primary_wastewater_settling""]]"	Separate part of the liquid from sludge by qualified mechanical force	Actual press or centrifuge, power, maintenance and liquid-return treatment	Reduce transport volume without equating dewatering with pathogen removal
D02	sludge_drying_beds	Sludge Drying Beds	primary_wastewater_settling	[]	Use drainage and evaporation to reduce water in a contained sludge layer	Suitable climate, actual bed area and controlled drainage and removal	Reduce sludge moisture with weather-dependent time and residual contamination
D02	wastewater_residence_tracing	Wastewater Residence Tracing	primary_wastewater_settling	[]	Measure flow-path and residence-time distributions with a qualified tracer	Compatible tracer, controlled observation and operating flow records	Find short-circuiting missed by nominal tank-volume estimates
D02	sewer_overflow_storage_control	Sewer Overflow Storage Control	stormwater_detention,covered_sewers	[]	Retain and release wet-weather wastewater against actual sewer and treatment capacity	Available storage, monitored inflow and maintained gates or pumps	Reduce some untreated overflow while preserving capacity exceedance and downstream load
D02	water_quality_surrogate_validation	Water-Quality Surrogate Validation	raw_water_quality_sampling,measurement_uncertainty	[]	Test whether a convenient measurement reliably bounds a specified water-quality property under declared conditions	Paired reference assays, representative operating data and continuing checks	Use faster indicators within demonstrated limits without treating clarity as proof of safety
D03	species_interaction_networks	Species Interaction Networks	habitat_observation_records	"[[""wildlife_track_surveys"", ""vegetation_quadrats""]]"	Record and test who consumes, supports or competes with whom in an observed community	Repeated observations, species identification and uncertainty records	Represent biological dependencies without assuming every interaction is known
D03	population_resource_limit_models	Population Resource-Limit Models		"[[""ecological_detection_models"", ""community_resource_monitoring""]]"	Relate abundance change to measured limiting resources and density effects	Repeated population observations and actual resource measurements	Estimate context-dependent capacity without assigning a permanent universal carrying number
D03	metapopulation_connectivity_models	Metapopulation Connectivity Models	habitat_corridor_planning,ecological_detection_models	[]	Model local extinction and recolonization across connected habitat patches	Patch observations, movement evidence and uncertain transition rates	Assess network persistence without treating a drawn corridor as successful dispersal
D03	disturbance_regime_models	Disturbance Regime Models	habitat_observation_records	[]	Compare ecological responses to event frequency, intensity, extent and recovery intervals	Dated disturbance records and repeated biological observations	Distinguish recurring disturbance from a single isolated event
D03	ecological_succession_models	Ecological Succession Models	vegetation_quadrats	[]	Compare community change after disturbance while allowing several possible trajectories	Repeated observations and characterized site conditions	Plan recovery without assuming every site follows one fixed climax sequence
D03	functional_trait_analysis	Functional Trait Analysis	habitat_observation_records	[]	Relate measured organism traits to ecological functions and responses	Representative trait measurements and qualified comparison methods	Compare functional composition without treating species as interchangeable
D03	food_web_energy_accounts	Food-Web Energy Accounts	species_interaction_networks	[]	Track measured energy transfer and losses between trophic compartments	Production and consumption estimates with explicit boundaries	Bound supported biomass without double-counting the same energy at every trophic level
D03	ecological_toxicity_bioassays	Ecological Toxicity Bioassays	experimental_controls	[]	Compare qualified biological responses across controlled exposure and reference conditions	Suitable test organisms, characterized exposure and responsible contained assessment	Identify organism- and condition-specific effects without a universal safe threshold
D03	biomagnification_models	Biomagnification Models	species_interaction_networks,ecological_toxicity_bioassays	[]	Model accumulation of persistent substances through measured dietary transfer and elimination	Qualified exposure, tissue and food-web evidence	Identify possible trophic concentration without assuming every contaminant magnifies
D03	eutrophication_load_models	Eutrophication Load Models	catchment_water_balance	[]	Relate nutrient inputs, retention and biological response in a receiving waterbody	Measured loads, residence conditions and observed ecological response	Compare load-reduction options without promising immediate recovery
D03	lake_stratification_models	Lake Stratification Models	displacement_buoyancy,precision_thermometry	[]	Model density layering and seasonal mixing under measured heat and inflow conditions	Temperature and depth observations, weather and waterbody geometry	Identify isolated water layers without assuming uniform oxygen or temperature
D03	hypoxia_forecast_models	Hypoxia Forecast Models	lake_stratification_models,food_web_energy_accounts	[]	Estimate oxygen supply and demand under changing mixing and biological activity	Qualified oxygen observations, load estimates and weather or circulation information	Anticipate bounded low-oxygen risk without certainty about every event
D03	legacy_nutrient_release_models	Legacy Nutrient Release Models	eutrophication_load_models,sediment_budget_accounts	[]	Estimate delayed nutrient release from stored soil or sediment pools	Characterized stored material, measured release and transport conditions	Explain lagged recovery after present inputs fall without inventing new nutrient mass
D03	phenological_mismatch_analysis	Phenological Mismatch Analysis	seasonal_wildlife_calendars	[]	Compare timing changes among interacting species and their resource availability	Repeated seasonal observations and identified interactions	Detect possible timing mismatches without assuming every shift reduces survival
D03	migratory_connectivity_tracking	Migratory Connectivity Tracking		"[[""wildlife_track_surveys"", ""population_mark_recapture""]]"	Link seasonal habitat use across actual individual or population movements	Qualified tracking or identification evidence and repeated distant observations	Identify connected seasonal dependencies without revealing unobserved routes automatically
D03	deadwood_habitat_retention	Deadwood Habitat Retention	habitat_observation_records	"[[""forest_inventory_plots"", ""community_resource_monitoring""]]"	Retain measured decaying wood structures for organisms that depend on them	Suitable retained material, site access and balanced fire or public-use constraints	Preserve specific microhabitats while retaining competing land-use effects
D03	herbivory_exclosure_trials	Herbivory Exclosure Trials	experimental_controls	"[[""vegetation_quadrats"", ""habitat_observation_records""]]"	Compare vegetation recovery with and without selected browsing access	Actual maintained barriers, comparison plots and repeated observations	Separate some browsing effects from other limits without assuming fencing restores all vegetation
D03	wildlife_crossing_structures	Wildlife Crossing Structures	habitat_corridor_planning	"[[""masonry_bridge_arches"", ""rammed_earth_construction""]]"	Provide and guide target animals through a qualified passage across a transport barrier	Actual crossing structure, appropriate approaches and monitored animal use	Reduce a specified movement barrier without guaranteeing use by every species
D03	rangeland_residual_forage_management	Rangeland Residual-Forage Management		"[[""vegetation_quadrats"", ""community_resource_monitoring""]]"	Set and revise grazing pressure against measured remaining forage and recovery conditions	Actual stock records, forage observations and enforceable access arrangements	Avoid some overuse while retaining drought and movement constraints
D03	wildlife_disease_contact_models	Wildlife Disease Contact Models	population_mark_recapture,species_interaction_networks	[]	Estimate disease-relevant contacts across wildlife populations and shared resources	Qualified occurrence evidence, movement observations and biological interpretation	Assess possible transmission links without assuming observation proves infection
D03	seagrass_establishment_methods	Seagrass Establishment Methods	ecological_restoration_targets	"[[""seed_bank_viability_assessment"", ""root_crop_propagation""]]"	Establish qualified seagrass propagules where light, sediment and water conditions permit persistence	Actual suitable propagules, prepared sites and sustained monitoring	Attempt habitat recovery with survival uncertainty and no automatic meadow creation
D03	kelp_grazing_balance_management	Kelp Grazing-Balance Management	species_interaction_networks,ecological_restoration_targets	[]	Manage observed grazer pressure and recruitment limits in a qualified kelp restoration site	Actual ecological evidence, authorized interventions and monitored recruitment	Support conditional kelp recovery without assuming predator or grazer manipulation always works
D03	coral_recruitment_support	Coral Recruitment Support	ecological_restoration_targets	"[[""population_mark_recapture"", ""ecological_detection_models""]]"	Improve qualified larval settlement and early survival on assessed reef substrates	Suitable local biological material, compatible substrate and monitored environmental conditions	Attempt measured reef recruitment without promising resistance to future heat or disease
D03	living_shoreline_integration	Living Shoreline Integration	coastal_sediment_dynamics,riparian_buffer_management	[]	Combine habitat establishment and limited structural support against a specified coastal wave and tide regime	Suitable space, material, planting conditions and monitored coastal response	Reduce some erosion while retaining storm, migration-space and ecological limits
D03	seed_bank_viability_assessment	Seed-Bank Viability Assessment	germination_trials,vegetation_quadrats	[]	Estimate which viable propagules persist in a sampled soil or sediment reserve	Representative samples, qualified germination or viability evidence and seasonal context	Distinguish present vegetation from possible regeneration sources
D03	ecological_before_after_controls	Ecological Before-After Controls	experimental_controls,ecological_change_detection	[]	Compare change at intervention and reference sites before and after treatment	Comparable sites, repeated observations and an explicit confounding review	Strengthen attribution without claiming nonrandom sites prove all causality
D03	ecological_occupancy_dynamics	Ecological Occupancy Dynamics	ecological_detection_models	[]	Estimate patch colonization and disappearance separately from changing detection	Repeated site observations, detection information and defined sampling periods	Track distribution turnover without equating every nondetection with extinction
D03	species_distribution_ensembles	Species Distribution Ensembles	landscape_remote_sensing,habitat_observation_records	[]	Compare several habitat-association models and expose disagreement under new conditions	Qualified occurrence data, environmental coverage and independent evaluation	Bound suitability inference without guaranteeing establishment or migration
D03	extinction_debt_models	Extinction Debt Models	metapopulation_connectivity_models	[]	Estimate delayed population loss after habitat change using persistence and recruitment evidence	Longitudinal observations, habitat histories and uncertain demographic rates	Recognize that current presence may not establish long-term viability
D03	restoration_sequence_dependency	Restoration Sequence Dependency	ecological_restoration_targets,species_interaction_networks	[]	Order interventions around limiting physical conditions and biological dependencies	Actual site diagnosis, finite crews and measured response	Avoid planting before a necessary condition is restored without imposing one universal sequence
D03	ecosystem_early_warning_models	Ecosystem Early-Warning Models	ecological_change_detection	[]	Evaluate candidate changes in variability or recovery behavior as possible warning signals	Long enough observations, noise assessment and model comparison	Flag conditional risk while retaining false alarms and missed transitions
D03	bioacoustic_species_monitoring	Bioacoustic Species Monitoring	ecological_detection_models	"[[""mechanical_sound_recording"", ""magnetic_audio_recording""]]"	Infer qualified species activity from calibrated acoustic observations	Actual recorders, power, reference calls and validation across background conditions	Extend some surveys while retaining silent species and classification errors
D03	restoration_genetic_diversity_design	Restoration Genetic Diversity Design		"[[""conservation_genetic_sampling"", ""forest_seed_source_matching""]]"	Choose source mixtures against observed diversity, local adaptation and mixing uncertainty	Qualified biological evidence, available source stock and monitored outcomes	Reduce selected genetic bottlenecks without guaranteeing beneficial mixing
D03	assisted_gene_flow_review	Assisted Gene-Flow Review	restoration_genetic_diversity_design,assisted_species_movement_review	[]	Assess controlled movement of genetic variants among connected populations against adaptation and disruption risks	Qualified population evidence, authorized source access and long-term monitoring	Evaluate a conditional adaptation option without promising climate-proof populations
D03	microbial_community_restoration_trials	Microbial Community Restoration Trials	ecological_before_after_controls	[]	Compare qualified microbial-community interventions against natural recovery and reference conditions	Characterized benign material, responsible trials and ecological measurements	Test context-specific community recovery without assuming a supplied inoculum establishes
D03	landscape_refugia_planning	Landscape Refugia Planning	species_distribution_ensembles,habitat_corridor_planning	[]	Identify accessible areas likely to retain suitable conditions through a specified disturbance or climate scenario	Qualified local evidence, uncertain projections and actual habitat access	Prioritize conditional refuge protection without permanent safety guarantees
D03	seed_dispersal_models	Seed Dispersal Models	seed_bank_viability_assessment	"[[""wildlife_track_surveys"", ""ecological_detection_models""]]"	Infer propagule movement, deposition and establishment opportunities from measured dispersal and source evidence	Identified sources, representative seed or propagule observations and qualified detection estimates	Estimate regeneration reach without treating nearby adult plants as guaranteed recruitment
