field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D01	oil_rancidity_management	Oil Rancidity Management	edible_oil_clarification,sealed_vessels	[]	Limit exposure and conditions that accelerate deterioration of stored oil	Suitable containers, temperature control and stock rotation	Extend usable storage under specified conditions
D01	food_freezing	Food Freezing	mechanical_refrigeration,calorimetry	[]	Remove heat until food water partly freezes and maintain frozen storage	Freezing equipment, continuous energy and suitable packaging	Slow deterioration while introducing a continuing cold-chain dependency
D01	freeze_drying	Freeze Drying	food_freezing,vacuum_experiments	[]	Remove frozen water by sublimation under controlled reduced pressure	Vacuum, refrigeration, heat input and moisture-resistant packaging	Produce lightweight preserved food at high energy and equipment cost
D01	controlled_atmosphere_food_storage	Controlled-Atmosphere Food Storage	gas_composition_analysis,sealed_vessels	[]	Maintain a crop-appropriate gas mixture around stored produce	Sealed storage, gas control, monitoring and temperature management	Slow selected deterioration processes within crop-specific limits
D01	food_batch_traceability	Food-Batch Traceability	seed_lot_identity,material_accounting	[]	Record ingredient sources, processing batches and destinations	Identified lots and reliable handling records	Locate implicated goods without recalling every unrelated batch
D01	food_process_hazard_analysis	Food-Process Hazard Analysis	food_batch_traceability	"[[""thermal_process_validation"", ""experimental_controls""]]"	Identify process stages where failure can create a food hazard and define monitored controls	Qualified analysis, validated controls and operating records	Target prevention at specified failure points rather than trusting final appearance
D01	selective_herd_breeding	Selective Herd Breeding	animal_taming,progeny_rows	[]	Choose breeding animals using recorded inherited performance	Identified animals, controlled mating and sufficient breeding diversity	Shift herd traits over generations with inbreeding and environment constraints
D01	livestock_feed_rations	Livestock Feed Rations	selective_herd_breeding,fractional_quantities	[]	Combine feed sources against measured animal needs and performance	Feed analysis, weighing and available ingredients	Improve feeding consistency while preserving finite feed requirements
D01	haymaking	Haymaking	food_drying,seasonal_patterns	[]	Dry cut forage for use outside the growing season	Suitable weather, cutting labor and protected storage	Carry part of seasonal forage into later feed demand
D01	forage_silage	Forage Silage	fermentation_control,sealed_vessels	[]	Preserve suitable moist forage through controlled oxygen-limited fermentation	Harvested forage, compacted sealed storage and monitoring	Store forage when drying conditions are poor
D01	rotational_grazing_plans	Rotational Grazing Plans	managed_fallow,selective_herd_breeding	[]	Move livestock among grazing areas according to measured forage recovery	Fencing or herders, water points and adequate land	Manage grazing pressure without assuming rotation alone increases carrying capacity
D01	stock_watering_points	Stock Watering Points	well_siting,livestock_feed_rations	[]	Provide accessible water suited to herd demand	Water supply, troughs and maintenance	Support herd distribution while concentrating local trampling and waste
D01	clean_milk_handling	Clean Milk Handling	animal_taming,clean_water	[]	Keep collected milk apart from dirty surfaces and unsuitable storage conditions	Clean equipment, water, trained handlers and timely cooling or processing	Reduce contamination opportunities without rendering milk automatically safe
D01	cheese_curd_processing	Cheese Curd Processing	fermentation_control,clean_milk_handling	[]	Coagulate suitable milk and separate curd from whey	Controlled culture or coagulant, clean vessels and temperature management	Produce curd and whey as distinct food streams
D01	butter_churning	Butter Churning	clean_milk_handling,mechanical_oscillation	[]	Agitate cream until fat coalesces and separates from the liquid phase	Suitable cream, churn and clean handling	Produce butter and a remaining liquid food stream
D01	poultry_brooding	Poultry Brooding	animal_taming,precision_thermometry	[]	Maintain conditions for egg incubation and early chick survival	Suitable eggs, warmth, ventilation, feed and care	Raise young birds while consuming feed and care capacity
D01	pond_aquaculture	Pond Aquaculture	animal_taming,water_settling_basins	[]	Manage aquatic stock and feeding within a retained water body	Suitable species, water, feed and harvest management	Produce aquatic food subject to oxygen, waste and disease constraints
D01	fish_hatchery_practice	Fish Hatchery Practice	pond_aquaculture	[]	Manage spawning and early aquatic life stages separately from grow-out	Species-specific facilities, water quality and trained staff	Supply juvenile stock while retaining biological survival limits
D01	recirculating_aquaculture	Recirculating Aquaculture	pond_aquaculture,gas_composition_analysis,water_service_inspections	[]	Treat and reuse culture water while removing solids and metabolic waste	Pumps, filters, oxygen supply, energy and monitoring	Reduce water replacement at increased equipment and failure dependence
D01	integrated_aquaponics	Integrated Aquaponics	recirculating_aquaculture,soilless_nutrient_culture	[]	Link aquatic waste treatment with plant nutrient uptake under controlled loading	Compatible species, balanced nutrient flows and water treatment	Recover some nutrients without assuming fish and crop needs automatically match
D01	greenhouse_climate_control	Greenhouse Climate Control	glassmaking,precision_thermometry,feedback_governors	[]	Regulate enclosed crop temperature, ventilation and humidity	Enclosure, actuators, energy and environmental sensors	Extend controlled growing conditions at material and energy cost
D01	soilless_nutrient_culture	Soilless Nutrient Culture	nutrient_response_trials,water_service_inspections	[]	Supply dissolved nutrients to roots in a monitored solution or inert substrate	Balanced nutrients, clean water, oxygenation and monitoring	Grow crops apart from field soil while depending on managed inputs
D01	crop_light_schedules	Crop Light Schedules	photoperiod_crop_trials,electrical_generators	[]	Supply measured supplemental light according to crop response and growth stage	Suitable lamps, electricity and thermal management	Extend or alter crop light exposure with substantial energy demand
D01	closed_crop_water_loops	Closed Crop-Water Loops	soilless_nutrient_culture,space_water_recovery	[]	Recover and treat crop drainage and transpired moisture for reuse	Collection surfaces, treatment, pumps and contamination control	Reduce external water demand while retaining losses and treatment waste
D01	multilayer_indoor_cultivation	Multilayer Indoor Cultivation	crop_light_schedules,greenhouse_climate_control,soilless_nutrient_culture	[]	Stack controlled growing surfaces with managed light and nutrient delivery	Racks, lighting, climate control and reliable maintenance	Increase output per ground footprint at high infrastructure and power cost
D01	crop_robotic_handling	Crop Robotic Handling	remote_manipulation,field_variety_trials	[]	Use sensed crop position and condition to guide bounded handling tasks	Validated machines, suitable crop geometry and maintenance	Automate selected labor while unfamiliar crops or terrain remain difficult
D01	habitat_food_balance	Habitat Food Balance	closed_habitat_material_accounts,closed_crop_water_loops	[]	Balance crop output, dietary needs, residues and resupply within a habitat	Diverse production, measured inventories and qualified planners	Expose nutritional and material deficits that a calorie total alone misses
D02	watershed_boundary_surveys	Watershed Boundary Surveys	geometric_survey,geologic_cross_sections	[]	Map terrain directing runoff toward a common outlet	Surveyors, elevation observations and field verification	Identify upstream land influencing a water source
D02	spring_capture_structures	Spring Capture Structures	well_siting,lime_mortar	[]	Collect emerging groundwater while excluding surface runoff	Suitable spring, protected intake and maintenance	Make a local source usable without increasing its recharge
D02	well_lining	Well Lining	well_siting,structural_load_testing	[]	Support a well shaft and separate it from unstable adjacent material	Suitable lining, skilled construction and inspection	Reduce collapse and some ingress paths
D02	bucket_windlasses	Bucket Windlasses	well_lining,crank_linkages	[]	Wind a lifting line around a rotating drum	Drum, bearings, rope and human or animal work	Lift water while retaining finite payload and labor requirements
D02	counterweighted_water_lifts	Counterweighted Water Lifts	lever_moments,well_siting	[]	Use a counterweight to assist repeated lifting of a water vessel	Pivot, weight, vessel and operator	Reduce peak lifting effort at limited reach
D02	chain_of_pots_water_lifts	Chain-of-Pots Water Lifts	gear_ratios,bucket_windlasses	[]	Move a continuous series of containers between water and discharge levels	Drive, chain or rope, containers and maintenance	Lift a steady flow at a finite work cost
D02	archimedean_water_screws	Water-Lifting Screws	rotational_dynamics,joinery	[]	Trap and raise water within a rotating helical passage	Inclined screw, trough and drive	Move water across a modest lift with leakage and friction losses
D02	gravity_aqueducts	Gravity Aqueducts	geometric_survey,flow_continuity,lime_mortar	[]	Carry water along a controlled downhill gradient	Surveyed route, channel structures and upkeep	Deliver water without continuous pumping where topography permits
D02	siphon_crossings	Siphon Crossings	gravity_aqueducts,pressure_pipe_jointing	[]	Carry a full pressure conduit down and up across a depression	Adequate upstream head, rated pipes and air management	Cross terrain while incurring pressure and friction constraints
D02	qanat_gallery_construction	Qanat Gallery Construction	well_lining,geometric_survey,mine_airways	[]	Excavate a gently graded underground gallery to drain an aquifer toward an outlet	Suitable geology, skilled diggers, access shafts and maintenance	Deliver groundwater by gravity while limited by recharge and safe excavation
D02	distribution_reservoirs	Distribution Reservoirs	rainwater_cisterns,gravity_aqueducts	[]	Hold delivered water before distributing it to users	Storage volume, protected inlet and controlled outlets	Buffer variation between arrival and demand
D02	water_pressure_zones	Water Pressure Zones	hydrostatic_pressure,distribution_reservoirs	[]	Divide a network into areas operating within suitable pressure ranges	Valves, storage elevations and pressure measurements	Limit excessive pressure and low-service areas
D02	water_main_isolation	Water-Main Isolation	pressure_pipe_jointing,water_pressure_zones	[]	Section a network so damaged parts can be disconnected	Accessible valves and accurate network records	Permit repair while retaining some unaffected supply
D02	water_leak_balances	Water-Leak Balances	water_main_isolation,material_accounting	[]	Compare measured network inflows, storage changes and delivered outflows	Meters, synchronized records and representative measurements	Reveal unexplained water losses without locating every leak
D02	acoustic_leak_detection	Acoustic Leak Detection	water_leak_balances,acoustic_diaphragms	[]	Locate candidate leaks from their vibration or sound signatures	Sensors, trained interpretation and accessible infrastructure	Target inspection while producing ambiguous signals in noisy conditions
D02	water_meter_calibration	Water-Meter Calibration	flow_continuity,dimensional_metrology	[]	Compare meter response against a controlled reference flow	Reference apparatus, trained staff and calibration records	Reduce systematic error in delivered-water accounts
D02	backflow_prevention	Backflow Prevention	water_pressure_zones,pressure_pipe_jointing	[]	Interrupt reverse flow from a potentially contaminated connection	Suitable devices, separation and periodic testing	Reduce cross-contamination paths under specified pressure conditions
D02	cross_connection_inspection	Cross-Connection Inspection	backflow_prevention,water_service_inspections	[]	Identify physical links between potable and incompatible water systems	Accurate plans, field inspections and corrective authority	Remove hidden contamination pathways
D02	water_source_protection_zones	Water-Source Protection Zones	watershed_boundary_surveys,resource_use_permits	[]	Restrict specified upstream activities around a vulnerable source	Source assessment, monitoring and enforceable land-use rules	Reduce defined source risks while imposing limits on other land uses
D02	raw_water_quality_sampling	Raw-Water Quality Sampling	water_service_inspections,statistical_sampling	[]	Collect representative water observations across places and seasons	Clean sampling equipment, laboratories and a sampling plan	Characterize variation rather than relying on one favorable sample
D02	water_turbidity_measurement	Water-Turbidity Measurement	raw_water_quality_sampling,experimental_optics	[]	Compare scattering of light by suspended material	Calibrated instruments and representative samples	Track particle-related changes without equating clarity with safety
D02	coagulation_flocculation	Coagulation and Flocculation	water_turbidity_measurement,water_settling_basins	[]	Destabilize suitable suspended particles and promote larger settling aggregates	Qualified treatment chemistry, mixing and controlled trials	Improve removal of selected particles while creating treatment sludge
D02	rapid_granular_filtration	Rapid Granular Filtration	coagulation_flocculation,slow_sand_filtration	[]	Pass prepared water through granular media with periodic cleaning	Filter beds, hydraulic control and backwash capacity	Treat larger flows while requiring pretreatment and maintenance
D02	filter_backwashing	Filter Backwashing	flow_continuity,slow_sand_filtration	[]	Reverse or agitate flow to remove retained solids from a suitable filter	Clean wash water, valves and waste handling	Restore filter performance while consuming water and producing waste
D02	water_disinfection_control	Water Disinfection Control	raw_water_quality_sampling	"[[""contagion_mapping"", ""experimental_controls""]]"	Apply and verify a validated microbial inactivation process	Qualified process, monitoring and trained operators	Reduce specified microbial hazards while leaving some chemical hazards unchanged
D02	chlorinated_water_treatment	Chlorinated Water Treatment	water_disinfection_control,chloralkali_cells	[]	Use a controlled disinfectant process with measured contact and residual conditions	Qualified dosing equipment, reagents and water-quality controls	Provide validated treatment and residual protection within process limits
D02	ultraviolet_water_treatment	Ultraviolet Water Treatment	water_disinfection_control,experimental_optics,electrical_generators	[]	Expose suitably clear water to a monitored ultraviolet treatment field	Qualified lamps, power, flow control and maintenance	Inactivate susceptible organisms without leaving a persistent disinfectant residual
D02	ozone_water_treatment	Ozone Water Treatment	water_disinfection_control,electrical_generators,gas_composition_analysis	[]	Generate and contact water with an oxidizing gas under controlled conditions	Gas-generation equipment, containment and process monitoring	Treat selected hazards while consuming power and requiring byproduct control
D02	membrane_microfiltration	Membrane Microfiltration	water_turbidity_measurement,pressure_vessels	[]	Pass water through controlled pores that retain larger particles	Qualified membranes, pressure and cleaning systems	Remove specified size classes while producing a concentrated waste stream
D02	water_ultrafiltration	Water Ultrafiltration	membrane_microfiltration,dimensional_metrology	[]	Use finer membrane separation for selected colloids and macromolecules	Appropriate membranes, pressure and integrity testing	Reject smaller suspended constituents within membrane performance limits
D02	reverse_osmosis_desalination	Reverse-Osmosis Desalination	pressure_vessels,water_ultrafiltration	[]	Apply pressure to separate water from dissolved salts across a selective membrane	Qualified membranes, high-pressure pumps, pretreatment and energy	Produce lower-salinity water and concentrated brine
D02	thermal_desalination	Thermal Desalination	chemical_distillation,steam_condensers	[]	Evaporate and condense water while separating most dissolved salts	Heat, condensers, corrosion control and brine disposal	Produce water at substantial heat and equipment cost
D02	desalination_energy_recovery	Desalination Energy Recovery	reverse_osmosis_desalination,pressure_pipe_jointing	[]	Transfer part of pressurized reject-flow energy to the incoming stream	Pressure-exchange equipment and compatible flow control	Reduce purchased work without eliminating desalination energy demand
D02	brine_discharge_management	Brine Discharge Management	watershed_boundary_surveys	"[[""reverse_osmosis_desalination"", ""thermal_desalination""]]"	Manage concentrated reject flows against receiving-environment capacity	Discharge assessment, infrastructure and monitoring	Limit selected local impacts while preserving the waste mass balance
D02	rainwater_first_flush_diversion	Rainwater First-Flush Diversion	rainwater_cisterns,raw_water_quality_sampling	[]	Separate an initial runoff fraction carrying accumulated roof or catchment material	Diverters, maintained surfaces and storage	Reduce some incoming contaminants without making collected water automatically potable
D02	stormwater_detention	Stormwater Detention	watershed_boundary_surveys,distribution_reservoirs	[]	Temporarily retain runoff and release it at a controlled rate	Storage space, outlets and maintained overflow paths	Reduce peak downstream discharge within design capacity
D02	infiltration_basins	Infiltration Basins	soil_infiltration_trials,stormwater_detention	[]	Hold suitable water over permeable ground to allow controlled infiltration	Suitable soils, pretreatment and groundwater protection	Reduce surface runoff or support recharge with clogging and contamination constraints
D02	managed_aquifer_recharge	Managed Aquifer Recharge	infiltration_basins,geologic_cross_sections	[]	Introduce suitable water into an assessed aquifer and track its recovery	Hydrogeologic evidence, recharge works and monitoring	Store some water underground while retaining quality and recoverability uncertainty
D02	drought_supply_planning	Drought Supply Planning	water_leak_balances,statistical_sampling,water_allocation_compacts	[]	Plan staged demand and supply actions against uncertain future inflow	Water inventories, forecasts and adopted priorities	Extend usable reserves through explicit restrictions and costs
D02	separate_storm_sewers	Separate Storm Sewers	covered_sewers,stormwater_detention	[]	Keep storm runoff out of a separately collected sanitary wastewater stream	Separate networks, maintained connections and outfalls	Reduce some treatment surges while retaining runoff pollution
D02	sewage_lift_stations	Sewage Lift Stations	covered_sewers,electric_motors	[]	Pump collected wastewater across an unavoidable rise	Pumps, screens, power and overflow contingencies	Extend collection where gravity alone is insufficient
D02	wastewater_screening	Wastewater Screening	covered_sewers,woven_carriers	[]	Intercept large solids before they damage downstream treatment equipment	Screens, handling labor and removed-waste disposal	Protect equipment without treating dissolved or fine contaminants
D02	primary_wastewater_settling	Primary Wastewater Settling	wastewater_screening,water_settling_basins	[]	Retain wastewater long enough for selected solids to settle or float	Tanks, flow control and sludge removal	Separate part of the solid load before further treatment
D02	biological_wastewater_filters	Biological Wastewater Filters	primary_wastewater_settling,fermentation_control	[]	Support microbial treatment on a supplied fixed surface	Media, oxygen, controlled loading and maintenance	Reduce biodegradable loads while producing biomass and residual waste
D02	activated_sludge_treatment	Activated-Sludge Treatment	primary_wastewater_settling,gas_composition_analysis	[]	Maintain and recycle an aerated microbial suspension that consumes biodegradable matter	Aeration, settling, trained operation and biomass control	Treat wastewater at sustained energy and operating cost
D02	wastewater_nutrient_removal	Wastewater Nutrient Removal	activated_sludge_treatment,nutrient_response_trials	[]	Use controlled treatment stages to remove selected nitrogen and phosphorus compounds	Appropriate reactors, monitoring and sludge management	Reduce nutrient discharge within a validated process envelope
D02	sludge_digesters	Sludge Digesters	primary_wastewater_settling,fermentation_control	[]	Stabilize suitable concentrated organic residuals through controlled digestion	Contained reactors, temperature management and gas handling	Produce stabilized residuals and recoverable gas with remaining disposal needs
D02	biosolids_quality_control	Biosolids Quality Control	sludge_digesters,raw_water_quality_sampling	[]	Characterize treated residuals before permitting a proposed use	Sampling, contaminant testing and enforceable use limits	Prevent treating every recovered solid as suitable fertilizer
D02	constructed_treatment_wetlands	Constructed Treatment Wetlands	primary_wastewater_settling,soil_infiltration_trials	[]	Route pretreated water through a designed planted treatment bed	Land, suitable substrate, controlled loading and maintenance	Provide lower-intensity treatment with land and seasonal constraints
D02	decentralized_sanitation_services	Decentralized Sanitation Services	latrine_siting,municipal_service_charters	[]	Organize local containment, emptying and treatment where sewers are absent	Service crews, transport and safe treatment destinations	Provide sanitation without assuming a central sewer network
D02	fecal_sludge_collection	Fecal-Sludge Collection	decentralized_sanitation_services	"[[""sewage_lift_stations"", ""pressure_vessels""]]"	Remove contained waste and transport it to a managed treatment location	Suitable equipment, workers and receiving capacity	Prevent containment from becoming indefinite unserviced accumulation
D02	greywater_reuse	Greywater Reuse	cross_connection_inspection	"[[""biological_wastewater_filters"", ""constructed_treatment_wetlands""]]"	Treat and separately distribute suitable non-toilet wastewater for defined uses	Segregated plumbing, treatment and use-specific controls	Reduce freshwater demand while retaining exposure restrictions
D02	potable_reuse_barriers	Potable-Reuse Barriers	water_ultrafiltration,water_disinfection_control,raw_water_quality_sampling	[]	Combine independently verified treatment barriers for a specified reuse application	Validated processes, continuous monitoring and diversion capability	Produce acceptable water only while all required barriers operate
D02	water_treatment_fail_safe_diversion	Water-Treatment Fail-Safe Diversion	water_disinfection_control,protective_circuit_breakers	[]	Divert or halt delivery when monitored treatment conditions leave their validated range	Reliable sensing, isolation and reserve supply	Avoid counting untreated output as compliant water during failure
D02	water_network_telemetry	Water-Network Telemetry	water_meter_calibration,data_modems	[]	Transmit measured flow, pressure and condition from connected sites	Sensors, actual communication links, power and maintenance	Improve awareness with delay, coverage and sensor-error limits
D02	water_demand_forecasts	Water-Demand Forecasts	water_meter_calibration,statistical_inference	[]	Estimate future demand from observed use and changing conditions	Representative data and regularly updated models	Support capacity planning without promising a fixed future demand
D02	water_energy_joint_dispatch	Water-Energy Joint Dispatch	load_dispatch,water_demand_forecasts,distribution_reservoirs	[]	Schedule pumping and storage around water service and energy constraints	Controllable pumps, storage and coordinated operators	Trade pumping time against available reserve and electricity cost
D02	habitat_water_quality_barriers	Habitat Water-Quality Barriers	space_water_recovery,potable_reuse_barriers	[]	Verify recycled habitat water through independent monitored barriers	Qualified treatment, spare parts and contingency inventory	Preserve potable supply while exposing finite recovery losses
D02	water_service_recovery_drills	Water-Service Recovery Drills	water_treatment_fail_safe_diversion,institutional_continuity_exercises	[]	Rehearse restoring safe service after loss of a source or treatment stage	Operators, reserve plans and realistic exercises	Reveal missing recovery capacity before a real interruption
D03	habitat_observation_records	Habitat Observation Records	herbal_classification,seasonal_patterns	[]	Record organisms alongside the places and seasonal conditions where they occur	Observers, repeatable descriptions and retained records	Relate species observations to habitat rather than treating them as isolated sightings
D03	ecological_transects	Ecological Transects	habitat_observation_records,geometric_survey	[]	Observe organisms or ground cover along repeatable sampled lines	Marked routes, consistent effort and observers	Compare spatial patterns under a declared sampling method
D03	vegetation_quadrats	Vegetation Quadrats	habitat_observation_records,standard_measures	[]	Measure vegetation within defined sample areas	Sample frames, identification skill and representative placement	Estimate cover or abundance with explicit sampling limits
D03	wildlife_track_surveys	Wildlife Track Surveys	habitat_observation_records,route_memory	[]	Record repeatable signs of animal passage and activity	Trained observers and suitable substrate or observation conditions	Infer activity without equating every track with a distinct animal
D03	seasonal_wildlife_calendars	Seasonal Wildlife Calendars	habitat_observation_records,crop_calendars	[]	Compare recurring breeding, migration and feeding periods	Repeated observations and retained dates	Time activities around known sensitive periods while allowing seasonal variation
D03	population_mark_recapture	Population Mark-Recapture	statistical_sampling,habitat_observation_records	[]	Estimate population properties from identified animals encountered repeatedly	Suitable identification methods, sampling and model assumptions	Infer abundance and survival with uncertainty and sampling bias
D03	ecological_detection_models	Ecological Detection Models	population_mark_recapture,probability_theory	[]	Separate imperfect observation from actual absence or abundance	Repeated surveys and defensible detection assumptions	Avoid interpreting every failure to observe as biological disappearance
D03	forest_inventory_plots	Forest Inventory Plots	vegetation_quadrats,timber_grading	[]	Measure tree sizes, composition and condition in retained plots	Survey crews, species identification and repeated measurements	Estimate standing wood and change without treating all biomass as harvestable
D03	forest_growth_yield_models	Forest Growth-and-Yield Models	forest_inventory_plots,statistical_inference	[]	Estimate future stand change from measured growth, mortality and treatment	Long-term data and locally calibrated models	Plan harvests against uncertain regeneration and growth
D03	selective_tree_harvesting	Selective Tree Harvesting	forest_inventory_plots,hafted_tools	[]	Remove specified trees while retaining chosen stand structure	Marked trees, skilled crews and access planning	Obtain timber with impacts dependent on intensity and implementation
D03	coppice_woodland_management	Coppice Woodland Management	seasonal_patterns,stem_cutting_propagation	[]	Harvest suitable woody plants while retaining living stools that regrow	Suitable species, rotations and protection of regrowth	Supply repeated small wood harvests without universal suitability
D03	pollard_fodder_management	Pollard Fodder Management	coppice_woodland_management,livestock_feed_rations	[]	Cut suitable trees above browsing height to obtain regrowing foliage and branches	Skilled cutting, appropriate species and recovery intervals	Supply fodder or small wood while retaining a living trunk
